source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	Underdeveloped nasal alae	HP:0000430	rdfs:label	de	Unterentwickelte Nasenflügel	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Wide nasal bridge	HP:0000431	rdfs:label	de	Breiter Nasenrücken	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Depressed nasal tip	HP:0000437	rdfs:label	de	Eingezogene Nasenspitze	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Convex nasal ridge	HP:0000444	rdfs:label	de	Konvexer Nasenrücken	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Wide nose	HP:0000445	rdfs:label	de	Breite Nase	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Narrow nasal bridge	HP:0000446	rdfs:label	de	Enger Nasenrücken	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Pear-shaped nose	HP:0000447	rdfs:label	de	Birnenförmige Nase	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Prominent nose	HP:0000448	rdfs:label	de	Hervorstehende Nase	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Choanal stenosis	HP:0000452	rdfs:label	de	Choanalstenose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Choanal atresia	HP:0000453	rdfs:label	de	Choanal-Atresie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Broad nasal tip	HP:0000455	rdfs:label	de	Breite Nasenspitze	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Bifid nasal tip	HP:0000456	rdfs:label	de	Gekrümmte Nasenspitze	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Depressed nasal ridge	HP:0000457	rdfs:label	de	Eingedrückter Nasenrücken	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Anosmia	HP:0000458	rdfs:label	de	Anosmie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Narrow nose	HP:0000460	rdfs:label	de	Schmale Nase	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Anteverted nares	HP:0000463	rdfs:label	de	Antevertierte Nasenlöcher	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Webbed neck	HP:0000465	rdfs:label	de	Nacken mit Schwimmhäuten	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Neck muscle weakness	HP:0000467	rdfs:label	de	Nackenmuskelschwäche	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Short neck	HP:0000470	rdfs:label	de	Kurzer Hals	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Torticollis	HP:0000473	rdfs:label	de	Schiefhals (Torticollis)	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Thickened nuchal skin fold	HP:0000474	rdfs:label	de	Verdickte Nackenhautfalte	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Broad neck	HP:0000475	rdfs:label	de	Breiter Hals	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cystic hygroma	HP:0000476	rdfs:label	de	Zystisches Hygrom	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormality of the eye	HP:0000478	rdfs:label	de	Anomalie des Auges	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Retinal coloboma	HP:0000480	rdfs:label	de	Netzhautkolobom	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Microcornea	HP:0000482	rdfs:label	de	Mikrokorne	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Astigmatism	HP:0000483	rdfs:label	de	Astigmatismus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Megalocornea	HP:0000485	rdfs:label	de	Megalokornea	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Strabismus	HP:0000486	rdfs:label	de	Schielen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Retinopathy	HP:0000488	rdfs:label	de	Retinopathie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Deeply set eye	HP:0000490	rdfs:label	de	Tiefliegendes Auge	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Keratitis	HP:0000491	rdfs:label	de	Keratitis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal eyelid morphology	HP:0000492	rdfs:label	de	Abnorme Morphologie der Augenlider	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Downslanted palpebral fissures	HP:0000494	rdfs:label	de	Abgeschrägte Lidspalten	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormality of eye movement	HP:0000496	rdfs:label	de	Abnormität der Augenbewegung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Blepharitis	HP:0000498	rdfs:label	de	Blepharitis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Glaucoma	HP:0000501	rdfs:label	de	Grüner Star (Glaukom)	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormality of vision	HP:0000504	rdfs:label	de	Anomalie des Sehvermögens	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Visual impairment	HP:0000505	rdfs:label	de	Sehschwäche	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Telecanthus	HP:0000506	rdfs:label	de	Telekanthus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ptosis	HP:0000508	rdfs:label	de	Ptosis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Conjunctivitis	HP:0000509	rdfs:label	de	Bindehautentzündung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Rod-cone dystrophy	HP:0000510	rdfs:label	de	Stäbchen-Zapfen-Dystrophie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Vertical supranuclear gaze palsy	HP:0000511	rdfs:label	de	Vertikale supranukleäre Blicklähmung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal electroretinogram	HP:0000512	rdfs:label	de	Abnormales Elektroretinogramm	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Slow saccadic eye movements	HP:0000514	rdfs:label	de	Langsame sakkadische Augenbewegungen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cataract	HP:0000518	rdfs:label	de	Grauer Star	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Developmental cataract	HP:0000519	rdfs:label	de	Entwicklungsbedingter Katarakt	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Proptosis	HP:0000520	rdfs:label	de	Proptosis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Aniridia	HP:0000526	rdfs:label	de	Aniridie	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Long eyelashes	HP:0000527	rdfs:label	de	Lange Wimpern	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Progressive visual loss	HP:0000529	rdfs:label	de	Fortschreitender Sehverlust	OFFICIAL	orcid:0000-0002-9746-4412	DOMAIN_EXPERT	2024-12-10	
en	Chorioretinal atrophy	HP:0000533	rdfs:label	de	Chorioretinale Atrophie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Epicanthus inversus	HP:0000537	rdfs:label	de	Epikanthus inversus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormality of refraction	HP:0000539	rdfs:label	de	Anomalie der Refraktion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypermetropia	HP:0000540	rdfs:label	de	Hypermetropie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Retinal detachment	HP:0000541	rdfs:label	de	Netzhautablösung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Optic disc pallor	HP:0000543	rdfs:label	de	Blässe des Sehnervenkopfes	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	External ophthalmoplegia	HP:0000544	rdfs:label	de	Äußere Augenlähmung (Ophthalmoplegie)	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Myopia	HP:0000545	rdfs:label	de	Kurzsichtigkeit	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Retinal degeneration	HP:0000546	rdfs:label	de	Degeneration der Netzhaut	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Cone/cone-rod dystrophy	HP:0000548	rdfs:label	de	Zapfen-/Zapfen-Stäbchen-Dystrophie	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Undetectable electroretinogram	HP:0000550	rdfs:label	de	Nicht nachweisbares Elektroretinogramm	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Uveitis	HP:0000554	rdfs:label	de	Uveitis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Leukocoria	HP:0000555	rdfs:label	de	Leukokorie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Retinal dystrophy	HP:0000556	rdfs:label	de	Netzhautdystrophie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Corneal scarring	HP:0000559	rdfs:label	de	Vernarbung der Hornhaut	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Absent eyelashes	HP:0000561	rdfs:label	de	Fehlende Wimpern	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Keratoconus	HP:0000563	rdfs:label	de	Keratokonus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Esotropia	HP:0000565	rdfs:label	de	Esotropie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Chorioretinal coloboma	HP:0000567	rdfs:label	de	Chorioretinales Kolobom	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Microphthalmia	HP:0000568	rdfs:label	de	Mikrophthalmie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal saccadic eye movements	HP:0000570	rdfs:label	de	Abnorme sakkadische Augenbewegungen	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Hypometric saccades	HP:0000571	rdfs:label	de	Hypometrische Sakkaden	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Visual loss	HP:0000572	rdfs:label	de	Sehverlust	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Retinal hemorrhage	HP:0000573	rdfs:label	de	Netzhautblutung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Thick eyebrow	HP:0000574	rdfs:label	de	Dicke Augenbraue	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Exotropia	HP:0000577	rdfs:label	de	Exotropie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Nasolacrimal duct obstruction	HP:0000579	rdfs:label	de	Obstruktion des Tränennasenkanals	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Pigmentary retinopathy	HP:0000580	rdfs:label	de	Pigmentäre Retinopathie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Blepharophimosis	HP:0000581	rdfs:label	de	Blepharophimose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Upslanted palpebral fissure	HP:0000582	rdfs:label	de	Hochgezogene Lidspalte	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Shallow orbits	HP:0000586	rdfs:label	de	Flache Augenhöhlen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Optic disc coloboma	HP:0000588	rdfs:label	de	Papillen-Kolobom	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Coloboma	HP:0000589	rdfs:label	de	Kolobom	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Progressive external ophthalmoplegia	HP:0000590	rdfs:label	de	Progressive externe Ophthalmoplegie	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Blue sclerae	HP:0000592	rdfs:label	de	Blaue Skleren	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Shallow anterior chamber	HP:0000594	rdfs:label	de	Flache vordere Augenkammer	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ophthalmoparesis	HP:0000597	rdfs:label	de	Ophthalmoparese	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypotelorism	HP:0000601	rdfs:label	de	Hypotelorismus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ophthalmoplegia	HP:0000602	rdfs:label	de	Ophthalmoplegie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Central scotoma	HP:0000603	rdfs:label	de	Zentrales Skotom	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Supranuclear gaze palsy	HP:0000605	rdfs:label	de	Supranukleäre Blicklähmung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Optic nerve hypoplasia	HP:0000609	rdfs:label	de	Hypoplasie des Sehnervs	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Iris coloboma	HP:0000612	rdfs:label	de	Iris-Kolobom	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Photophobia	HP:0000613	rdfs:label	de	Fotophobie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Miosis	HP:0000616	rdfs:label	de	Miosis	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Abnormality of ocular smooth pursuit	HP:0000617	rdfs:label	de	Anomalie der okulären Folgebewegung	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Blindness	HP:0000618	rdfs:label	de	Blindheit	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Entropion	HP:0000621	rdfs:label	de	Entropium	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Supranuclear ophthalmoplegia	HP:0000623	rdfs:label	de	Supranukleäre Ophthalmoplegie	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Posterior embryotoxon	HP:0000627	rdfs:label	de	Hinteres Embryotoxon	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Periorbital fullness	HP:0000629	rdfs:label	de	Periorbitale Fülle	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Retinal arterial tortuosity	HP:0000631	rdfs:label	de	Retinale arterielle Tortuosität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Blue irides	HP:0000635	rdfs:label	de	Blaue Iriden	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Upper eyelid coloboma	HP:0000636	rdfs:label	de	Oberlidkolobom	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Long palpebral fissure	HP:0000637	rdfs:label	de	Lange Lidspalte	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Nystagmus	HP:0000639	rdfs:label	de	Nystagmus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Gaze-evoked nystagmus	HP:0000640	rdfs:label	de	Blickerregter Nystagmus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Amblyopia	HP:0000646	rdfs:label	de	Amblyopie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Optic atrophy	HP:0000648	rdfs:label	de	Optikusatrophie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormality of visual evoked potentials	HP:0000649	rdfs:label	de	Abnormität der visuell evozierten Potenziale	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Diplopia	HP:0000651	rdfs:label	de	Diplopie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Lower eyelid coloboma	HP:0000652	rdfs:label	de	Unterlidkolobom	OFFICIAL	orcid:0000-0002-6601-4486	DOMAIN_EXPERT	2024-12-10	
en	Sparse eyelashes	HP:0000653	rdfs:label	de	Spärliche Wimpern	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Ectropion	HP:0000656	rdfs:label	de	Ektropium	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Oculomotor apraxia	HP:0000657	rdfs:label	de	Okulomotorische Apraxie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Peters anomaly	HP:0000659	rdfs:label	de	Peters-Anomalie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Nyctalopia	HP:0000662	rdfs:label	de	Nyktalopie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Synophrys	HP:0000664	rdfs:label	de	Synophrie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Horizontal nystagmus	HP:0000666	rdfs:label	de	Horizontaler Nystagmus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypodontia	HP:0000668	rdfs:label	de	Hypodontie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Carious teeth	HP:0000670	rdfs:label	de	Kariöse Zähne	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Anodontia	HP:0000674	rdfs:label	de	Anodontie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Macrodontia of permanent maxillary central incisor	HP:0000675	rdfs:label	de	Makrodontie des mittleren Schneidezahns im Oberkiefer	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Oligodontia	HP:0000677	rdfs:label	de	Oligodontie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dental crowding	HP:0000678	rdfs:label	de	Engstand der Zähne	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Delayed eruption of primary teeth	HP:0000680	rdfs:label	de	Verspäteter Durchbruch der Milchzähne	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormal dental enamel morphology	HP:0000682	rdfs:label	de	Abnormale Morphologie des Zahnschmelzes	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Delayed eruption of teeth	HP:0000684	rdfs:label	de	Verspäteter Zahndurchbruch	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypoplasia of teeth	HP:0000685	rdfs:label	de	Hypoplasie der Zähne	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Widely spaced teeth	HP:0000687	rdfs:label	de	Weit auseinander stehende Zähne	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dental malocclusion	HP:0000689	rdfs:label	de	Zahnfehlbiss	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Agenesis of maxillary lateral incisor	HP:0000690	rdfs:label	de	Agenesie des oberen seitlichen Schneidezahns	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Microdontia	HP:0000691	rdfs:label	de	Mikrodontie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Tooth malposition	HP:0000692	rdfs:label	de	Zahnfehlstellung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Natal tooth	HP:0000695	rdfs:label	de	Nataler Zahn	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Delayed eruption of permanent teeth	HP:0000696	rdfs:label	de	Verspäteter Durchbruch der bleibenden Zähne	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Conical tooth	HP:0000698	rdfs:label	de	Konischer Zahn	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Diastema	HP:0000699	rdfs:label	de	Diastema	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dentinogenesis imperfecta	HP:0000703	rdfs:label	de	Dentinogenese imperfecta	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Periodontitis	HP:0000704	rdfs:label	de	Parodontitis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Amelogenesis imperfecta	HP:0000705	rdfs:label	de	Amelogenesis imperfecta	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Eruption failure	HP:0000706	rdfs:label	de	Eruptionsversagen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Abnormality of the nervous system	HP:0000707	rdfs:label	de	Abnormität des Nervensystems	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Atypical behavior	HP:0000708	rdfs:label	de	Atypisches Verhalten	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Psychosis	HP:0000709	rdfs:label	de	Psychose	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Restlessness	HP:0000711	rdfs:label	de	Unruhe	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Emotional lability	HP:0000712	rdfs:label	de	Emotionale Labilität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Agitation	HP:0000713	rdfs:label	de	Erregung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Depression	HP:0000716	rdfs:label	de	Depression	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Autism	HP:0000717	rdfs:label	de	Autismus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Aggressive behavior	HP:0000718	rdfs:label	de	Aggressives Verhalten	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Compulsive behaviors	HP:0000722	rdfs:label	de	Zwanghafte Verhaltensweisen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Psychotic episodes	HP:0000725	rdfs:label	de	Psychotische Episoden	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Dementia	HP:0000726	rdfs:label	de	Demenz	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Autistic behavior	HP:0000729	rdfs:label	de	Autistisches Verhalten	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Inflexible adherence to routines	HP:0000732	rdfs:label	de	Unflexibles Festhalten an Routinen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Motor stereotypy	HP:0000733	rdfs:label	de	Motorische Stereotypie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Short attention span	HP:0000736	rdfs:label	de	Kurze Aufmerksamkeitsspanne	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Irritability	HP:0000737	rdfs:label	de	Reizbarkeit	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hallucinations	HP:0000738	rdfs:label	de	Halluzinationen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Anxiety	HP:0000739	rdfs:label	de	Ängstlichkeit	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Apathy	HP:0000741	rdfs:label	de	Apathie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Self-mutilation	HP:0000742	rdfs:label	de	Selbstverstümmelung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Low frustration tolerance	HP:0000744	rdfs:label	de	Geringe Frustrationstoleranz	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Delusion	HP:0000746	rdfs:label	de	Wahnvorstellungen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Inappropriate laughter	HP:0000748	rdfs:label	de	Unangemessenes Lachen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Delayed speech and language development	HP:0000750	rdfs:label	de	Verzögerte Sprachentwicklung	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hyperactivity	HP:0000752	rdfs:label	de	Hyperaktivität	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased nerve conduction velocity	HP:0000762	rdfs:label	de	Verlangsamte Nervenleitgeschwindigkeit	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Sensory neuropathy	HP:0000763	rdfs:label	de	Sensorische Neuropathie	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Abnormal sternum morphology	HP:0000766	rdfs:label	de	Abnorme Morphologie des Brustbeins	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Pectus excavatum	HP:0000767	rdfs:label	de	Pectus excavatum	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Pectus carinatum	HP:0000768	rdfs:label	de	Pectus carinatum	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Gynecomastia	HP:0000771	rdfs:label	de	Gynäkomastie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Short ribs	HP:0000773	rdfs:label	de	Kurze Rippen	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Narrow chest	HP:0000774	rdfs:label	de	Enge Brust	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Congenital diaphragmatic hernia	HP:0000776	rdfs:label	de	Angeborene Zwerchfellhernie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypoplasia of the thymus	HP:0000778	rdfs:label	de	Hypoplasie der Thymusdrüse	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Primary amenorrhea	HP:0000786	rdfs:label	de	Primäre Amenorrhöe	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Nephrolithiasis	HP:0000787	rdfs:label	de	Nephrolithiasis	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hematuria	HP:0000790	rdfs:label	de	Hämaturie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	IgA deposition in the glomerulus	HP:0000794	rdfs:label	de	IgA-Ablagerung im Glomerulus	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Oligozoospermia	HP:0000798	rdfs:label	de	Oligozoospermie	OFFICIAL	orcid:0000-0002-0736-9199	DOMAIN_EXPERT	2024-12-10	
en	Cystic renal dysplasia	HP:0000800	rdfs:label	de	Zystische Nierendysplasie	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Enuresis	HP:0000805	rdfs:label	de	Einnässen	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Bicornuate uterus	HP:0000813	rdfs:label	de	Zweispitzige Gebärmutter	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypergonadotropic hypogonadism	HP:0000815	rdfs:label	de	Hypergonadotroper Hypogonadismus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Reduced eye contact	HP:0000817	rdfs:label	de	Verminderter Augenkontakt	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Diabetes mellitus	HP:0000819	rdfs:label	de	Diabetes mellitus	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypothyroidism	HP:0000821	rdfs:label	de	Schilddrüsenunterfunktion	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Hypertension	HP:0000822	rdfs:label	de	Bluthochdruck	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Delayed puberty	HP:0000823	rdfs:label	de	Verspätete Pubertät	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Decreased response to growth hormone stimulation test	HP:0000824	rdfs:label	de	Verringertes Ansprechen auf Wachstumshormon-Stimulationstest	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
en	Precocious puberty	HP:0000826	rdfs:label	de	Vorzeitige Pubertät	CANDIDATE	DeepL	ALGORITHM	2024-05-08	preview
