subject_id	source_language	translation_language	predicate_id	comment	source_value	translation_status	translation_value
HP:0000063	en	fr	IAO:0000115	definition of HP:0000063 (Fused labia minora)  ; abnormality of the genitourinary system	Fusion of the labia minora as a result of labial adhesions resulting in vaginal obstruction.	OFFICIAL	Fusion des petites lèvres à la suite d'adhérences labiales entraînant une obstruction vaginale.
HP:0000063	en	fr	rdfs:label	label of HP:0000063 (Fused labia minora)  ; abnormality of the genitourinary system	Fused labia minora	OFFICIAL	Petites lèvres fusionnées
HP:0000064	en	fr	rdfs:label	label of HP:0000064 (Hypoplastic labia minora)  ; abnormality of the genitourinary system	Hypoplastic labia minora	OFFICIAL	Hypoplasie des petites lèvres
HP:0000065	en	fr	rdfs:label	label of HP:0000065 (Labial hypertrophy)  ; abnormality of the genitourinary system	Labial hypertrophy	OFFICIAL	Hypertrophie labiale
HP:0000066	en	fr	rdfs:label	label of HP:0000066 (Labial hypoplasia)  ; abnormality of the genitourinary system	Labial hypoplasia	OFFICIAL	Hypoplasie labiale
HP:0000067	en	fr	IAO:0000115	definition of HP:0000067 (Urethral atresia, female)  ; abnormality of the genitourinary system	Congenital anomaly characterized by closure or failure to develop an opening in the urethra in females.	OFFICIAL	Anomalie congénitale caractérisée par la fermeture ou l'absence d'ouverture de l'urètre chez la femme.
HP:0000067	en	fr	rdfs:label	label of HP:0000067 (Urethral atresia, female)  ; abnormality of the genitourinary system	Urethral atresia, female	OFFICIAL	Atrésie urétrale féminine
HP:0000068	en	fr	IAO:0000115	definition of HP:0000068 (Urethral atresia)  ; abnormality of the genitourinary system	Congenital anomaly characterized by closure or failure to develop an opening in the urethra.	OFFICIAL	Anomalie congénitale caractérisée par la fermeture ou l'absence d'ouverture de l'urètre.
HP:0000068	en	fr	rdfs:label	label of HP:0000068 (Urethral atresia)  ; abnormality of the genitourinary system	Urethral atresia	OFFICIAL	Atrésie urétrale
HP:0000069	en	fr	IAO:0000115	definition of HP:0000069 (Abnormality of the ureter)  ; abnormality of the genitourinary system	An abnormality of the ureter. The ureter is the duct by which urine passes from the kidney to the bladder.	CANDIDATE	Une anomalie de l'uretère
HP:0000069	en	fr	rdfs:label	label of HP:0000069 (Abnormality of the ureter)  ; abnormality of the genitourinary system	Abnormality of the ureter	OFFICIAL	Anomalie de l'uretère
HP:0000070	en	fr	IAO:0000115	definition of HP:0000070 (Ureterocele)  ; abnormality of the genitourinary system	A ureterocele is a congenital saccular dilatation of the distal segment of the ureter.	OFFICIAL	L'urétérocèle est une dilatation sacculaire congénitale du segment distal de l'uretère.
HP:0000070	en	fr	rdfs:label	label of HP:0000070 (Ureterocele)  ; abnormality of the genitourinary system	Ureterocele	OFFICIAL	Urétérocèle
HP:0000071	en	fr	IAO:0000115	definition of HP:0000071 (Ureteral stenosis)  ; abnormality of the genitourinary system	The presence of a stenotic, i.e., constricted ureter.	OFFICIAL	La présence d'un uretère sténosé, c'est-à-dire rétréci.
HP:0000071	en	fr	rdfs:label	label of HP:0000071 (Ureteral stenosis)  ; abnormality of the genitourinary system	Ureteral stenosis	OFFICIAL	Sténose urétérale
HP:0000072	en	fr	IAO:0000115	definition of HP:0000072 (Hydroureter)  ; abnormality of the genitourinary system	The distention of the ureter with urine.	OFFICIAL	Une distension de l'uretère par l'urine.
HP:0000072	en	fr	rdfs:label	label of HP:0000072 (Hydroureter)  ; abnormality of the genitourinary system	Hydroureter	OFFICIAL	Hydruretère
HP:0000073	en	fr	IAO:0000115	definition of HP:0000073 (Ureteral duplication)  ; abnormality of the genitourinary system	A developmental anomaly characterized by the presence of two, instead of one, ureter connecting a kidney to the bladder.	OFFICIAL	Anomalie du développement caractérisée par la présence de deux uretères, au lieu d'un seul, reliant un rein à la vessie.
HP:0000073	en	fr	rdfs:label	label of HP:0000073 (Ureteral duplication)  ; abnormality of the genitourinary system	Ureteral duplication	OFFICIAL	Duplication uretérale
HP:0000074	en	fr	IAO:0000115	definition of HP:0000074 (Ureteropelvic junction obstruction)  ; abnormality of the genitourinary system	Blockage of urine flow from the renal pelvis to the proximal ureter.	OFFICIAL	Blocage de l'écoulement de l'urine du bassinet rénal vers l'uretère proximal.
HP:0000074	en	fr	rdfs:label	label of HP:0000074 (Ureteropelvic junction obstruction)  ; abnormality of the genitourinary system	Ureteropelvic junction obstruction	OFFICIAL	Obstruction de la jonction pyélo-urétérale
HP:0000075	en	fr	IAO:0000115	definition of HP:0000075 (Renal duplication)  ; abnormality of the genitourinary system	A congenital anomaly of the urinary tract, in which the kidney is duplicated and is drained via two separate renal pelves and ureters.	OFFICIAL	Anomalie congénitale des voies urinaires, dans laquelle le rein est dédoublé et est drainé par deux bassines rénales et deux uretères distincts.
HP:0000075	en	fr	rdfs:label	label of HP:0000075 (Renal duplication)  ; abnormality of the genitourinary system	Renal duplication	OFFICIAL	Duplication rénale
HP:0000076	en	fr	IAO:0000115	definition of HP:0000076 (Vesicoureteral reflux)  ; abnormality of the genitourinary system	Abnormal (retrograde) movement of urine from the bladder into ureters or kidneys related to inadequacy of the valvular mechanism at the ureterovesicular junction or other causes.	OFFICIAL	Mouvement anormal (rétrograde) de l'urine de la vessie vers les uretères ou les reins, lié à une insuffisance du mécanisme valvulaire à la jonction urétéro-vésiculaire ou à d'autres causes.
HP:0000076	en	fr	rdfs:label	label of HP:0000076 (Vesicoureteral reflux)  ; abnormality of the genitourinary system	Vesicoureteral reflux	OFFICIAL	Reflux vésico-urétéral
HP:0000076	en	fr	rdfs:label	label of HP:0000076 (Vesicoureteral reflux)  ; abnormality of the genitourinary system	Vesicoureteral reflux	OFFICIAL	Reflux vésico-urétéral
HP:0000077	en	fr	IAO:0000115	definition of HP:0000077 (Abnormality of the kidney)  ; abnormality of the genitourinary system	An abnormality of the kidney.	OFFICIAL	Une anomalie du rein
HP:0000077	en	fr	rdfs:label	label of HP:0000077 (Abnormality of the kidney)  ; abnormality of the genitourinary system	Abnormality of the kidney	OFFICIAL	Anomalie du rein
HP:0000078	en	fr	IAO:0000115	definition of HP:0000078 (Abnormality of the genital system)  ; abnormality of the genitourinary system	An abnormality of the genital system.	OFFICIAL	Une anomalie du système génital
HP:0000078	en	fr	rdfs:label	label of HP:0000078 (Abnormality of the genital system)  ; abnormality of the genitourinary system	Abnormality of the genital system	OFFICIAL	Anomalie du système génital
HP:0000079	en	fr	IAO:0000115	definition of HP:0000079 (Abnormality of the urinary system)  ; abnormality of the genitourinary system	An abnormality of the urinary system.	OFFICIAL	Anomalie du système urinaire
HP:0000079	en	fr	rdfs:label	label of HP:0000079 (Abnormality of the urinary system)  ; abnormality of the genitourinary system	Abnormality of the urinary system	OFFICIAL	Anomalie du système urinaire
HP:0000080	en	fr	IAO:0000115	definition of HP:0000080 (Abnormality of reproductive system physiology)  ; abnormality of the genitourinary system	An abnormal functionality of the genital system.	OFFICIAL	Fonctionnement anormal du système génital
HP:0000080	en	fr	rdfs:label	label of HP:0000080 (Abnormality of reproductive system physiology)  ; abnormality of the genitourinary system	Abnormality of reproductive system physiology	OFFICIAL	Anomalie de la physiologie génitale
HP:0000081	en	fr	IAO:0000115	definition of HP:0000081 (Duplicated collecting system)  ; abnormality of the genitourinary system	A duplication of the collecting system of the kidney, defined as a kidney with two (instead of, normally, one) pyelocaliceal systems. The pyelocaliceal system is comprised of the renal pelvis and calices. The duplicated renal collecting system can be associated with a single ureter or with double ureters. In the latter case, the two ureters empty separately into the bladder or fuse to form a single ureteral orifice.	OFFICIAL	Une duplication du système collecteur du rein, défini comme un rein avec deux (au lieu d'un seul, normalement) systèmes pyélocaliciaires. Le système pyélocaliciel est composé du bassin rénal et des calices. Le système collecteur rénal dédoublé peut être associé à un seul uretère ou à des uretères doubles. Dans ce dernier cas, les deux uretères se jettent séparément dans la vessie ou fusionnent pour former un seul orifice urétéral.
HP:0000081	en	fr	rdfs:label	label of HP:0000081 (Duplicated collecting system)  ; abnormality of the genitourinary system	Duplicated collecting system	OFFICIAL	Système collecteur rénal dupliqué
HP:0000083	en	fr	IAO:0000115	definition of HP:0000083 (Renal insufficiency)  ; abnormality of the genitourinary system	A reduction in the level of performance of the kidneys in areas of function comprising the concentration of urine, removal of wastes, the maintenance of electrolyte balance, homeostasis of blood pressure, and calcium metabolism.	OFFICIAL	Réduction du niveau de performance des reins dans les domaines fonctionnels comprenant la concentration de l'urine, l'élimination des déchets, le maintien de l'équilibre électrolytique, l'homéostasie de la pression sanguine et le métabolisme du calcium.
HP:0000083	en	fr	rdfs:label	label of HP:0000083 (Renal insufficiency)  ; abnormality of the genitourinary system	Renal insufficiency	OFFICIAL	Insuffisance rénale
HP:0000085	en	fr	IAO:0000115	definition of HP:0000085 (Horseshoe kidney)  ; abnormality of the genitourinary system	A connection of the right and left kidney by an isthmus of functioning renal parenchyma or fibrous tissue that crosses the midline.	OFFICIAL	Connexion entre le rein droit et le rein gauche par un isthme de parenchyme rénal fonctionnel ou de tissu fibreux qui traverse la ligne médiane.
HP:0000085	en	fr	rdfs:label	label of HP:0000085 (Horseshoe kidney)  ; abnormality of the genitourinary system	Horseshoe kidney	OFFICIAL	Rein en fer à cheval
HP:0000086	en	fr	IAO:0000115	definition of HP:0000086 (Ectopic kidney)  ; abnormality of the genitourinary system	A developmental defect in which a kidney is located in an abnormal anatomic position.	OFFICIAL	Défaut de développement dans lequel un rein est situé dans une position anatomique anormale.
HP:0000086	en	fr	rdfs:label	label of HP:0000086 (Ectopic kidney)  ; abnormality of the genitourinary system	Ectopic kidney	OFFICIAL	Rein ectopique
HP:0000089	en	fr	IAO:0000115	definition of HP:0000089 (Renal hypoplasia)  ; abnormality of the genitourinary system	Hypoplasia of the kidney.	OFFICIAL	Hypoplasie du rein
HP:0000089	en	fr	rdfs:label	label of HP:0000089 (Renal hypoplasia)  ; abnormality of the genitourinary system	Renal hypoplasia	OFFICIAL	Hypoplasie rénale
HP:0000089	en	fr	rdfs:label	label of HP:0000089 (Renal hypoplasia)  ; abnormality of the genitourinary system	Renal hypoplasia	OFFICIAL	Hypoplasie rénale
HP:0000090	en	fr	IAO:0000115	definition of HP:0000090 (Nephronophthisis)  ; abnormality of the genitourinary system	Presence of cysts at the corticomedullary junction of the kidney in combination with tubulointerstitial fibrosis.	OFFICIAL	Présence de kystes à la jonction corticomédullaire du rein, en association avec une fibrose tubulo-interstitielle
HP:0000090	en	fr	rdfs:label	label of HP:0000090 (Nephronophthisis)  ; abnormality of the genitourinary system	Nephronophthisis	OFFICIAL	Néphronophthise
HP:0000091	en	fr	IAO:0000115	definition of HP:0000091 (Abnormality of the renal tubule)  ; abnormality of the genitourinary system	An abnormality of the renal tubules.	OFFICIAL	Une anomalie des tubules rénaux
HP:0000091	en	fr	rdfs:label	label of HP:0000091 (Abnormality of the renal tubule)  ; abnormality of the genitourinary system	Abnormal renal tubule morphology	CANDIDATE	Anomalie du tubule rénal
HP:0000092	en	fr	IAO:0000115	definition of HP:0000092 (Tubular atrophy)  ; abnormality of the genitourinary system	The presence of renal tubules with thick redundant basement membranes, or a reduction of greater than 50% in tubular diameter compared to surrounding non-atrophic tubules.	OFFICIAL	La présence de tubules rénaux avec des membranes basales épaisses et redondantes, ou une réduction de plus de 50 % du diamètre tubulaire par rapport aux tubules environnants non atrophiés.
HP:0000092	en	fr	rdfs:label	label of HP:0000092 (Tubular atrophy)  ; abnormality of the genitourinary system	Renal tubular atrophy	CANDIDATE	Atrophie tubulaire
HP:0000093	en	fr	IAO:0000115	definition of HP:0000093 (Proteinuria)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system	Increased levels of protein in the urine.	OFFICIAL	Augmentation du taux de protéines dans les urines
HP:0000093	en	fr	rdfs:label	label of HP:0000093 (Proteinuria)  ; abnormality of metabolism/homeostasis ; abnormality of the genitourinary system	Proteinuria	OFFICIAL	Protéinurie
HP:0000095	en	fr	IAO:0000115	definition of HP:0000095 (Abnormality of renal glomerulus morphology)  ; abnormality of the genitourinary system	A structural anomaly of the glomerulus.	OFFICIAL	Anomalie structurelle du glomérule
HP:0000095	en	fr	rdfs:label	label of HP:0000095 (Abnormality of renal glomerulus morphology)  ; abnormality of the genitourinary system	Abnormal renal glomerulus morphology	CANDIDATE	Anomalie morphologique glomérulaire
