source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date
en	A facial appearance characterized by a permanently or nearly permanently opened mouth	HP:0000194	IAO:0000115	nl	A facial appearance characterized by a permanently or nearly permanently opened mouth	NOT_TRANSLATED			
en	Depression located on the vermilion of the lower lip, usually paramedian	HP:0000196	IAO:0000115	nl	Depression located on the vermilion of the lower lip, usually paramedian	NOT_TRANSLATED			
en	Any abnormality of the parotid glands, which are the salivary glands that are located in the subcutaneous tissues of the face overlying the mandibular ramus and anterior and inferior to the external ear	HP:0000197	IAO:0000115	nl	Any abnormality of the parotid glands, which are the salivary glands that are located in the subcutaneous tissues of the face overlying the mandibular ramus and anterior and inferior to the external ear	NOT_TRANSLATED			
en	The presence of an abnormally short lingual frenulum	HP:0000200	IAO:0000115	nl	The presence of an abnormally short lingual frenulum	NOT_TRANSLATED			
en	Pierre Robin malformation is a sequence of developmental malformations characterized by micrognathia (mandibular hypoplasia), glossoptosis and cleft palate	HP:0000201	IAO:0000115	nl	Pierre Robin malformation is a sequence of developmental malformations characterized by micrognathia (mandibular hypoplasia), glossoptosis and cleft palate	NOT_TRANSLATED			
en	The presence of a cleft in the oral cavity, the two main types of which are cleft lip and cleft palate. In cleft lip, there is the congenital failure of the maxillary and median nasal processes to fuse, forming a groove or fissure in the lip. In cleft palate, there is a congenital failure of the palate to fuse properly, forming a grooved depression or fissure in the roof of the mouth. Clefts of the lip and palate can occur individually or together. It is preferable to code each defect separately	HP:0000202	IAO:0000115	nl	The presence of a cleft in the oral cavity, the two main types of which are cleft lip and cleft palate. In cleft lip, there is the congenital failure of the maxillary and median nasal processes to fuse, forming a groove or fissure in the lip. In cleft palate, there is a congenital failure of the palate to fuse properly, forming a grooved depression or fissure in the roof of the mouth. Clefts of the lip and palate can occur individually or together. It is preferable to code each defect separately	NOT_TRANSLATED			
en	A gap in the upper lip. This is a congenital defect resulting from nonfusion of tissues of the lip during embryonal development	HP:0000204	IAO:0000115	nl	A gap in the upper lip. This is a congenital defect resulting from nonfusion of tissues of the lip during embryonal development	NOT_TRANSLATED			
en	An abnormality of the appearance of the face caused by constant contraction of the lips leading to a puckered or pursed appearance	HP:0000205	IAO:0000115	nl	An abnormality of the appearance of the face caused by constant contraction of the lips leading to a puckered or pursed appearance	NOT_TRANSLATED			
en	Inflammation of the tongue	HP:0000206	IAO:0000115	nl	Inflammation of the tongue	NOT_TRANSLATED			
en	The presence of a triangular form of the mouth	HP:0000207	IAO:0000115	nl	The presence of a triangular form of the mouth	NOT_TRANSLATED			
en	Limitation in the ability to open the mouth	HP:0000211	IAO:0000115	nl	Limitation in the ability to open the mouth	NOT_TRANSLATED			
en	Hyperplasia of the gingiva (that is, a thickening of the soft tissue overlying the alveolar ridge. The degree of thickening ranges from involvement of the interdental papillae alone to gingival overgrowth covering the entire tooth crown	HP:0000212	IAO:0000115	nl	Hyperplasia of the gingiva (that is, a thickening of the soft tissue overlying the alveolar ridge. The degree of thickening ranges from involvement of the interdental papillae alone to gingival overgrowth covering the entire tooth crown	NOT_TRANSLATED			
en	Telangiectasia (that is, the presence of small dilated superficial blood vessels) of the lips	HP:0000214	IAO:0000115	nl	Telangiectasia (that is, the presence of small dilated superficial blood vessels) of the lips	NOT_TRANSLATED			
en	Height of the vermilion of the upper lip in the midline more than 2 SD above the mean. Alternatively, an apparently increased height of the vermilion of the upper lip in the frontal view (subjective)	HP:0000215	IAO:0000115	nl	Height of the vermilion of the upper lip in the midline more than 2 SD above the mean. Alternatively, an apparently increased height of the vermilion of the upper lip in the frontal view (subjective)	NOT_TRANSLATED			
en	Dryness of the mouth due to salivary gland dysfunction	HP:0000217	IAO:0000115	nl	Dryness of the mouth due to salivary gland dysfunction	NOT_TRANSLATED			
en	Height of the palate more than 2 SD above the mean (objective) or palatal height at the level of the first permanent molar more than twice the height of the teeth (subjective)	HP:0000218	IAO:0000115	nl	Height of the palate more than 2 SD above the mean (objective) or palatal height at the level of the first permanent molar more than twice the height of the teeth (subjective)	NOT_TRANSLATED			
en	Height of the vermilion of the upper lip in the midline more than 2 SD below the mean. Alternatively, an apparently reduced height of the vermilion of the upper lip in the frontal view (subjective)	HP:0000219	IAO:0000115	nl	Height of the vermilion of the upper lip in the midline more than 2 SD below the mean. Alternatively, an apparently reduced height of the vermilion of the upper lip in the frontal view (subjective)	NOT_TRANSLATED			
en	Inability of velopharyngeal sphincter to sufficiently separate the nasal cavity from the oral cavity during speech	HP:0000220	IAO:0000115	nl	Inability of velopharyngeal sphincter to sufficiently separate the nasal cavity from the oral cavity during speech	NOT_TRANSLATED			
en	Accentuation of the grooves on the dorsal surface of the tongue	HP:0000221	IAO:0000115	nl	Accentuation of the grooves on the dorsal surface of the tongue	NOT_TRANSLATED			
en	Hyperkeratosis of the gingiva	HP:0000222	IAO:0000115	nl	Hyperkeratosis of the gingiva	NOT_TRANSLATED			
en	A decreased ability to perceive flavor	HP:0000224	IAO:0000115	nl	A decreased ability to perceive flavor	NOT_TRANSLATED			
en	Hemorrhage affecting the gingiva	HP:0000225	IAO:0000115	nl	Hemorrhage affecting the gingiva	NOT_TRANSLATED			
en	Telangiectasia (that is, the presence of small dilated superficial blood vessels) of the tongue	HP:0000227	IAO:0000115	nl	Telangiectasia (that is, the presence of small dilated superficial blood vessels) of the tongue	NOT_TRANSLATED			
en	Presence of telangiectases in the oral cavity	HP:0000228	IAO:0000115	nl	Presence of telangiectases in the oral cavity	NOT_TRANSLATED			
en	Inflammation of the gingiva	HP:0000230	IAO:0000115	nl	Inflammation of the gingiva	NOT_TRANSLATED			
en	An abnormal configuration of the lower lip such that it is turned outward i.e., everted, with the Inner aspect of the lower lip vermilion (normally opposing the teeth) being visible in a frontal view	HP:0000232	IAO:0000115	nl	An abnormal configuration of the lower lip such that it is turned outward i.e., everted, with the Inner aspect of the lower lip vermilion (normally opposing the teeth) being visible in a frontal view	NOT_TRANSLATED			
en	Height of the vermilion of the medial part of the lip more than 2 SD below the mean, or apparently reduced height of the vermilion of the lip in the frontal view. The vermilion is the red part of the lips (and confusingly, the vermilion itself is also often referred to as being equivalent the lips)	HP:0000233	IAO:0000115	nl	Height of the vermilion of the medial part of the lip more than 2 SD below the mean, or apparently reduced height of the vermilion of the lip in the frontal view. The vermilion is the red part of the lips (and confusingly, the vermilion itself is also often referred to as being equivalent the lips)	NOT_TRANSLATED			
en	An abnormality of the head	HP:0000234	IAO:0000115	nl	An abnormality of the head	NOT_TRANSLATED			
en	Any abnormality of the fontanelles (the regions covered by a thick membrane that normally ossify in the first two years of life) or the cranial sutures (the fibrous joints in which the articulating bones or cartilages of the skull are connected by sutural ligaments)	HP:0000235	IAO:0000115	nl	Any abnormality of the fontanelles (the regions covered by a thick membrane that normally ossify in the first two years of life) or the cranial sutures (the fibrous joints in which the articulating bones or cartilages of the skull are connected by sutural ligaments)	NOT_TRANSLATED			
en	An abnormality of the anterior fontanelle, i.e., the cranial fontanelle that is located at the intersection of the coronal and sagittal sutures	HP:0000236	IAO:0000115	nl	An abnormality of the anterior fontanelle, i.e., the cranial fontanelle that is located at the intersection of the coronal and sagittal sutures	NOT_TRANSLATED			
en	Abnormally decreased size of the anterior fontanelle with respect to age-dependent norms	HP:0000237	IAO:0000115	nl	Abnormally decreased size of the anterior fontanelle with respect to age-dependent norms	NOT_TRANSLATED			
en	Hydrocephalus is an active distension of the ventricular system of the brain resulting from inadequate passage of CSF from its point of production within the cerebral ventricles to its point of absorption into the systemic circulation	HP:0000238	IAO:0000115	nl	Hydrocephalus is an active distension of the ventricular system of the brain resulting from inadequate passage of CSF from its point of production within the cerebral ventricles to its point of absorption into the systemic circulation	NOT_TRANSLATED			
en	In newborns, the two frontal bones, two parietal bones, and one occipital bone are joined by fibrous sutures, which form a small posterior fontanelle, and a larger, diamond-shaped anterior fontanelle. These regions allow for the skull to pass the birth canal and for later growth. The fontanelles gradually ossify, whereby the posterior fontanelle usually closes by eight weeks and the anterior fontanelle by the 9th to 16th month of age. Large fontanelles are diagnosed if the fontanelles are larger than age-dependent norms	HP:0000239	IAO:0000115	nl	In newborns, the two frontal bones, two parietal bones, and one occipital bone are joined by fibrous sutures, which form a small posterior fontanelle, and a larger, diamond-shaped anterior fontanelle. These regions allow for the skull to pass the birth canal and for later growth. The fontanelles gradually ossify, whereby the posterior fontanelle usually closes by eight weeks and the anterior fontanelle by the 9th to 16th month of age. Large fontanelles are diagnosed if the fontanelles are larger than age-dependent norms	NOT_TRANSLATED			
en	Any abnormality of the size of the skull	HP:0000240	IAO:0000115	nl	Any abnormality of the size of the skull	NOT_TRANSLATED			
en	Parietal bossing is a marked prominence in the parietal region	HP:0000242	IAO:0000115	nl	Parietal bossing is a marked prominence in the parietal region	NOT_TRANSLATED			
