source_language	translation_language	subject_id	source_value	predicate_id	translation_value	translation_status
en	es	HP:0031508	Abnormal thyroid hormone level	rdfs:label	Nivel anormal de hormona tiroidea	OFFICIAL
en	es	HP:0031527	Intraretinal fluid	rdfs:label	Edema intraretiniano	OFFICIAL
en	es	HP:0031544	Elevated propionylcarnitine level	rdfs:label	Nivel elevado de propionilcarnitina	OFFICIAL
en	es	HP:0031550	Abnormal flow cytometry test rest	rdfs:label	Prueba de citometría de flujo anormal	OFFICIAL
en	es	HP:0031698	Disseminated Bacillus Calmette-Guerin infection	rdfs:label	Infección diseminada de bacilo de Calmette-Guerin	OFFICIAL
en	es	HP:0031798	Elevated apolipoprotein B level	rdfs:label	Nivel elevado de apolipoproteína B	OFFICIAL
en	es	HP:0031799	Decreased apolipoprotein AI level	rdfs:label	Disminución del nivel de apolipoproteína A-I	OFFICIAL
en	es	HP:0031800	Elevated apolipoprotein A-II level	rdfs:label	Nivel elevado de apolipoproteína A-II	OFFICIAL
en	es	HP:0031806	Abnormal basophil count	rdfs:label	Recuento de basófilos anormal	OFFICIAL
en	es	HP:0031807	Increased basophil count	rdfs:label	Aumento del conteo de basófilos	OFFICIAL
en	es	HP:0031808	Decreased basophil count	rdfs:label	Disminución del conteo de basófilos	OFFICIAL
en	es	HP:0031835	Abnormal superoxide dismutase activity	rdfs:label	Actividad anormal de superóxido dismutasa	OFFICIAL
en	es	HP:0031836	Increased superoxide dismutase activity	rdfs:label	Aumento de la actividad de superóxido dismutasa	OFFICIAL
en	es	HP:0031837	Decreased superoxide dismutase activity	rdfs:label	Disminución de la actividad de la superóxido dismutasa	OFFICIAL
en	es	HP:0031843	Bradyphrenia	rdfs:label	Bradifrenia	OFFICIAL
en	es	HP:0031875	Abnormal hepcidin level	rdfs:label	Nivel anormal de hepcidina	OFFICIAL
en	es	HP:0031876	Decreased hepcidin level	rdfs:label	Disminución del nivel de hepcidina	OFFICIAL
en	es	HP:0031877	Elevated hepcidin level	rdfs:label	Nivel elevado de hepcidina	OFFICIAL
en	es	HP:0031884	Abnormal CSF glucose level	rdfs:label	Nivel anormal de glucosa en LCR	OFFICIAL
en	es	HP:0031891	Decreased eosinophil count	rdfs:label	Disminución del recuento de eosinófilos	OFFICIAL
en	es	HP:0031900	Abnormal serum mast cell beta-tryptase concentration	rdfs:label	Concentración anormal de beta-triptase de los mastocitos séricos	OFFICIAL
en	es	HP:0031901	Increased serum mast cell beta-tryptase concentration	rdfs:label	Aumento de la concentración de beta-triptasa en los mastocitos séricos	OFFICIAL
en	es	HP:0031902	Decreased serum mast cell beta-tryptase concentration	rdfs:label	Disminución de la concentración de beta-triptasa en los mastocitos	OFFICIAL
en	es	HP:0031906	Decreased total hemolytic complement activity	rdfs:label	Disminución de la actividad del complemento hemolítico total	OFFICIAL
en	es	HP:0031945	Elevated N,N-dimethylglycine level	rdfs:label	Nivel elevado de N, N-dimetilglicina	OFFICIAL
en	es	HP:0031956	Elevated serum aspartate aminotransferase	rdfs:label	Elevación de la aspartato aminotransferasa sérica	OFFICIAL
en	es	HP:0031964	Elevated serum alanine aminotransferase	rdfs:label	Nivel elevado de alanina aminotransferasa sérica	OFFICIAL
en	es	HP:0031978	Increased vertical cup-to-disc ratio - 1	rdfs:label	Aumento de la relación copa-disco vertical (CDR) - 1.0 del nervio óptico	OFFICIAL
en	es	HP:0032025	Reduced serum alpha-1-antitrypsin	rdfs:label	Disminución sérica de alfa-1-antitripsina	OFFICIAL
en	es	HP:0032036	Abnormal contrast sensitivity	rdfs:label	Sensibilidad anormal al medio de contraste	OFFICIAL
en	es	HP:0032061	Hypereosinophilia	rdfs:label	Hipereosinofilia	OFFICIAL
en	es	HP:0032071	Pulmonary eosinophilic infiltration	rdfs:label	Infiltración eosinofílica pulmonar	OFFICIAL
en	es	HP:0032113	Semidominant mode of inheritance	rdfs:label	Modo semidominante de herencia	OFFICIAL
en	es	HP:0032117	Macrosaccadic oscillation	rdfs:label	Oscilación macrosacadica	OFFICIAL
en	es	HP:0032119	Narrow angle glaucoma	rdfs:label	Glaucoma de ángulo estrecho	OFFICIAL
en	es	HP:0032124	Abnormal proportion of non-class-switched memory B cells	rdfs:label	Proporción anormal de linfocitos B de memoria con cambio de isotipo de inmunoglobulina	OFFICIAL
en	es	HP:0032125	Increased proportion of non-class-switched memory B cells	rdfs:label	Mayor proporción de linfocitos B de memoria con cambio de isotipo de inmunoglobulina	OFFICIAL
en	es	HP:0032126	Decreased proportion of non-class-switched memory B cells	rdfs:label	Menor proporción de linfocitos B de memoria con cambio de isotipo de inmunoglobulina	OFFICIAL
en	es	HP:0032132	Decreased circulating total IgG	rdfs:label	Disminución de IgG circulante total	OFFICIAL
en	es	HP:0032135	Decreased circulating IgG subclass level	rdfs:label	Disminución del nivel de subclases de IgG circulante	OFFICIAL
en	es	HP:0032136	Decreased circulating IgG1 level	rdfs:label	Disminución del nivel de IgG1 circulante	OFFICIAL
en	es	HP:0032137	Decreased circulating IgG3 level	rdfs:label	Disminución del nivel de IgG3 circulante	OFFICIAL
en	es	HP:0032138	Decreased circulating IgG4 level	rdfs:label	Disminución del nivel de IgG4 circulante	OFFICIAL
en	es	HP:0032179	Abnormal circulating globulin level	rdfs:label	Nivel anormal de globulina circulante	OFFICIAL
en	es	HP:0032182	Abnormal proportion of memory T cells	rdfs:label	Proporción anormal de células T de memoria	OFFICIAL
en	es	HP:0032183	Decreased proportion of memory T cells	rdfs:label	Disminución de la proporción de células T de memoria	OFFICIAL
en	es	HP:0032184	Increased proportion of memory T cells	rdfs:label	Mayor proporción de células T de memoria	OFFICIAL
en	es	HP:0032207	Abnormal cerebrospinal fluid metabolite concentration	rdfs:label	Concentración anormal de metabolito en el líquido cefalorraquídeo	OFFICIAL
en	es	HP:0032212	Increased urinary sqamous epithelial cell count	rdfs:label	Aumento del recuento de células epiteliales escamosas urinarias	OFFICIAL
en	es	HP:0032218	Reduced proportion of CD4 T cells	rdfs:label	Disminución de la proporción de células T CD4	OFFICIAL
en	es	HP:0032219	Increased proportion of CD4 T cells	rdfs:label	Aumento de la proporción de células T CD4	OFFICIAL
en	es	HP:0032235	Anti-La/SSA antibody positivity	rdfs:label	Anticuerpos anti-La / SSA positivos	OFFICIAL
en	es	HP:0032272	Elevated urinary N-acetylaspartic acid level	rdfs:label	Aumento de la concentración de ácido N-acetilaspártico urinario	OFFICIAL
en	es	HP:0032296	Increased circulating IgG subtype	rdfs:label	Elevación del subtipo de IgG circulante	OFFICIAL
en	es	HP:0032304	Abnormal mannose-binding protein level	rdfs:label	Nivel anormal de proteína de unión a manosa	OFFICIAL
en	es	HP:0032305	Decreased mannose-binding protein level	rdfs:label	Disminución del nivel de proteína de unión a manosa	OFFICIAL
en	es	HP:0032306	Increased mannose-binding protein level	rdfs:label	Aumento del nivel de proteína de unión a manosa	OFFICIAL
en	es	HP:0032308	Increased circulating procalcitonin level	rdfs:label	Aumento del nivel de procalcitonina circulante	OFFICIAL
en	es	HP:0032310	Granulocytosis	rdfs:label	Granulocitosis	OFFICIAL
en	es	HP:0032336	Increased circulating specific IgE antibody	rdfs:label	Aumento de anticuerpos IgE específicos circulantes	OFFICIAL
en	es	HP:0032337	Monoclonal elevation of circulating IgE	rdfs:label	Elevación monoclonal de IgE circulante	OFFICIAL
en	es	HP:0032338	Oligoclonal elevation of circulating IgE	rdfs:label	Elevación oligoclonal de IgE circulante	OFFICIAL
en	es	HP:0032339	Polyclonal elevation of circulating IgE	rdfs:label	Elevación policlonal de IgE circulante	OFFICIAL
en	es	HP:0032340	Abnormal spirometry test	rdfs:label	Prueba de espirometría anormal	OFFICIAL
en	es	HP:0032345	Elevated cancer Ag 19-sep level	rdfs:label	Nivel aumentado de antígeno 19-9	OFFICIAL
en	es	HP:0032364	Abnormal CSF amino acid level	rdfs:label	Nivel anormal de aminoácidos del LCR	OFFICIAL
en	es	HP:0032365	Exacerbated by aspirin ingestion	rdfs:label	Exacerbado por la ingestión de aspirina	OFFICIAL
en	es	HP:0032385	Abnormal circulating transferrin level	rdfs:label	Nivel anormal de transferrina circulante	OFFICIAL
en	es	HP:0032386	Elevated transferrin level	rdfs:label	Aumento del nivel de transferrina	OFFICIAL
en	es	HP:0032387	Reduced transferrin level	rdfs:label	Disminución del nivel de transferrina	OFFICIAL
en	es	HP:0032408	Breast lump	rdfs:label	Bulto en el pecho	OFFICIAL
en	es	HP:0032414	Hydrixylysinuria	rdfs:label	Hidrixilisinuria	OFFICIAL
en	es	HP:0032436	Abnormal C-reactive protein level	rdfs:label	Nivel anormal de proteína C reactiva	OFFICIAL
en	es	HP:0032437	Reduced C-reactive protein level	rdfs:label	Nivel reducido de proteína C reactiva	OFFICIAL
en	es	HP:0032459	Abnormal phosphoribosylpyrophosphate synthetase activity	rdfs:label	Actividad anormal de fosforibosilpirofosfato sintetasa	OFFICIAL
en	es	HP:0032460	Decreased phosphoribosylpyrophosphate synthetase activity	rdfs:label	Disminución de la actividad de la fosforibosilpirofosfato sintetasa	OFFICIAL
en	es	HP:0032461	Tiger-tail banding	rdfs:label	Cabellos en bandas de cola de tigre	OFFICIAL
en	es	HP:0032476	Abnormal circulating vitamin B6 level	rdfs:label	Nivel anormal de vitamina B6 circulante	OFFICIAL
en	es	HP:0032477	Elevated circulating vitamin B6 level	rdfs:label	Nivel elevado de vitamina B6 circulante	OFFICIAL
en	es	HP:0032483	Abnormal fecal test result	rdfs:label	Resultado anormal de la prueba fecal	OFFICIAL
en	es	HP:0032501	Exacerbated by contraceptive medication	rdfs:label	Exacerbado por la medicación anticonceptiva	OFFICIAL
en	es	HP:0032502	Exacerbated by barbiturate medication	rdfs:label	Exacerbado por la medicación de barbitúricos	OFFICIAL
en	es	HP:0032514	Duplicated lacrimal punctum	rdfs:label	Duplicación del punto lagrimal	OFFICIAL
en	es	HP:0032525	Aggravated by acetylcholinesterase inhibitor	rdfs:label	Agravado por el inhibidor de la acetilcolinesterasa	OFFICIAL
en	es	HP:0032529	Elevated circulating gamma-aminobutyric acid concentration	rdfs:label	Elevación de la concentración de ácido gamma-aminobutírico circulante	OFFICIAL
en	es	HP:0032530	Decreased succinic semialdehyde dehydrogenase activity	rdfs:label	Disminución de la actividad de la semialdehído deshidrogenasa succínica	OFFICIAL
en	es	HP:0032533	Elevated circulating acetone	rdfs:label	Acetona circulante elevada	OFFICIAL
en	es	HP:0032574	Elevated uridine in urine	rdfs:label	Uridina elevada en orina	OFFICIAL
en	es	HP:0032638	Elevated urine mevalonic acid	rdfs:label	Elevación de ácido mevalónico en orina	OFFICIAL
en	es	HP:0032650	Elevated CSF glial fibrillary acidic protein level	rdfs:label	Nivel elevado de proteína ácida fibrilar glial en LCR	OFFICIAL
en	es	HP:0032651	Elevated CSF chitinase-3-like protein 1 level	rdfs:label	Nivel elevado de proteína 1 similar a quitinasa 3 en LCR	OFFICIAL
en	es	HP:0032652	Elevated CSF chitotriosidase 1 level	rdfs:label	Nivel elevado de quitotriosidasa 1 en LCR	OFFICIAL
en	es	HP:0032682	Focal non-motor aware seizure	rdfs:label	Convulsión focal no motora sin pérdida de conciencia	OFFICIAL
en	es	HP:0032695	Focal cognitive seizure with illusion	rdfs:label	Convulsión focal cognitiva con ilusión	OFFICIAL
en	es	HP:0032697	Focal cognitive seizure with deja vu/jamais vu	rdfs:label	Convulsión focal cognitiva con deja vu / jamais vu	OFFICIAL
en	es	HP:0032703	Focal cognitive seizure with hallucination	rdfs:label	Convulsión focal cognitiva con alucinaciones	OFFICIAL
en	es	HP:0032712	Focal motor impaired awareness seizure	rdfs:label	Convulsión focal con pérdida de conciencia y deterioro motor	OFFICIAL
en	es	HP:0032713	Focal motor impaired awareness seizure with version	rdfs:label	Convulsión focal con pérdida de conciencia con deterioro motor con versión	OFFICIAL
en	es	HP:0032716	Focal non-motor impaired awareness seizure	rdfs:label	Convulsión focal con pérdida de conciencia no motora	OFFICIAL
en	es	HP:0032717	Focal motor impaired awareness seizure with dystonia	rdfs:label	Convulsión focal motora con pérdida de conciencia con distonía	OFFICIAL
en	es	HP:0032719	Focal motor impaired awareness seizure with dysarthria/anarthria	rdfs:label	Convulsión focal motora con pérdida de conciencia y con disartria / anartria	OFFICIAL
en	es	HP:0032723	Focal motor aware seizure with dystonia	rdfs:label	Convulsión focal motora sin pérdida de conciencia con distonía	OFFICIAL
en	es	HP:0032732	Focal motor aware seizure with paresis/paralysis	rdfs:label	Convulsión focal motora sin pérdida de conciencia con paresia / parálisis	OFFICIAL
en	es	HP:0032733	Focal motor aware seizure with dysarthria/anarthria	rdfs:label	Convulsión focal motora sin pérdida de conciencia con con paresia / parálisis	OFFICIAL
en	es	HP:0032825	Neonatal electro-clinical sequential motor seizure	rdfs:label	Convulsión neonatal motora secuencial electroclínica	OFFICIAL
en	es	HP:0032857	Focal motor aware seizure with negative myoclonus	rdfs:label	Convulsión motora focal sin pérdida de conciencia con mioclonías negativas	OFFICIAL
en	es	HP:0032858	Focal motor impaired awareness seizure with negative myoclonus	rdfs:label	Convulsión motora focal con pérdida de conciencia con mioclonías negativas	OFFICIAL
en	es	HP:0032859	Focal motor impaired awareness seizure with paresis/paralysis	rdfs:label	Convulsión motora focal con pérdida de conciencia con paresia / parálisis	OFFICIAL
en	es	HP:0032891	Focal motor aware seizure with version	rdfs:label	Convulsión focal motara sin pérdida de la conciencia con versión	OFFICIAL
en	es	HP:0032928	Elevated CSF neurofilamant light chain	rdfs:label	Cadenas livianas de neurofilamentos elevadas en el LCR	OFFICIAL
en	es	HP:0032940	Dissociative reaction	rdfs:label	Reacción disociativa	OFFICIAL
en	es	HP:0032982	Intraalveolar phospholipid accumulation	rdfs:label	Acumulación de fosfolípidos intraalveolar	OFFICIAL
en	es	HP:0032997	Decreased cystatin C level	rdfs:label	Disminución del nivel de cistatina C	OFFICIAL
en	es	HP:0033021	Transient decreased circulating IgE	rdfs:label	Disminución transitoria de IgE circulante	OFFICIAL
en	es	HP:0033022	Chronic decreased circulating IgE	rdfs:label	Disminución crónica de IgE circulante	OFFICIAL
en	es	HP:0033029	Anti-Jo-1 antibody positivity	rdfs:label	Positividad de anticuerpos anti-Jo-1	OFFICIAL
en	es	HP:0033052	Psychogenic non-epileptic seizure	rdfs:label	Crisis psicógena no epiléptica	OFFICIAL
en	es	HP:0033057	Decreased serum terminal complement component	rdfs:label	Disminución del componente terminal del complemento sérico	OFFICIAL
en	es	HP:0033058	Decreased serum complement C7	rdfs:label	Disminución del complemento sérico C7	OFFICIAL
en	es	HP:0033059	Decreased serum complement C6	rdfs:label	Disminución del complemento sérico C6	OFFICIAL
en	es	HP:0033060	Decreased serum complement C5	rdfs:label	Disminución del complemento sérico C5	OFFICIAL
en	es	HP:0033063	Shortened sleep cycle	rdfs:label	Acortamiento del ciclo de sueño	OFFICIAL
en	es	HP:0033076	Abnormal circulating free T4 level	rdfs:label	Anomalía de la concentración de T4 libre circulante	OFFICIAL
en	es	HP:0033077	Increased circulating free T4 level	rdfs:label	Aumento del nivel de T4 libre circulante	OFFICIAL
en	es	HP:0033078	Decreased circulating free T4 level	rdfs:label	Disminución del nivel de T4 libre circulante	OFFICIAL
en	es	HP:0033178	Increased circulating interleukin 8	rdfs:label	Aumento de la interleuquina 8 circulante	OFFICIAL
en	es	HP:0033199	Increased circulating interleukin 10	rdfs:label	Aumento de la interleuquina 10 circulante	OFFICIAL
en	es	HP:0033207	Increased proportion autoreactive unresponsive CD21-/low B cells	rdfs:label	Aumento de la proporción de células B CD21-/bajas autorreactivas que no responden	OFFICIAL
en	es	HP:0033222	Decreased CD4:CD8 ratio	rdfs:label	Disminución de la relación CD4:CD8	OFFICIAL
en	es	HP:0033253	Reduced circulating interferon gamma	rdfs:label	Dimsinución del interferón gamma circulante	OFFICIAL
en	es	HP:0033304	Elevated urine 4-hydroxyphenylacetic acid level	rdfs:label	Nivel elevado de ácido 4-hidroxifenilacético en orina	OFFICIAL
en	es	HP:0033332	Elevated circulating amyloid A	rdfs:label	Elevación del amiloide A circulante	OFFICIAL
en	es	HP:0033406	Elevated circulating o-phosphoethanolamine concentration	rdfs:label	Elevación de la concentración de o-fosfoetanolamina circulante	OFFICIAL
en	es	HP:0033452	Decreased circulating prealbumin concentration	rdfs:label	Disminución de la concentración de prealbúmina circulante	OFFICIAL
en	es	HP:0033455	Elevated urinary dicarboxylic acid level	rdfs:label	Nivel elevado de ácido dicarboxílico en orina	OFFICIAL
en	es	HP:0033465	Elevated circulating tetradecanolycarnitine concentration	rdfs:label	Elevación de la concentración de tetradecanolicarnitina circulante	OFFICIAL
en	es	HP:0033503	Elevated CSF fumarate	rdfs:label	Elevación del fumarato en el LCR	OFFICIAL
en	es	HP:0033511	Drug addiction	rdfs:label	Drogadicción	OFFICIAL
en	es	HP:0033512	Stimulant addiction	rdfs:label	Adicción a los estimulantes	OFFICIAL
en	es	HP:0033513	Cocaine addiction	rdfs:label	Adicción a la cocaína	OFFICIAL
en	es	HP:0033514	Amphetamine addiction	rdfs:label	Adicción a las anfetaminas	OFFICIAL
en	es	HP:0033515	Opioid addiction	rdfs:label	Adicción a los opioides	OFFICIAL
en	es	HP:0033516	Benzodiazepine addiction	rdfs:label	Adicción a las benzodiazepinas	OFFICIAL
en	es	HP:0033517	Heroin addiction	rdfs:label	Adicción a la heroína	OFFICIAL
en	es	HP:0033518	Methylphenidate addiction	rdfs:label	Adicción al metilfenidato	OFFICIAL
en	es	HP:0033519	Methamphetamine addiction	rdfs:label	Adicción a la metanfetamina	OFFICIAL
en	es	HP:0033543	Nicotine addiction	rdfs:label	Adicción a la nicotina	OFFICIAL
en	es	HP:0033714	Multiple meningiomata	rdfs:label	Meningiomas múltiples	OFFICIAL
en	es	HP:0033724	Central venous sinus thrombosis	rdfs:label	Trombosis del seno venoso central	OFFICIAL
en	es	HP:0033798	Impaired leukocyte adhesion	rdfs:label	Alteración de la adhesión de leucocitos	OFFICIAL
en	es	HP:0033803	Blistering with sub-lamina densa plane of cleavage	rdfs:label	Ampollas con plano de clivaje sublámina densa	OFFICIAL
en	es	HP:0033844	Tachyphrenia	rdfs:label	Taquifrenia	OFFICIAL
en	es	HP:0033919	Medial/intimal arcuate venulitis	rdfs:label	Venulitis arcuata medial/íntima	OFFICIAL
en	es	HP:0033978	Reduced beta-hexosaminidase activity	rdfs:label	Disminución de la actividad de beta-hexosaminidasa	OFFICIAL
en	es	HP:0034026	Elevated circulating sacchoropine concentration	rdfs:label	Elevación de la concentración de sacaropina circulante	OFFICIAL
en	es	HP:0034041	Ventricular ectopy	rdfs:label	Ectopia ventricular	OFFICIAL
en	es	HP:0034113	Anti-type I liver-kidney microsomal antibody positivity	rdfs:label	Positividad de anticuerpos microsomales de hígado-riñón anti-tipo I	OFFICIAL
en	es	HP:0034116	Anti-thyrotropin receptor antibody	rdfs:label	Positividad de anticuerpoa anti-receptor de tirotropina	OFFICIAL
en	es	HP:0034255	Colovesicular fistula	rdfs:label	Fístula colovesicular	OFFICIAL
en	es	HP:0034286	Pneumocystis carinii pneumonia	rdfs:label	Neumonía por Pneumocystis carinii	OFFICIAL
en	es	HP:0034305	2: 1 atrioventricular block	rdfs:label	Bloqueo auriculoventricular 2:1	OFFICIAL
en	es	HP:0034322	Reduced galactocerebrosidase activity	rdfs:label	Disminución de la actividad de galactocerebrosidasa	OFFICIAL
en	es	HP:0034335	Inheritance modifier	rdfs:label	Modificador de herencia	OFFICIAL
en	es	HP:0034367	Decreased beta-mannosidase activity	rdfs:label	Disminución de la actividad de beta-manosidasa	OFFICIAL
en	es	HP:0034379	Vascular granular osmiophilic material deposition	rdfs:label	Deposición de material osmiófilo granular vascular	OFFICIAL
en	es	HP:0034384	Elevated circulating insulin: C-peptide ratio	rdfs:label	Insulina circulante elevada: proporción de péptido C	OFFICIAL
en	es	HP:0034434	Abnormal social communication behavior	rdfs:label	Comportamiento anormal en la comunicación social	OFFICIAL
en	es	HP:0034435	Abnormal eye contact behavior	rdfs:label	Comportamiento anormal en el contacto visual	OFFICIAL
en	es	HP:0034448	Abnormal phytanic acid: pristanic acid ratio	rdfs:label	Proproción anormal de ácido fitánico:ácido pristánico	OFFICIAL
en	es	HP:0034449	Increased phytanic acid: pristanic acid ratio	rdfs:label	Aumento de la proporción de ácido fitánico: ácido pristánico	OFFICIAL
en	es	HP:0034450	Decreased phytanic acid: pristanic acid ratio	rdfs:label	Disminución de la proporción de ácido fitánico:ácido pristánico	OFFICIAL
en	es	HP:0034471	Increased fecal coproporphyrin III: coproporphyrin I ratio	rdfs:label	Aumento de la relación coproporfirina III: coproporfirina I fecal	OFFICIAL
en	es	HP:0034510	Abnormal muscle tissue enzyme activity	rdfs:label	Actividad anormal de las enzimas del tejido muscular	OFFICIAL
en	es	HP:0034595	Elevated circulating N-carbamyl-beta-alanine concentration	rdfs:label	Aumento de la concentración circulante de N-carbamil-beta-alanina	OFFICIAL
en	es	HP:0034611	Elevated circulating arabitol concentration	rdfs:label	Aumento de la concentración de arabitol circulante	OFFICIAL
en	es	HP:0034712	Decreased alpha-mannosidase activity	rdfs:label	Disminución de la actividad alfa-manosidasa	OFFICIAL
en	es	HP:0034725	Abnormal beta-mannosidase activity	rdfs:label	Actividad anormal de la beta-manosidasa	OFFICIAL
en	es	HP:0034726	Elevated beta-mannosidase activity	rdfs:label	Aumento de la actividad de beta-manosidasa	OFFICIAL
en	es	HP:0034727	Reduced alpha-L-fucosidase activity	rdfs:label	Disminución de la actividad de la alfa-L-fucosidasa	OFFICIAL
en	es	HP:0034728	Abnormal alpha-L-fucosidase activity	rdfs:label	Actividad anormal de alfa-L-fucosidasa	OFFICIAL
en	es	HP:0034729	Elevated alpha-L-fucosidase activity	rdfs:label	Aumento de la actividad de alfa-L-fucosidasa	OFFICIAL
en	es	HP:0034826	Triggered by medication exposure	rdfs:label	Provocado por la exposición a medicamentos	OFFICIAL
en	es	HP:0034859	Reduced leukocyte beta-glucuronidase activity	rdfs:label	Disminución de la actividad de la beta-glucuronidasa de los leucocitos.	OFFICIAL
en	es	HP:0034889	Positive urine infectious agent nucleid acid test	rdfs:label	Prueba de ácido nucleico de agente infeccioso en orina positiva	OFFICIAL
en	es	HP:0034933	Increased circulating ribitol concentration	rdfs:label	Aumento de la concentración circulante de ribitol	OFFICIAL
en	es	HP:0034982	Perianal anethesia	rdfs:label	Anestesia perianal	OFFICIAL
en	es	HP:0034983	Phenylephrine does not induce blanching of eye redness	rdfs:label	Ausencia de la respuesta de la fenilefrina a mejorar el enrojecimiento de los ojos.	OFFICIAL
en	es	HP:0034994	Elevated circulating saccharopine concentration	rdfs:label	Aumento de la concentración de sacaropina circulante	OFFICIAL
en	es	HP:0034995	Reduced hepatic fructose-1,6-bisphosphatase activity	rdfs:label	Disminución de la actividad de la fructosa-1,6-bisfosfatasa hepática	OFFICIAL
en	es	HP:0034996	Reduced hepatic carbamoylphosphate synthetase activity	rdfs:label	Disminución de la actividad de la carbamoilfosfato sintetasa hepática.	OFFICIAL
en	es	HP:0040021	Radial deviation of the thumb	rdfs:label	Desviación radial del pulgar	OFFICIAL
en	es	HP:0040036	Onychogryposis of fingernail	rdfs:label	Onicogriposis de la uña	OFFICIAL
en	es	HP:0040045	Abnormality of the hemidiaphragms	rdfs:label	Anomalía de los hemidiafragmas	OFFICIAL
en	es	HP:0040046	Abnormality of the left hemidiaphragm	rdfs:label	Anomalía del hemidiafragma izquierdo	OFFICIAL
en	es	HP:0040047	Abnormality of the right hemidiaphragm	rdfs:label	Anomalía del hemidiafragma derecho	OFFICIAL
en	es	HP:0040048	Aplasia of the left hemidiaphragm	rdfs:label	Aplasia del hemidiafragma izquierdo	OFFICIAL
en	es	HP:0040057	Abnormality of nasal hair	rdfs:label	Anomalía del pelo nasal	OFFICIAL
en	es	HP:0040065	Abnormal morphology of bones of the upper limbs	rdfs:label	Morfología anormal de los huesos de las extremidades superiores	OFFICIAL
en	es	HP:0040066	Abnormal morphology of bones of the lower limbs	rdfs:label	Morfología anormal de los huesos de las extremidades inferiores	OFFICIAL
en	es	HP:0040072	Abnormality of forearm bone	rdfs:label	Anomalía de huesos del antebrazo	OFFICIAL
en	es	HP:0040073	Abnormal forearm bone morphology	rdfs:label	Morfología anormal del hueso del antebrazo	OFFICIAL
en	es	HP:0040083	Toe walking	rdfs:label	Marcha en puntillas	OFFICIAL
en	es	HP:0040084	Abnormal circulating renin	rdfs:label	Renina circulante anormal	OFFICIAL
en	es	HP:0040085	Abnormal circulating aldosterone	rdfs:label	Aldosterona circulante anormal	OFFICIAL
en	es	HP:0040089	Abnormal natural killer cell count	rdfs:label	Recuento anormal de células natural killer (NK)	OFFICIAL
en	es	HP:0040090	Abnormality of the tympanic membrane	rdfs:label	Anomalía de la membrana timpánica	OFFICIAL
en	es	HP:0040106	Morphological abnormality of the lateral semicircular canal	rdfs:label	Anomalía morfológica del canal semicircular lateral	OFFICIAL
en	es	HP:0040107	Morphological abnormality of the posterior semicircular canal	rdfs:label	Anomalía morfológica del canal semicircular posterior	OFFICIAL
en	es	HP:0040108	Morphological abnormality of the anterior semicircular canal	rdfs:label	Anomalía morfológica del canal semicircular anterior	OFFICIAL
en	es	HP:0040109	Morphological abnormality of the utricle	rdfs:label	Anomalía morfológica del utrículo	OFFICIAL
en	es	HP:0040110	Morphological abnormality of the saccule	rdfs:label	Anomalía morfológica del sáculo	OFFICIAL
en	es	HP:0040111	Bilateral external ear deformity	rdfs:label	Deformidad bilateral del oído externo	OFFICIAL
en	es	HP:0040115	Abnormality of the Eustachian tube	rdfs:label	Anomalía de la trompa de Eustaquio	OFFICIAL
en	es	HP:0040124	Patent tuba eustachii	rdfs:label	Trompa de Eustaquio abierta o persistente	OFFICIAL
en	es	HP:0040126	Abnormal vitamin B12 level	rdfs:label	Nivel anormal de vitamina B12	OFFICIAL
en	es	HP:0040130	Abnormal serum iron concentration	rdfs:label	Hierro sérico anormal	OFFICIAL
en	es	HP:0040133	Abnormal serum ferritin	rdfs:label	Ferritina sérica anormal	OFFICIAL
en	es	HP:0040142	Reduced 5-oxoprolinase activity	rdfs:label	Deficiencia de 5-oxoprolinasa	OFFICIAL
en	es	HP:0040166	Abnormality of the periosteum	rdfs:label	Anomalía del periostio	OFFICIAL
en	es	HP:0040168	Focal seizures, afebril	rdfs:label	Convulsiones focales afebriles	OFFICIAL
en	es	HP:0040171	Decreased serum testosterone level	rdfs:label	Disminución del nivel de testosterona en suero	OFFICIAL
en	es	HP:0040180	Hyperkeratosis pilaris	rdfs:label	Hiperqueratosis pilaris	OFFICIAL
en	es	HP:0040203	Abnormal CSF neopterin level	rdfs:label	Nivel anormal de neopterina en LCR	OFFICIAL
en	es	HP:0040207	Abnormal CSF biopterin level	rdfs:label	Nivel anormal de biopterina en el LCR	OFFICIAL
en	es	HP:0040211	Abnormality of the skin of the palm	rdfs:label	Anomalía de la piel de la palma	OFFICIAL
en	es	HP:0040214	Abnormal insulin level	rdfs:label	Nivel de insulina anormal	OFFICIAL
en	es	HP:0040215	Abnormal circulating insulin level	rdfs:label	Nivel anormal de insulina circulante	OFFICIAL
en	es	HP:0040218	Reduced natural killer cell count	rdfs:label	Recuento disminuido de células natural killer (NK)	OFFICIAL
en	es	HP:0040220	Abnormal size the dental root	rdfs:label	Tamaño anormal la raíz dental	OFFICIAL
en	es	HP:0040242	Muscle haemorrhage	rdfs:label	Hemorragia muscular	OFFICIAL
en	es	HP:0040263	Jaw ankylosis	rdfs:label	Anquilosis mandibular	OFFICIAL
en	es	HP:0040268	Recurrent infections of the middle ear	rdfs:label	Infecciones recurrentes del oído medio	OFFICIAL
en	es	HP:0040278	Prolactinoma	rdfs:label	Prolactinoma	OFFICIAL
en	es	HP:0040286	Abnormality of axial muscles	rdfs:label	Anomalía de los músculos axiales	OFFICIAL
