source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	comment	translation_date
en	Narrow nasal bridge	HP:0000446	rdfs:label	it	Ponte nasale stretto	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Pear-shaped nose	HP:0000447	rdfs:label	it	Naso a pera	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Prominent nose	HP:0000448	rdfs:label	it	Naso prominente	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Choanal stenosis	HP:0000452	rdfs:label	it	Stenosi della cloaca	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Choanal atresia	HP:0000453	rdfs:label	it	Atresia della cloaca	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Broad nasal tip	HP:0000455	rdfs:label	it	Punta nasale ampia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Bifid nasal tip	HP:0000456	rdfs:label	it	Punta nasale bifida	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Depressed nasal ridge	HP:0000457	rdfs:label	it	Cresta nasale depressa	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Anosmia	HP:0000458	rdfs:label	it	Anosmia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Narrow nose	HP:0000460	rdfs:label	it	Naso stretto	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Anteverted nares	HP:0000463	rdfs:label	it	Reti nasali invertite	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Webbed neck	HP:0000465	rdfs:label	it	Collo palmato	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Neck muscle weakness	HP:0000467	rdfs:label	it	Debolezza muscolare del collo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Short neck	HP:0000470	rdfs:label	it	Collo corto	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Torticollis	HP:0000473	rdfs:label	it	Torticollo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Thickened nuchal skin fold	HP:0000474	rdfs:label	it	Piega cutanea nucale ispessita	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Broad neck	HP:0000475	rdfs:label	it	Collo largo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Cystic hygroma	HP:0000476	rdfs:label	it	Igroma cistico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormality of the eye	HP:0000478	rdfs:label	it	Anomalia dell'occhio	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Retinal coloboma	HP:0000480	rdfs:label	it	Coloboma retinico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Microcornea	HP:0000482	rdfs:label	it	Microcornea	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Astigmatism	HP:0000483	rdfs:label	it	Astigmatismo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Megalocornea	HP:0000485	rdfs:label	it	Megalocornea	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Strabismus	HP:0000486	rdfs:label	it	Strabismo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Retinopathy	HP:0000488	rdfs:label	it	Retinopatia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Deeply set eye	HP:0000490	rdfs:label	it	Occhio profondamente incassato	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Keratitis	HP:0000491	rdfs:label	it	Cheratite	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal eyelid morphology	HP:0000492	rdfs:label	it	Morfologia anomala delle palpebre	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Downslanted palpebral fissures	HP:0000494	rdfs:label	it	Fessure palpebrali disassate	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormality of eye movement	HP:0000496	rdfs:label	it	Anomalia del movimento degli occhi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Blepharitis	HP:0000498	rdfs:label	it	Blefarite	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Glaucoma	HP:0000501	rdfs:label	it	Glaucoma	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormality of vision	HP:0000504	rdfs:label	it	Anomalia della visione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Visual impairment	HP:0000505	rdfs:label	it	Disturbi della vista	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Telecanthus	HP:0000506	rdfs:label	it	Telecanthus	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Ptosis	HP:0000508	rdfs:label	it	Ptosi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Conjunctivitis	HP:0000509	rdfs:label	it	Congiuntivite	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Rod-cone dystrophy	HP:0000510	rdfs:label	it	Distrofia del bastoncello	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Vertical supranuclear gaze palsy	HP:0000511	rdfs:label	it	Paralisi verticale dello sguardo sopranucleare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal electroretinogram	HP:0000512	rdfs:label	it	Elettroretinogramma anormale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Slow saccadic eye movements	HP:0000514	rdfs:label	it	Movimenti oculari saccadici lenti	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Cataract	HP:0000518	rdfs:label	it	Cataratta	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Developmental cataract	HP:0000519	rdfs:label	it	Cataratta dello sviluppo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Proptosis	HP:0000520	rdfs:label	it	Proptosi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Aniridia	HP:0000526	rdfs:label	it	Aniridia	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Long eyelashes	HP:0000527	rdfs:label	it	Ciglia lunghe	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Progressive visual loss	HP:0000529	rdfs:label	it	Perdita progressiva della vista	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Chorioretinal atrophy	HP:0000533	rdfs:label	it	Atrofia corioretinica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Epicanthus inversus	HP:0000537	rdfs:label	it	Epicanto inverso	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormality of refraction	HP:0000539	rdfs:label	it	Anomalie della rifrazione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypermetropia	HP:0000540	rdfs:label	it	Ipermetropia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Retinal detachment	HP:0000541	rdfs:label	it	Distacco di retina	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Optic disc pallor	HP:0000543	rdfs:label	it	Pallore del disco ottico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	External ophthalmoplegia	HP:0000544	rdfs:label	it	Oftalmoplegia esterna	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Myopia	HP:0000545	rdfs:label	it	Miopia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Retinal degeneration	HP:0000546	rdfs:label	it	Degenerazione retinica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Cone/cone-rod dystrophy	HP:0000548	rdfs:label	it	Distrofia dei coni/coni-bastoncelli	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Undetectable electroretinogram	HP:0000550	rdfs:label	it	Elettroretinogramma non rilevabile	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Uveitis	HP:0000554	rdfs:label	it	Uveite	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Leukocoria	HP:0000555	rdfs:label	it	Leucocoria	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Retinal dystrophy	HP:0000556	rdfs:label	it	Distrofia retinica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Corneal scarring	HP:0000559	rdfs:label	it	Cicatrici corneali	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Absent eyelashes	HP:0000561	rdfs:label	it	Ciglia assenti	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Keratoconus	HP:0000563	rdfs:label	it	Cheratocono	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Esotropia	HP:0000565	rdfs:label	it	Esotropia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Chorioretinal coloboma	HP:0000567	rdfs:label	it	Coloboma corioretinico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Microphthalmia	HP:0000568	rdfs:label	it	Microftalmia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal saccadic eye movements	HP:0000570	rdfs:label	it	Movimenti oculari saccadici anormali	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Hypometric saccades	HP:0000571	rdfs:label	it	Saccadi ipometriche	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Visual loss	HP:0000572	rdfs:label	it	Perdita della vista	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Retinal hemorrhage	HP:0000573	rdfs:label	it	Emorragia retinica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Thick eyebrow	HP:0000574	rdfs:label	it	Sopracciglio folto	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Exotropia	HP:0000577	rdfs:label	it	Exotropia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Nasolacrimal duct obstruction	HP:0000579	rdfs:label	it	Ostruzione del dotto nasolacrimale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Pigmentary retinopathy	HP:0000580	rdfs:label	it	Retinopatia pigmentaria	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Blepharophimosis	HP:0000581	rdfs:label	it	Blefarofimosi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Upslanted palpebral fissure	HP:0000582	rdfs:label	it	Fessura palpebrale rovesciata	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Shallow orbits	HP:0000586	rdfs:label	it	Orbite poco profonde	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Optic disc coloboma	HP:0000588	rdfs:label	it	Coloboma del nervo ottico	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Coloboma	HP:0000589	rdfs:label	it	Coloboma	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Progressive external ophthalmoplegia	HP:0000590	rdfs:label	it	Oftalmoplegia esterna progressiva	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Blue sclerae	HP:0000592	rdfs:label	it	Sclere blu	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Shallow anterior chamber	HP:0000594	rdfs:label	it	Camera anteriore poco profonda	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Ophthalmoparesis	HP:0000597	rdfs:label	it	Oftalmoparesi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypotelorism	HP:0000601	rdfs:label	it	Ipotelorismo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Ophthalmoplegia	HP:0000602	rdfs:label	it	Oftalmoplegia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Central scotoma	HP:0000603	rdfs:label	it	Scotoma centrale	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Supranuclear gaze palsy	HP:0000605	rdfs:label	it	Paralisi sopranucleare dello sguardo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Optic nerve hypoplasia	HP:0000609	rdfs:label	it	Ipoplasia del nervo ottico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Iris coloboma	HP:0000612	rdfs:label	it	Coloboma dell'iride	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Photophobia	HP:0000613	rdfs:label	it	Fotofobia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Miosis	HP:0000616	rdfs:label	it	Miosi	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Abnormality of ocular smooth pursuit	HP:0000617	rdfs:label	it	Anomalia dell'inseguimento oculare lento	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Blindness	HP:0000618	rdfs:label	it	Cecità	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Entropion	HP:0000621	rdfs:label	it	Entropion	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Supranuclear ophthalmoplegia	HP:0000623	rdfs:label	it	Oftalmoplegia sopranucleare	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Posterior embryotoxon	HP:0000627	rdfs:label	it	Embriotoxon posteriore	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Periorbital fullness	HP:0000629	rdfs:label	it	Pienezza periorbitale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Retinal arterial tortuosity	HP:0000631	rdfs:label	it	Tortuosità arteriosa retinica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Blue irides	HP:0000635	rdfs:label	it	Iride blu	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Upper eyelid coloboma	HP:0000636	rdfs:label	it	Coloboma della palpebra superiore	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Long palpebral fissure	HP:0000637	rdfs:label	it	Fessura palpebrale lunga	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Nystagmus	HP:0000639	rdfs:label	it	Nistagmo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Gaze-evoked nystagmus	HP:0000640	rdfs:label	it	Nistagmo evocato dallo sguardo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Amblyopia	HP:0000646	rdfs:label	it	Ambliopia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Optic atrophy	HP:0000648	rdfs:label	it	Atrofia ottica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormality of visual evoked potentials	HP:0000649	rdfs:label	it	Anormalità dei potenziali evocati visivi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Diplopia	HP:0000651	rdfs:label	it	Diplopia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Lower eyelid coloboma	HP:0000652	rdfs:label	it	Coloboma della palpebra inferiore	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Sparse eyelashes	HP:0000653	rdfs:label	it	Ciglia rade	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Ectropion	HP:0000656	rdfs:label	it	Ectropion	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Oculomotor apraxia	HP:0000657	rdfs:label	it	Aprassia oculomotoria	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Peters anomaly	HP:0000659	rdfs:label	it	Anomalia di Peters	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Nyctalopia	HP:0000662	rdfs:label	it	Nictalopia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Synophrys	HP:0000664	rdfs:label	it	Sinofrite	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Horizontal nystagmus	HP:0000666	rdfs:label	it	Nistagmo orizzontale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypodontia	HP:0000668	rdfs:label	it	Ipodonzia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Carious teeth	HP:0000670	rdfs:label	it	Denti cariati	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Anodontia	HP:0000674	rdfs:label	it	Anodonzia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Macrodontia of permanent maxillary central incisor	HP:0000675	rdfs:label	it	Macrodontia dell'incisivo centrale permanente mascellare	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Oligodontia	HP:0000677	rdfs:label	it	Oligodonzia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Dental crowding	HP:0000678	rdfs:label	it	Affollamento dentale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Delayed eruption of primary teeth	HP:0000680	rdfs:label	it	Ritardo nell'eruzione dei denti primari	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormal dental enamel morphology	HP:0000682	rdfs:label	it	Morfologia anomala dello smalto dentale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Delayed eruption of teeth	HP:0000684	rdfs:label	it	Ritardo nell'eruzione dei denti	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypoplasia of teeth	HP:0000685	rdfs:label	it	Ipoplasia dei denti	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Widely spaced teeth	HP:0000687	rdfs:label	it	Denti ampiamente distanziati	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Dental malocclusion	HP:0000689	rdfs:label	it	Malocclusione dentale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Agenesis of maxillary lateral incisor	HP:0000690	rdfs:label	it	Agenesia dell'incisivo laterale superiore	CANDIDATE	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Microdontia	HP:0000691	rdfs:label	it	Microdontia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Tooth malposition	HP:0000692	rdfs:label	it	Malposizione dei denti	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Natal tooth	HP:0000695	rdfs:label	it	Dente natale	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Delayed eruption of permanent teeth	HP:0000696	rdfs:label	it	Ritardo nell'eruzione dei denti permanenti	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Conical tooth	HP:0000698	rdfs:label	it	Dente conico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Diastema	HP:0000699	rdfs:label	it	Diastema	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Dentinogenesis imperfecta	HP:0000703	rdfs:label	it	Dentinogenesi imperfetta	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Periodontitis	HP:0000704	rdfs:label	it	Parodontite	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Amelogenesis imperfecta	HP:0000705	rdfs:label	it	Amelogenesi imperfetta	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Eruption failure	HP:0000706	rdfs:label	it	Insufficienza dell'interruzione dell'attività lavorativa	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Abnormality of the nervous system	HP:0000707	rdfs:label	it	Anomalie del sistema nervoso	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Atypical behavior	HP:0000708	rdfs:label	it	Comportamento atipico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Psychosis	HP:0000709	rdfs:label	it	Psicosi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Restlessness	HP:0000711	rdfs:label	it	Irrequietezza	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Emotional lability	HP:0000712	rdfs:label	it	Labilità emotiva	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Agitation	HP:0000713	rdfs:label	it	Agitazione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Depression	HP:0000716	rdfs:label	it	Depressione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Autism	HP:0000717	rdfs:label	it	Autismo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Aggressive behavior	HP:0000718	rdfs:label	it	Comportamento aggressivo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Compulsive behaviors	HP:0000722	rdfs:label	it	Comportamenti compulsivi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Psychotic episodes	HP:0000725	rdfs:label	it	Episodi psicotici	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Dementia	HP:0000726	rdfs:label	it	Demenza	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Autistic behavior	HP:0000729	rdfs:label	it	Comportamento autistico	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Inflexible adherence to routines	HP:0000732	rdfs:label	it	Aderenza inflessibile alle routine	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Motor stereotypy	HP:0000733	rdfs:label	it	Stereotipia motoria	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Short attention span	HP:0000736	rdfs:label	it	Breve capacità di attenzione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Irritability	HP:0000737	rdfs:label	it	Irritabilità	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hallucinations	HP:0000738	rdfs:label	it	Allucinazioni	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Anxiety	HP:0000739	rdfs:label	it	Ansia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Apathy	HP:0000741	rdfs:label	it	Apatia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Self-mutilation	HP:0000742	rdfs:label	it	Automutilazione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Low frustration tolerance	HP:0000744	rdfs:label	it	Bassa tolleranza alla frustrazione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Delusion	HP:0000746	rdfs:label	it	Delusione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Inappropriate laughter	HP:0000748	rdfs:label	it	Risata inappropriata	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Delayed speech and language development	HP:0000750	rdfs:label	it	Ritardo nello sviluppo del linguaggio e della parola	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hyperactivity	HP:0000752	rdfs:label	it	Iperattività	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased nerve conduction velocity	HP:0000762	rdfs:label	it	Diminuzione della velocità di conduzione nervosa	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Sensory neuropathy	HP:0000763	rdfs:label	it	Neuropatia sensoriale	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Abnormal sternum morphology	HP:0000766	rdfs:label	it	Morfologia anomala dello sterno	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Pectus excavatum	HP:0000767	rdfs:label	it	Pectus excavatum	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Pectus carinatum	HP:0000768	rdfs:label	it	Pectus carinatum	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Gynecomastia	HP:0000771	rdfs:label	it	Ginecomastia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Short ribs	HP:0000773	rdfs:label	it	Coste corte	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Narrow chest	HP:0000774	rdfs:label	it	Torace stretto	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Congenital diaphragmatic hernia	HP:0000776	rdfs:label	it	Ernia diaframmatica congenita	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypoplasia of the thymus	HP:0000778	rdfs:label	it	Ipoplasia del timo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Primary amenorrhea	HP:0000786	rdfs:label	it	Amenorrea primaria	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Nephrolithiasis	HP:0000787	rdfs:label	it	Nefrolitiasi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hematuria	HP:0000790	rdfs:label	it	Ematuria	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	IgA deposition in the glomerulus	HP:0000794	rdfs:label	it	Deposizione glomerulare di IgA	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Oligozoospermia	HP:0000798	rdfs:label	it	Oligozoospermia	OFFICIAL	orcid:0000-0003-4174-0526	DOMAIN_EXPERT		2024-11-26
en	Cystic renal dysplasia	HP:0000800	rdfs:label	it	Displasia renale cistica	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Enuresis	HP:0000805	rdfs:label	it	Enuresi	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Bicornuate uterus	HP:0000813	rdfs:label	it	Utero bicornuto	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypergonadotropic hypogonadism	HP:0000815	rdfs:label	it	Ipogonadismo ipergonadotropo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Reduced eye contact	HP:0000817	rdfs:label	it	Riduzione del contatto visivo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Diabetes mellitus	HP:0000819	rdfs:label	it	Diabete mellito	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypothyroidism	HP:0000821	rdfs:label	it	Ipotiroidismo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypertension	HP:0000822	rdfs:label	it	Ipertensione	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Delayed puberty	HP:0000823	rdfs:label	it	Ritardo della pubertà	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Decreased response to growth hormone stimulation test	HP:0000824	rdfs:label	it	Diminuzione della risposta al test di stimolazione dell'ormone della crescita	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Precocious puberty	HP:0000826	rdfs:label	it	Pubertà precoce	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hypoparathyroidism	HP:0000829	rdfs:label	it	Ipoparatiroidismo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Insulin-resistant diabetes mellitus	HP:0000831	rdfs:label	it	Diabete mellito resistente all'insulina	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hyperthyroidism	HP:0000836	rdfs:label	it	Ipertiroidismo	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
en	Hyperinsulinemia	HP:0000842	rdfs:label	it	Iperinsulinemia	CANDIDATE	DeepL	ALGORITHM	preview	2024-05-08
