source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date
en	Leukopenia	HP:0001882	rdfs:label	nl	Leukopenie	CANDIDATE			
en	Lymphopenia	HP:0001888	rdfs:label	nl	Lymfopenie	CANDIDATE			
en	Increased hemoglobin	HP:0001900	rdfs:label	nl	Verhoogd hemoglobine	CANDIDATE			
en	A type of neutropenia that is observed in the presence of granulocyte-specific antibodies	HP:0001904	IAO:0000115	nl	A type of neutropenia that is observed in the presence of granulocyte-specific antibodies	NOT_TRANSLATED			
en	Neutropenia in presence of anti-neutropil antibodies	HP:0001904	rdfs:label	nl	Auto-immune neutropenie	CANDIDATE			
en	An abnormally reduced number of granulocytes in the blood	HP:0001913	IAO:0000115	nl	An abnormally reduced number of granulocytes in the blood	NOT_TRANSLATED			
en	Granulocytopenia	HP:0001913	rdfs:label	nl	Granulocytopenie	CANDIDATE			
en	Hypoplastic heart	HP:0001961	rdfs:label	nl	Hypoplastisch hart	CANDIDATE			
en	Diffuse sclerosis of the mesangium, as manifestated by diffuse mesangial matrix expansion	HP:0001967	IAO:0000115	nl	Diffuse sclerosis of the mesangium, as manifestated by diffuse mesangial matrix expansion	NOT_TRANSLATED			
en	Leukocytosis	HP:0001974	rdfs:label	nl	Leukocytose	CANDIDATE			
en	Facial cleft	HP:0002006	rdfs:label	nl	Faciale cleft	CANDIDATE			
en	A lack or loss of appetite for food (as a medical condition)	HP:0002039	IAO:0000115	nl	A lack or loss of appetite for food (as a medical condition)	NOT_TRANSLATED			
en	Malignant hyperthermia is characterized by a rapid increase in temperature to 39-42 degrees C in response to inhalational anesthetics such as halothane or to muscle relaxants such as succinylcholine	HP:0002047	IAO:0000115	nl	Malignant hyperthermia is characterized by a rapid increase in temperature to 39-42 degrees C in response to inhalational anesthetics such as halothane or to muscle relaxants such as succinylcholine	NOT_TRANSLATED			
en	Morphological abnormality of the pyramidal tract	HP:0002062	rdfs:label	nl	Morfologische afwijking van de piramidebaan	CANDIDATE			
en	A generalized non-motor (absence) seizure is a type of a type of dialeptic seizure that is of electrographically generalized onset. It is a generalized seizure characterised by an interruption of activities, a blank stare, and usually the person will be unresponsive when spoken to. Any ictal motor phenomena are minor in comparison to these non-motor features	HP:0002121	IAO:0000115	nl	A generalized non-motor (absence) seizure is a type of a type of dialeptic seizure that is of electrographically generalized onset. It is a generalized seizure characterised by an interruption of activities, a blank stare, and usually the person will be unresponsive when spoken to. Any ictal motor phenomena are minor in comparison to these non-motor features	NOT_TRANSLATED			
en	A generalized myoclonic seizure is a type of generalized motor seizure characterised by bilateral, sudden, brief (<100 ms) involuntary single or multiple contraction of muscles or muscle groups of variable topography (axial, proximal limb, distal). Myoclonus is less regularly repetitive and less sustained than is clonus	HP:0002123	IAO:0000115	nl	A generalized myoclonic seizure is a type of generalized motor seizure characterised by bilateral, sudden, brief (<100 ms) involuntary single or multiple contraction of muscles or muscle groups of variable topography (axial, proximal limb, distal). Myoclonus is less regularly repetitive and less sustained than is clonus	NOT_TRANSLATED			
en	An abnormality of the spinal cord (myelon)	HP:0002143	IAO:0000115	nl	An abnormality of the spinal cord (myelon)	NOT_TRANSLATED			
en	Abnormality of the spinal cord	HP:0002143	rdfs:label	nl	Afwijking van de ruggenmerg	CANDIDATE			
en	Increased serum lactate	HP:0002151	rdfs:label	nl	Verhoogd serum lactaat	CANDIDATE			
en	Pterygium of nails	HP:0002165	rdfs:label	nl	Pterygium van nagels	CANDIDATE			
en	Neurological speech impairment	HP:0002167	rdfs:label	nl	Neurologisch spraakgebrek	CANDIDATE			
en	Profound mental retardation is defined as an intelligence quotient (IQ) below 20	HP:0002187	IAO:0000115	nl	Profound mental retardation is defined as an intelligence quotient (IQ) below 20	NOT_TRANSLATED			
en	Intellectual disability, profound	HP:0002187	rdfs:label	nl	Verstandelijke beperking, zeer ernstig	CANDIDATE			
en	Individuals with Pseudobulbar signs often also demonstrate abnormal behavioral symptoms such as inappropriate emotional outbursts of uncontrolled laughter or weeping etc	HP:0002193	IAO:0000115	nl	Individuals with Pseudobulbar signs often also demonstrate abnormal behavioral symptoms such as inappropriate emotional outbursts of uncontrolled laughter or weeping etc	NOT_TRANSLATED			
en	Pseudobulbar behavioral symptoms	HP:0002193	rdfs:label	nl	Pseudobulbaire gedrags symptomen	CANDIDATE			
en	The term woolly hair refers to an abnormal variant of hair that is fine, with tightly coiled curls, and often hypopigmented. Optical microscopy may reveal the presence of tight spirals and a clear diameter reduction as compared with normal hair. Electron microscopy may show flat, oval hair shafts with reduced transversal diameter	HP:0002224	IAO:0000115	nl	The term woolly hair refers to an abnormal variant of hair that is fine, with tightly coiled curls, and often hypopigmented. Optical microscopy may reveal the presence of tight spirals and a clear diameter reduction as compared with normal hair. Electron microscopy may show flat, oval hair shafts with reduced transversal diameter	NOT_TRANSLATED			
en	Uncombable hair	HP:0002235	IAO:0000115	nl	Uncombable hair	NOT_TRANSLATED			
en	An abnormality of the small intestine	HP:0002244	IAO:0000115	nl	An abnormality of the small intestine	NOT_TRANSLATED			
en	Abnormality of the small intestine	HP:0002244	rdfs:label	nl	Afwijking van de dunne darm	CANDIDATE			
en	Poor motor coordination	HP:0002275	rdfs:label	nl	Slechte motor coördinatie	CANDIDATE			
en	Excessive daytime sleepiness	HP:0002329	IAO:0000115	nl	Excessive daytime sleepiness	NOT_TRANSLATED			
en	Attacks of disabling daytime drowsiness and low alertness	HP:0002330	IAO:0000115	nl	Attacks of disabling daytime drowsiness and low alertness	NOT_TRANSLATED			
en	Paroxysmal drowsiness	HP:0002330	rdfs:label	nl	Paroxysmale slaperigheid	CANDIDATE			
en	Moderate mental retardation is defined as an intelligence quotient (IQ) in the range of 35-49	HP:0002342	IAO:0000115	nl	Moderate mental retardation is defined as an intelligence quotient (IQ) in the range of 35-49	NOT_TRANSLATED			
en	Intellectual disability, moderate	HP:0002342	rdfs:label	nl	Verstandelijke beperking, matig	CANDIDATE			
en	Difficulty walking	HP:0002355	rdfs:label	nl	Moeite met lopen	CANDIDATE			
en	An abnormality of sleep including such phenomena as 1) insomnia/hypersomnia, 2) non-restorative sleep, 3) sleep schedule disorder, 4) excessive daytime somnolence, 5) sleep apnea, and 6) restlessness	HP:0002360	IAO:0000115	nl	An abnormality of sleep including such phenomena as 1) insomnia/hypersomnia, 2) non-restorative sleep, 3) sleep schedule disorder, 4) excessive daytime somnolence, 5) sleep apnea, and 6) restlessness	NOT_TRANSLATED			
en	Visual perceptions that are not elicited by a corresponding stimulus from the outside world	HP:0002367	IAO:0000115	nl	Visual perceptions that are not elicited by a corresponding stimulus from the outside world	NOT_TRANSLATED			
en	Visual hallucinations	HP:0002367	rdfs:label	nl	Visuele hallucinaties	CANDIDATE			
en	Poor coordination	HP:0002370	rdfs:label	nl	Slechte coördinatie	CANDIDATE			
en	Difficulty to maintain correct position of the head while standing or sitting	HP:0002421	IAO:0000115	nl	Difficulty to maintain correct position of the head while standing or sitting	NOT_TRANSLATED			
en	Long-tract signs refer to symptoms that are attributable to the involvement of the long fiber tracts in the spinal cord, which connect the spinal cord to the brain and mediate spinal and motor functions	HP:0002423	IAO:0000115	nl	Long-tract signs refer to symptoms that are attributable to the involvement of the long fiber tracts in the spinal cord, which connect the spinal cord to the brain and mediate spinal and motor functions	NOT_TRANSLATED			
en	Long-tract signs	HP:0002423	rdfs:label	nl	Lange baan tekenen	CANDIDATE			
en	Cerebellar malformation	HP:0002438	rdfs:label	nl	Cerebellaire malformatie	CANDIDATE			
en	Dense calcifications in the cerebellar dentate nucleus	HP:0002461	rdfs:label	nl	Dichte calcificaties in de cerebellaire nucleus dentatus	CANDIDATE			
en	The primitive reflexes are a group of behavioural motor responses which are found in normal early development, are subsequently inhibited, but may be released from inhibition by cerebral, usually frontal, damage. They are thus part of a broader group of reflexes which reflect release phenomena, such as exaggerated stretch reflexes and extensor plantars. They do however involve more complex motor responses than such simple stretch reflexes, and are often a normal feature in the neonate or infant	HP:0002476	IAO:0000115	nl	The primitive reflexes are a group of behavioural motor responses which are found in normal early development, are subsequently inhibited, but may be released from inhibition by cerebral, usually frontal, damage. They are thus part of a broader group of reflexes which reflect release phenomena, such as exaggerated stretch reflexes and extensor plantars. They do however involve more complex motor responses than such simple stretch reflexes, and are often a normal feature in the neonate or infant	NOT_TRANSLATED			
en	Morphological abnormality of the corticospinal tract	HP:0002492	rdfs:label	nl	Afwijking van de corticospinale banen	CANDIDATE			
en	Abnormality of REM sleep. Phases of REM sleep are characterized by desynchronized EEG patterns, increases in heart rate and blood pressure, sympathetic activation, and a profound loss of muscle tonus except for the eye and middle-ear muscles. There are then phases of rapid eye movements	HP:0002494	IAO:0000115	nl	Abnormality of REM sleep. Phases of REM sleep are characterized by desynchronized EEG patterns, increases in heart rate and blood pressure, sympathetic activation, and a profound loss of muscle tonus except for the eye and middle-ear muscles. There are then phases of rapid eye movements	NOT_TRANSLATED			
en	The presence of calcium deposition within brain structures	HP:0002514	IAO:0000115	nl	The presence of calcium deposition within brain structures	NOT_TRANSLATED			
en	Fleeting perceptual experiences that occur during the transition from wakefulness to sleep	HP:0002519	IAO:0000115	nl	Fleeting perceptual experiences that occur during the transition from wakefulness to sleep	NOT_TRANSLATED			
en	Hypnagogic hallucinations	HP:0002519	rdfs:label	nl	Hypnagogicsche hallucinaties	CANDIDATE			
en	Abnormality of the peritoneum	HP:0002585	rdfs:label	nl	Afwijking van het peritoneum	CANDIDATE			
en	Celiac disease (CD) is an autoimmune condition affecting the small intestine, triggered by the ingestion of gluten, the protein fraction of wheat, barley, and rye. Clinical manifestations of CD are highly variable and include both gastrointestinal and non-gastrointestinal features. The hallmark of CD is an immune-mediated enteropathy. This term is included because the occurence of CD is seen as a feature of a number of other diseases	HP:0002608	IAO:0000115	nl	Celiac disease (CD) is an autoimmune condition affecting the small intestine, triggered by the ingestion of gluten, the protein fraction of wheat, barley, and rye. Clinical manifestations of CD are highly variable and include both gastrointestinal and non-gastrointestinal features. The hallmark of CD is an immune-mediated enteropathy. This term is included because the occurence of CD is seen as a feature of a number of other diseases	NOT_TRANSLATED			
