Bacterial infection	C0004623	HP:0002718	Recurrent bacterial infections		checked	Map	
Balance difficulty	C1744587	HP:0002141	Gait imbalance	LB	checked	Map	
Balance disorder	C0575090	HP:0002141	Gait imbalance	LB	checked	Map	
Baltic myoclonic epilepsy	C0751785	HP:0006869	Myoclonic epilepsy, progressive	LB	more general term	Map	
Basal cell carcinoma	C0007117	HP:0002671	Basal cell carcinoma	SK: indirect umls mapping	checked	Map	
Basedow's disease	C0018213	HP:0011784	Thyrotoxicosis with diffuse goiter			Map	
Basophilia	C0702266	HP:0001912	Abnormality of basophils	LB	checked	Map	
Becker's muscular dystrophy	C0917713	HP:0003560	muscular dystrophy	LB	more general term	Map	
Beckwith-Wiedemann syndrome	C0004903	HP:0008186	Adrenocortical cytomegaly	LB	more general term	No	
Behavior disorder	C0004930	HP:0000708	Behavioural/Psychiatric Abnormality	SK: indirect umls mapping	checked	Map	
Benign gastrointestinal neoplasm	C0497538	HP:0006719	Benign gastrointestinal tract tumors	SK: indirect umls mapping	checked	Map	or 6749 Malignant gastrointestinal tract tumor 
Benign intracranial hypertension	C0033845	HP:0000822	Hypertension	LB	more general term	No	
Benign prostatic hyperplasia	C1704272	HP:0008711	Benign prostatic hyperplasia	SK: indirect umls mapping	checked	Map	
Benign prostatic hypertrophy	C0005001	HP:0008711	Benign prostatic hyperplasia	LB	more general term	Map	
Benign vaginal neoplasm	C0154002	HP:0100650	Vaginal neoplasm	LB	more general term	Map	
Bicarbonate decreased serum	C0541802	HP:0004910	bicarbonate-wasting renal tubular acidosis	LB	causality	?	
Bilateral cataracts	C0521707	HP:0000519	Congenital cataract	SK: indirect umls mapping	checked	Map	
Bilateral hydronephrosis	C0521622	HP:0000126	Hydronephrosis			Map	
Bilateral renal artery stenosis	C0856760	HP:0001920	Renal artery stenosis			Map	
Bile duct cancer	C0740277	HP:0100574	Biliary tract neoplasm	LB	checked	Map	
Bile duct stenosis	C0267925	HP:0005230	Biliary tract obstruction	LB	check later	Map	
Biliary sludge	C0282074	HP:0001081	Cholelithiasis			Map	
Biliary tract disorder	C0005424	HP:0001080	Biliary tract abnormality	LB	checked	Map	
Bilirubin abnormal	C1142335	HP:0002904	Hyperbilirubinemia			Map	
Bilirubin total increased	C0741494	HP:0003573	Increased total bilirubin	SK: indirect umls mapping	checked	OK	
Bilirubin unconjugated increased	C0740435	HP:0008282	Unconjugated hyperbilirubinemia	LB	checked	OK	
Bipolar disorder	C0005586	HP:0007302	Bipolar affective disorder	SK: indirect umls mapping	checked	Map	
Bipolar I disorder	C0853193	HP:0007302	Bipolar affective disorder	LB	more general term	Map	
Birth weight low	C0024032	HP:0001518	Low birth weight	LB	checked	Map	
Bladder cancer	C0005684	HP:0009725	Bladder neoplasm	LB	checked	Map	
Bladder carcinoma	C0699885	HP:0002862	Bladder carcinoma	SK: indirect umls mapping	checked	OK	
Bladder dilatation	C0549253	HP:0010955	Dilatation of the bladder			OK	
Bladder discomfort	C0549391	HP:0000014	Abnormality of the bladder	LB	check later	?	
Bladder disorder	C0005686	HP:0000014	Abnormality of the bladder	LB	checked	Map	
Bladder distension	C0005687	HP:0010955	Dilatation of the bladder	LB	checked	OK	
Bladder diverticulum	C0156273	HP:0008691	Solitary bladder diverticulum	SK: indirect umls mapping	more general term	Map	
Bladder dysfunction	C0232841	HP:0000014	Abnormality of the bladder	LB	checked	Map	
Bladder infection	C0600041	HP:0000094	Urinary tract infections	LB	more general term	Map	
Bladder neoplasm	C0005695	HP:0009725	Bladder neoplasm	SK: indirect umls mapping	checked	Map	
Bladder pain	C0232849	HP:0100518	Dysuria	LB	different modifier	Map	
Bladder stenosis	C0151919	HP:0008714	Ureterovesical stenosis	LB	more general term	?	
Bleeding tendency	C1458140	HP:0001892	Bleeding diathesis	SK: indirect umls mapping	checked	Map	
Bleeding time prolonged	C0151529	HP:0003010	Prolonged bleeding time			Map	
Bleeding vaginal	C0151706	HP:0001892	Bleeding diathesis	match term synonym (Bleeding)	different modifier	nothing more precise	
Blepharitis	C0005741	HP:0000498	Blepharitis	SK: indirect umls mapping	checked	Map	
Blepharitis allergic	C0271308	HP:0000498	Blepharitis			Map	
Blepharoconjunctivitis	C0005743	HP:0000509	Conjunctivitis	LB	check later	Map	
Blepharospasm	C0005747	HP:0000643	Blepharospasm	SK: indirect umls mapping	checked	OK	
Blindness	C0456909	HP:0000618	Blindness	LB	checked	OK	
Blindness cortical	C0155320	HP:0100704	Cortical visual impairment	SK: indirect umls mapping	checked	Map	
Blindness transient	C0155003	HP:0100576	Amaurosis fugax	LB		Map	
Blindness unilateral	C0271240	HP:0000618	Blindness	LB	more general term	nothing more precise	
Blister	C0005758	HP:0008066	Abnormal blistering of the skin	SK: indirect umls mapping	checked	No	
Block heart	C0018794	HP:0001678	Atrioventricular block	SK: indirect umls mapping	checked	Map	
Blood acid phosphatase increased	C0853050	HP:0003148	Elevated serum acid phosphatase			OK	
Blood albumin decreased	C0853777	HP:0003073	Hypoalbuminemia	LB	checked	OK	
Blood albumin increased	C0853776	HP:0002152	Hyperproteinemia			Map	
Blood alkaline phosphatase increased	C0852911	HP:0003155	Elevated alkaline phosphatase	LB	checked	OK	
Blood bilirubin abnormal	C1142015	HP:0002904	Hyperbilirubinemia	LB	checked	Map	
Blood bilirubin increased	C0311468	HP:0002904	Hyperbilirubinemia	LB	checked	Map	
Blood bilirubin unconjugated increased	C0854134	HP:0008282	Unconjugated bilirubinemia	LB	checked	Map	
Blood chloride decreased	C0595902	HP:0003113	Hypochloremia	LB	checked	Map	
Blood cholesterol increased	C0595930	HP:0003124	Hypercholesterolemia	LB	checked	Map	
Blood cortisol decreased	C0852792	HP:0008220	Hypocortisolemia	LB	checked	Map	
Blood creatine phosphokinase increased	C0853034	HP:0003236	Elevated serum creatine phosphokinase	LB	checked	OK	
Blood creatinine abnormal	C0853746	HP:0003259	Increased creatinine	LB		OK	
Blood creatinine increased	C0235431	HP:0003259	Increased creatinine	LB	checked	OK	
Blood electrolytes abnormal	C0853748	HP:0003111	Abnormality of ion homeostasis	LB	checked	Map	
Blood fibrinogen decreased	C0854062	HP:0010990	Abnormality of the common coagulation pathway	LB	more general term	?	
Blood fibrinogen increased	C0852921	HP:0010990	Abnormality of the common coagulation pathway	LB	more general term	?	
Blood glucose abnormal	C0580546	HP:0011015	Abnormality of blood glucose concentration 	LB	checked	OK	
Blood glucose decreased	C0595883	HP:0001943	Hypoglycemia	LB	checked	OK	
Blood glucose increased	C0595877	HP:0003074	Hyperglycemia	LB	checked	OK	
Blood gonadotrophin decreased	C0853974	HP:0003335	Low gonadotropins	LB	checked	OK	
Blood growth hormone increased	C0853015	HP:0000845	Growth hormone excess	LB	checked	OK	
Blood immunoglobulin G decreased	C0853705	HP:0004313	Hypogammaglobulinemia	LB	checked	OK	
Blood in stool	C1321898	HP:0002573	Hematochezia			OK	
Blood insulin increased	C0852795	HP:0000842	Hyperinsulinemia	LB	checked	OK	
Blood iron decreased	C0853785	HP:0011031	Abnormality of iron homeostasis	LB	more general term	?	
Blood iron increased	C0853784	HP:0003452	Increased serum iron	LB	checked	OK	
Blood magnesium decreased	C0853750	HP:0002917	Hypomagnesemia	LB	checked	OK	
Blood oestrogen decreased	C0853021	HP:0008209	Premature ovarian failure	LB	causality	?	
Blood phosphorus decreased	C0877517	HP:0002148	Hypophosphatemia			OK	
Blood phosphorus increased	C0919625	HP:0002905	Hyperphosphatemia			OK	
Blood potassium abnormal	C0853759	HP:0011042	Abnormality of potassium homeostasis	LB	more general term	Map	
Blood potassium decreased	C0853761	HP:0002900	Hypokaliemia	LB	checked	OK	
Blood potassium increased	C0853760	HP:0002513	Hyperkaliemia	LB	checked	OK	
Blood pressure diastolic increased	C0277889	HP:0005117	Elevated diastolic blood pressure	LB	checked	OK	
Blood pressure increased	C0497247	HP:0000822	Hypertension	LB	checked	OK	
Blood pressure systolic decreased	C0277885	HP:0006673	Reduced systolic function	LB	checked	?	
Blood pressure systolic increased	C0277884	HP:0004421	Elevated systolic blood pressure	LB	checked	OK	
Blood prolactin increased	C0854082	HP:0000870	Hyperprolactinemia	LB	checked	OK	
Blood sodium increased	C0595878	HP:0003228	Hypernatremia	LB	checked	OK	
Blood testosterone decreased	C0853117	HP:0008230	Decreased testorsterone in males	LB	more general term	OK	
Blood thromboplastin decreased	C0852990	HP:0003645	Prolonged partial thromboplastin time	LB	causality	Map	
Blood thyroid stimulating hormone increased	C0853019	HP:0002925	Increased serum thyroid-stimulating hormone	LB	checked	OK	
Blood triglycerides increased	C0853692	HP:0002155	Hypertriglyceridemia	LB	checked	OK	
Blood urea abnormal	C0438242	HP:0003138	Increased blood urea nitrogen (BUN)			Map	
Blood urea increased	C0151539	HP:0003138	Increased blood urea nitrogen (BUN)	SK: indirect umls mapping	checked	Map	
Blood uric acid	C0373739	HP:0002149	Hyperuricemia	LB	different modifier	No	
Blood uric acid increased	C0235416	HP:0002149	Hyperuricemia	LB	checked	OK	
Blood urine	C0221752	HP:0000790	Hematuria	SK: indirect umls mapping	checked	Map	
Blood urine present	C0947999	HP:0000790	Hematuria	LB	checked	Map	
Blood zinc decreased	C0855675	HP:0008277	Abnormality of zinc homeostasis	LB	more general term	?	
Body temperature decreased	C0020672	HP:0002045	Hypothermia	SK: indirect umls mapping	more general term	Map	
Body temperature increased	C0015967	HP:0001945	Fever			Map	
Bone cancer metastatic	C0153690	HP:0010622	Neoplasm of the skeletal system	LB	more general term	Map	
Bone density decreased	C0877225	HP:0004349	Reduced bone mineral density	LB	checked	OK	
Bone development abnormal	C0231557	HP:0010675	Abnormality of the mineralisation and ossification of bones of the feet	SK: indirect umls mapping	more general term	Map	
Bone marrow aplastic	C1368107	HP:0005528	Bone marrow hypoplasia	LB	more general term	Map	
Bone marrow necrosis	C1142114	HP:0005528	Bone marrow hypoplasia	LB	check later	No	
Bone marrow toxicity	C0948168	HP:0005561 	Generalized abnormality of the bone marrow	LB	check later	No	
Bone neoplasm	C0005967	HP:0010622	Neoplasm of the skeletal system	LB	checked	Map	
Bone pain	C0151825	HP:0002653	Bone pain	SK: indirect umls mapping	checked	Map	
Bone sarcoma	C1704327	HP:0002669	Osteosarcoma	LB	checked	OK	
Bone tenderness	C0238807	HP:0002653	Bone pain			Map	
Borderline personality disorder	C0006012	HP:0000708	Behavioural/Psychiatric Abnormality			Map	
Bradycardia	C0428977	HP:0001662	Bradycardia	SK: indirect umls mapping	checked	OK	
Bradycardia foetal	C0410919	HP:0001662	Bradycardia	LB	more general term	Map	
Bradycardia neonatal	C1112488	HP:0001662	Bradycardia	LB	more general term	Map	
Bradykinesia	C0233565	HP:0002067	Bradykinesia	SK: indirect umls mapping	checked	OK	
Brain cancer metastatic	C0220650	HP:0100836	Malignant neoplasm of the central nervous system	LB	more general term	No	
Brain neoplasm	C0006118	HP:0100006	Neoplasm of the central nervous system	LB	checked	Map	
Brain neoplasm benign	C0496899	HP:0100835	Benign neoplasm of the central nervous system	LB	more general term	Map	
Brain oedema	C1527311	HP:0002181	Cerebral edema	SK: indirect umls mapping	checked	Map	
Breast cancer	C0006142	HP:0003002	Breast carcinoma	SK: indirect umls mapping	more general term	Map	
Breast cancer female	C0235653	HP:0003002	Breast carcinoma	match term synonym (Breast cancer)	more general term	Map	
Breast cancer in situ	C0154084	HP:0003002	Breast carcinoma	match term synonym (Breast cancer)	more general term	Map	
Breast cancer invasive NOS	C0853879	HP:0003002	Breast carcinoma	match term synonym (Breast cancer)	more general term	Map	
Breast cancer male	C0238033	HP:0003002	Breast carcinoma	match term synonym (Breast cancer)	more general term	Map	
Breast cancer stage IV	C0278488	HP:0003002	Breast carcinoma	match term synonym (Breast cancer)	more general term	Map	
Breast discomfort	C0877338	HP:0000769	Abnormality of the breast	LB	more general term	No	
Breast disorder	C0006145	HP:0000769	Abnormality of the breast			Map	
Breast disorder female	C0677658	HP:0000769	Abnormality of the breast			Map	
Breast disorder male	C0553724	HP:0000769	Abnormality of the breast			Map	
Breast infection	C0392317	HP:0002726	Stapphyloccus aureus infections	LB	more general term	No	
Breast malformation	C0266008	HP:0000769	Abnormality of the breast			Map	
Breast neoplasm	C1458155	HP:0100013	Neoplasm of the breast	LB	checked	Map	
Breast neoplasm benign female	C0235922	HP:0100013	Neoplasm of the breast	LB	more general term	Map	
Breast pain	C0024902	HP:0000769	Abnormality of the breast	LB	more general term	No	
Breast pain female	C0553713	HP:0000769	Abnormality of the breast	LB	more general term	No	
Breast pain male	C0235792	HP:0000769	Abnormality of the breast	LB	more general term	No	
Bronchiectasis	C0006267	HP:0002110	Bronchiectasis	SK: indirect umls mapping	checked	Map	
Bronchiolitis	C0006271	HP:0100501	Bronchiolitis	LB	checked	Map	
Bronchiolitis obliterans with organizing pneumonia	C0242770	HP:0100501	Bronchiolitis	LB	more general term	Map	
Bronchioloalveolar carcinoma	C0007120	HP:0006519	Alveolar cell carcinoma	SK: indirect umls mapping	more general term	Map	
Bronchitis	C0006277	HP:0002837	bronchitis	LB	checked	Map	
Bronchitis asthmatic	C1319018	HP:0002785	Recurrent bronchitis	LB	checked	Map	
Bronchopneumonia	C0006285	HP:0006538	Bronchopulmonary infection	LB	more general term	Map	
Bronchopneumopathy	C1096448	HP:0006538	Bronchopulmonary infection	LB	more general term	No	
Bronchopulmonary aspergillosis	C2350530	HP:0002724	Recurrent Aspergillus infections	LB	more general term	Map	
Bronchospasm	C0006266	HP:0002099	asthma	LB	causality	Map	
Bronchospasm aggravated	C0235906	HP:0002099	asthma	LB	causality	Map	
Bronchospasm paradoxical	C0236072	HP:0002099	asthma	LB	causality	Map	
Brugada syndrome	C1142166	HP:0004308	Ventricular arrhythmia			Map	
Bruxism	C0006325	HP:0003763	Bruxism	SK: indirect umls mapping	checked	Map	
Buccal inflammation	C0235340	HP:0010280	Stomatitis	LB	check later	Map	
Buccal mucosa ulceration	C0235344	HP:0000155	Oral ulcers	LB	checked	Map	
Buffalo hump	C0520573	HP:0001578	Hypercortisolism			Map	
Bulimia	C0006370	HP:0100739	Bulimia	LB	checked	OK	
Bulimia nervosa	C2267227	HP:0100739	Bulimia	LB	more general term	Map	
Bullous impetigo	C0021100	HP:0005406	Recurrent bacterial skin infections			Map	
Bundle branch block	C0006384	HP:0011710	Bundle branch block			OK	
Bundle branch block left	C0023211	HP:0011713	Left bundle branch block			OK	
Bundle branch block right	C0085615	HP:0011712	Right bundle branch block			OK	
Burkitt's lymphoma	C0006413	HP:0002665	Lymphoma	LB	more general term	Map	
Buttock pain	C0231710	HP:0003326	Myalgia	LB	check later	No	
Ca++ increased	C0553702	HP:0003072	Hypercalcemia	LB	checked	OK	
Cachexia	C0006625	HP:0004326	Cachexia	SK: indirect umls mapping	checked	OK	
Calcinosis	C0006663	HP:0003761	Calcinosis	SK: indirect umls mapping	checked	OK	
Calcium low	C0860967	HP:0002901	Hypocalcemia	LB	checked	OK	
Calcium metabolism disorder	C0006705	HP:0004363	Abnormality of calcium homeostasis			OK	
Calculus bladder	C0005683	HP:0010474	Bladder stones	SK: indirect umls mapping	checked	OK	
Calculus of kidney	C0022650	HP:0000787	Nephrolithiasis	SK: indirect umls mapping	checked	OK	
Calculus ureteric	C1456865	HP:0000787	Nephrolithiasis	LB	different modifier	Map	
Calculus urinary	C0042018	HP:0000787	Nephrolithiasis	LB	different modifier	Map	
Cancer pain	C0596240	HP:0002669	Osteosarcoma	LB	more general term	No	
Candida albicans infection	C0276680	HP:0005401	Frequent candida infections	LB	different modifier	Map	
Candida sepsis	C0949091	HP:0005401	Frequent candida infections			Map	
Candidiasis	C0006840	HP:0005401	Frequent candida infections	SK: indirect umls mapping	checked	Map	
Candiduria	C0403723	HP:0005401	Frequent candida infections	LB	more general term	Map	
Carbohydrate tolerance decreased	C0541820	HP:0011013	Abnormality of carbohydrate metabolism/homeostasis	LB	causality	No	
Carbon dioxide increased	C0860713	HP:0005972	Respiratory acidosis			Map	
Carbuncle	C0007078	HP:0011132	Chronic furunculosis			Map	
Carcinoid tumour	C0007095	HP:0006723	Intestinal carcinoid	SK: indirect umls mapping	more general term	Map	
Carcinoma	C0007097	HP:0006762	Renal pelvic carcinoma	SK: indirect umls mapping	more general term	?	
Carcinoma breast	C0678222	HP:0003002	Breast carcinoma	SK: indirect umls mapping		OK	
Carcinoma colon	C0699790	HP:0003003	Colon cancer	SK: indirect umls mapping	more general term	OK	
Carcinoma of lung	C0684249	HP:0006519	Alveolar cell carcinoma	LB	more general term	Map	
Carcinoma papillary thyroid	C0238463	HP:0002895	Papillary thyroid carcinoma	SK: indirect umls mapping	checked	Map	
Carcinoma stomach	C0699791	HP:0006753	Neoplasm of the stomach	SK: indirect umls mapping	more general term	Map	
Carcinoma testes	C0677483	HP:0010788	Testicular neoplasm			Map	
Cardiac amyloidosis	C0268407	HP:0011034	Amyloidosis	LB	more general term	?	
Cardiac arrest	C0018790	HP:0001695	Cardiac arrest	SK: indirect umls mapping	checked	Map	
Cardiac death	C0376297	HP:0001645	Sudden cardiac death	LB	more general term	Map	
Cardiac disorder	C0018799	HP:0001627	Abnormality of the heart	SK: indirect umls mapping	more general term	Map	
Cardiac enzymes increased	C0741921	HP:0001627 	Abnormality of the heart	LB	check later	No	
Cardiac failure	C0018801	HP:0001635	Congestive heart failure	SK: indirect umls mapping	more general term	Map	
Cardiac failure acute	C0264714	HP:0001635	Congestive heart failure	match term synonym (Cardiac failure)	more general term	Map	
