LNDB ID	LNDB Name	HPO ID	HPO Name	Mapping status	Comment
22.01.08	Reduction deformity of arms, some digits	HP:0006496	Aplasia/Hypoplasia involving bones of the upper limbs	?	0
25.04.01	Absent or hypoplastic patella	HP:0006498	Aplasia/Hypoplasia of the patella	Good	0
23.02.01	Hypoplastic or absent carpals	HP:0006502	Aplasia/Hypoplasia involving the carpal bones	Good	0
22.03.03	Hypoplastic or absent humerus	HP:0006507	Aplasia/Hypoplasia of the humerus	Good	0
17.04.03	Congenital hernia of diaphragm	HP:0000776	Congenital diaphragmatic hernia	Good	0
17.07.03	Wide-spaced nipples	HP:0006610	Wide intermamillary distance	Good	0
17.03.05	Bipartite clavicle/pseudoarthrosis	HP:0006585	Congenital pseudarthrosis of the clavicle	Good	0
22.02.04	Glenoid hypoplasia	HP:0006633	Glenoid fossa hypoplasia	Good	0
17.03.01	Absent or hypoplastic clavicles	HP:0006710	Aplasia/Hypoplasia of the clavicles	Good	0
32.32.17	Corpus callosum - large	HP:0006805	Large corpus callosum	Good	0
32.15.02	Cerebellar/horizontal/congenital nystagmus	HP:0006934	Congenital nystagmus	Good	0
32.31.22	Choroid plexus calcification	HP:0006960	Choroid plexus calcification	Good	0
32.27.03	Segmental demyelination	HP:0007107	Segmental peripheral demyelination	Good	0
32.32.13	Hemimegalencephaly	HP:0007206	Hemimegalencephaly	Good	0
32.22.01	Loss of pain sensation	HP:0007328	Impaired pain sensation	Good	0
32.31.18	Brainstem atrophy	HP:0007366	Atrophy/Degeneration affecting the brainstem	Good	0
32.26.07	Sensory action potential abnormal	HP:0007377	Abnormality of somatosensory evoked potentials	Good	0
10.01.14	Facial telangiectasia	HP:0007380	Facial telangiectasia	Good	0
32.13.02	Scalp defects	HP:0007385	Aplasia cutis congenita of scalp	OK	0
34.01.09	Hyperelastic skin	HP:0000974	Hyperextensible skin	Good	0
34.04.06	Prominent vessels of skin	HP:0007394	Prominent superficial blood vessels	Good	0
04.01.01	Alopecia totalis	HP:0007418	Alopecia totalis	Good	0
23.03.00	Dermatoglyphics, general abnormalities	HP:0007477	Abnormal dermatoglyphics	Good	0
23.03.01	Abnormal dermatoglyphic patterns	HP:0007477	Abnormal dermatoglyphics	Good	0
34.01.24	Calcification, subcutaneous	HP:0007618	Subcutaneous calcification	Good	0
08.02.02	Curly/curved eyelashes	HP:0007665	Curly eyelashes	OK	0
32.23.08	* abnormal pupillary reaction -  see EYES (GLOBE	HP:0007695	Abnormal pupillary light reflex	Good	0
07.06.07	Depigmentation of iris	HP:0007730	Iris hypopigmentation	OK	0
07.09.01	Hypoplasia/dysplasia of optic nerve	HP:0007766	Optic disc hypoplasia	OK	0
08.06.01	Infra-orbital creases	HP:0100876	Infra-orbital crease	Good	0
07.11.07	Punched-out lesions	HP:0007863	Retinal lesions	OK	0
08.05.01	Almond shaped palpebral fissures	HP:0007874	Almond-shaped palpebral fissure	Good	0
08.04.01	Blocked/absent nasolacrimal duct	HP:0007925	Lacrimal duct aplasia	OK	0
07.08.02	Pigmentary abnormality of macula	HP:0008002	Abnormality of macular pigmentation	Good	0
07.06.05	Pigmentary abnormalities of iris	HP:0008034	Abnormal iris pigmentation	Good	0
32.26.18	EP flash visual abnormal (enlarged)	HP:0008045	Enlarged flash visual evoked potentials	Good	0
08.05.00	Palpebral fissures, general abnormalities	HP:0008050	Abnormality of the palpebral fissures	Good	0
04.01.02	Sparse hair/alopecia areata	HP:0008070	Sparse hair	OK	0
26.02.08	Hallux varus	HP:0008080	Hallux varus	Good	0
26.05.11	Wide-spaced toes	HP:0008094	Widely spaced toes	Good	0
26.04.05	Bipartite calcaneus	HP:0008127	Bipartite calcaneus	Good	0
20.03.07	Early puberty in male	HP:0008185	Precocious puberty in males	Good	0
32.24.15	Zinc abnormal	HP:0008277	Abnormality of zinc homeostasis	Good	0
26.02.01	Absent or hypoplastic hallux	HP:0008362	Aplasia/Hypoplasia of the hallux	Good	0
26.04.03	Tarsal synostosis	HP:0008368	Tarsal synostosis	Good	0
14.01.01	Cat cry/weak, high-pitched cry	HP:0008374	Weak, high-pitched voice	OK	0
16.03.06	Vertebral interpedicular distance, narrow	HP:0008450	Narrow vertebral interpedicular distance	Good	0
06.07.04	Pits of ear helix	HP:0008523	Posterior helix pit	Good	0
06.01.04	Deficient ear cartilage	HP:0008589	Hypoplastic helices	OK	0
21.02.04	Large bladder	HP:0008635	Hypertrophy of the urinary bladder	OK	0
21.05.03	Urethral stenosis/atresia	HP:0008661	Urethral stenosis	OK	0
21.05.01	Urethral diverticulae	HP:0008722	Urethral diverticulum	Good	Note: plural is not -ae but -a!
20.02.16	Short vagina	HP:0008726	Hypoplasia of the vagina	OK	0
20.03.14	Small testes	HP:0008734	Decreased testicular size	OK	0
10.01.03	Expressionless/dull face	HP:0008769	Dull facial expression	OK	0
19.03.04	Iliac wings, lacy border	HP:0008786	Iliac crest serration	OK	0
18.01.07	Feeding problems in infants	HP:0008872	Feeding difficulties in infancy	Good	0
02.01.03	Short stature, short limbs	HP:0008873	Disproportionate short-limb short stature	Good	0
01.03.02	Low birthweight (< 3rd centile)	HP:0001518	Small for gestational age	OK	0
32.30.29	Excess glycogen	HP:0009051	Increased muscle glycogen content	OK	0
32.30.30	Excess lipid in muscle fibres	HP:0009058	Skeletal muscle lipid accumulation	OK	0
12.02.02	Thick/wide alveolar ridges	HP:0009085	Alveolar ridge overgrowth	OK	0
19.04.02	Pubic ossification defect	HP:0009105	Abnormal ossification of the pubic bone	OK	0
17.04.02	Eventration of diaphragm	HP:0009110	Diaphragmatic eventration	Good	0
34.01.01	Deficient adipose tissue or fat/lipodystrophy	HP:0009125	Lipodystrophy	OK	0
23.04.01	Absent fingers or oligodactyly	HP:0009380	Aplasia of the fingers	OK	0
23.04.22	Ulnar deviation of fingers	HP:0009465	Ulnar deviation of finger	Good	0
23.04.13	Radial deviation of fingers	HP:0009466	Radial deviation of finger	Good	0
23.04.04	Camptodactyly	HP:0100490	Camptodactyly of finger	OK	0
23.01.12	Radial deviation of hand	HP:0009486	Radial deviation of the hand	OK	0
23.01.11	Ulnar deviation of hand	HP:0009487	Ulnar deviation of the hand	OK	0
23.07.01	Absent or hypoplastic thumbs	HP:0009601	Aplasia/Hypoplasia of the thumb	Good	0
23.07.06	Proximal placement of thumb	HP:0009623	Proximal placement of thumb	Good	0
23.07.03	Broad thumbs	HP:0011304	Broad thumb	Good	0
23.05.06	Synostosis of metacarpals	HP:0009701	Metacarpal synostosis	Good	0
23.02.05	Carpal synostosis	HP:0009702	Carpal synostosis	Good	0
34.05.01	Adenoma sebaceum	HP:0009720	Adenoma sebaceum	Good	0
21.03.13	Renal tumours (including Wilms')	HP:0009726	Renal neoplasm	Good	0
32.34.01	Gliomas/astrocytomas (cerebrum)	HP:0009733	Glioma	OK	0
32.34.04	Gliomas (optic nerve)	HP:0009734	Optic glioma	OK	0
06.02.00	Anti-helix, general abnormalities	HP:0009738	Abnormality of the antihelix	Good	0
06.02.01	Abnormal anti-helix	HP:0009738	Abnormality of the antihelix	Good	0
08.02.03	Double eyelashes (Distichiasis)	HP:0009743	Distichiasis	Good	0
09.06.01	Broad nasal septum	HP:0009746	Thick nasal septum	OK	0
08.03.10	Synechiae/fused eyelids/ankyloblepharon	HP:0009755	Ankyloblepharon	OK	0
25.05.07	Webbing of knee	HP:0009756	Popliteal pterygium	OK	0
22.04.04	Webbing at elbow	HP:0009760	Antecubital pterygium	OK	0
09.04.01	Columella below alae nasi	HP:0009765	Low hanging columella	Good	0
23.06.09	Wide phalanges	HP:0009768	Broad phalanges of the hand	OK	0
23.06.02	Acro-osteolysis/acral defects	HP:0009771	Osteolytic defects of the phalanges of the hand	OK	0
23.06.08	Synostosis/symphalangism of fingers	HP:0009773	Symphalangism affecting the phalanges of the hand	OK	0
23.07.07	Short thumb	HP:0009778	Short thumb	Good	0
19.03.02	Iliac horns	HP:0009780	Iliac horns	Good	0
23.06.01	Absent phalanges	HP:0009802	Aplasia of the phalanges of the hand	Good	0
23.06.05	Hypoplastic phalanges	HP:0009803	Short phalanx of finger	OK	0
23.06.07	Short phalanges	HP:0009803	Short phalanx of finger	OK	0
22.04.00	Elbow, general abnormalities	HP:0009811	Abnormality of the elbow	Good	0
22.01.01	Absent upper limbs	HP:0009812	Amelia involving the upper limbs	OK	0
22.01.07	Reduction deformity of arms, no digits	HP:0009814	Upper limb peromelia	OK	0
25.01.01	Absent lower limb	HP:0009818	Amelia involving the lower limbs	OK	0
25.01.08	Reduction deformity of legs, no digits	HP:0009820	Lower limb peromelia	OK	0
02.01.02	Short stature, prenatal onset	HP:0009885	Prenatal short stature	OK	0
04.02.03	Trichorrhexis nodosa	HP:0009886	Trichorrhexis nodosa	OK	0
04.03.00	Hair pigmentation, general abnormalities	HP:0009887	Abnormality of hair pigmentation	Good	0
04.04.02	Abnormal secondary sexual hair	HP:0009888	Abnormality of secondary sexual hair	Good	0
04.04.06	Localized hirsutism	HP:0009889	Localized hirsutism	Good	0
05.01.02	High frontal hairline	HP:0009890	High anterior hairline	Good	0
05.02.07	Hypoplastic supra-orbital ridges	HP:0009891	Hypoplasia of the supraorbital ridges	Good	0
06.01.01	Absent ears	HP:0009892	Anotia	Good	0
06.01.16	Telangiectasia of ears	HP:0009893	Telangiectasia of the ear	Good	0
06.01.17	Thickened ears	HP:0009894	Thickened ears	Good	0
06.05.00	Ear crus, general abnormalities	HP:0009895	Abnormality of the crus of the helix	Good	0
06.03.00	Anti-tragus, general abnormalities	HP:0009896	Abnormality of the antitragus	Good	0
06.03.01	Abnormal anti-tragus	HP:0009896	Abnormality of the antitragus	Good	0
06.05.01	Horizontal ear crus	HP:0009897	Horizontal crus of helix	Good	0
06.05.02	Small ear crus	HP:0009898	Underdeveloped crus of the helix	Good	0
06.05.03	Prominent ear crus	HP:0009899	Prominent crus of helix	Good	0
06.06.06	Deafness, unilateral	HP:0009900	Unilateral deafness	Good	0
06.07.01	Crumpled ear helix	HP:0009901	Crumpled ear	OK	0
06.07.02	Notched ear helix	HP:0009902	Cleft helix	OK	0
07.03.02	Conjunctival nodules	HP:0009903	Conjunctival nodules	Good	0
06.07.05	Prominent ear helix	HP:0009904	Prominent ear helix	Good	0
06.07.06	Thin ear helix	HP:0009905	Thin ear helix	Good	0
06.08.01	Absent or hypoplastic ear lobule	HP:0009906	Aplasia/Hypoplasia of the earlobes	Good	0
06.08.02	Attached ear lobule	HP:0009907	Attached earlobe	Good	0
06.08.03	Crease of ear lobule	HP:0009908	Anterior creases of earlobe	Good	0
06.08.05	Uplift of ear lobule	HP:0009909	Uplifted earlobe	Good	0
06.10.01	Absent auditory ossicles	HP:0009910	Aplasia of the middle ear ossicles	Good	0
06.12.00	Tragus, general abnormalities	HP:0009912	Abnormality of the tragus	Good	0
06.12.01	Tragus, hypoplastic or absent	HP:0009913	Aplasia/Hypoplasia of the tragus	Good	0
07.01.02	Cyclopia	HP:0009914	Cyclopia	Good	0
07.04.01	Asymmetric corneae	HP:0009915	Asymmetry of the corneas	Good	0
07.10.01	Asymmetric pupils	HP:0009916	Anisocoria	Good	0
07.10.04	Persistent pupillary membrane	HP:0009917	Persistent pupillary membrane	Good	0
07.10.02	Ectopic pupils	HP:0009918	Ectopia pupillae	Good	0
07.11.09	Retinoblastoma	HP:0009919	Retinoblastoma	Good	0
07.12.02	Nevus of Ota	HP:0009920	Nevus of Ota	Good	0
07.13.09	Duane anomaly	HP:0009921	Duane anomaly	Good	0
07.14.02	Persistent hyaloid artery	HP:0009922	Persistence of the hyaloid artery	Good	0
08.01.06	Lateral hypoplasia of eyebrows	HP:0005338	Sparse lateral eyebrow	Good	0
08.03.01	Absent eyelids	HP:0011224	Ablepharon	Good	0
08.07.02	Increased tear production	HP:0009926	Increased lacrimation	Good	0
09.01.11	Complete absence of nose	HP:0009927	Aplasia of the nose	Good	0
09.02.02	Thick alae nasi	HP:0009928	Thick nasal alae	Good	0
09.04.00	Nasal columella, general abnormalities	HP:0009929	Abnormality of the columella	Good	0
09.04.02	Rounded nasal columella	HP:0009929	Abnormality of the columella	OK	0
09.05.02	Asymmetric nares	HP:0009930	Asymmetry of the nares	Good	0
09.05.03	Broad nares	HP:0009931	Enlarged naris	OK	0
09.05.06	Single nostril	HP:0009932	Single nostril	Good	0
09.05.07	Thin nares	HP:0009933	Narrow naris	OK	0
09.05.08	Supernumerary nostrils	HP:0009934	Supernumerary nostrils	Good	0
09.06.04	Narrow nasal septum	HP:0009936	Narrow nasal septum	Good	0
10.01.09	Facial hirsutism	HP:0009937	Facial hirsutism	Good	0
10.02.02	Sunken cheeks	HP:0009938	Sunken cheeks	Good	0
10.05.01	Absent mandible	HP:0009939	Mandibular aplasia	Good	0
10.05.02	Asymmetric mandible	HP:0009940	Asymmetry of the mandible	Good	0
11.01.01	Asymmetric mouth	HP:0009941	Asymmetry of the mouth	Good	0
26.02.06	Short hallux	HP:0010109	Small hallux	OK	0
26.05.15	Meso-axial polydactyly of toes	HP:0010112	Central polydactyly (feet)	OK	0
23.06.03	Accessory phalanges/pseudo-epiphyses	HP:0010235	Pseudoepiphyses of the phalanges of the hand	OK	0
10.06.03	Prominent maxilla	HP:0010279	Hyperplasia of the maxilla	OK	0
11.01.07	Stomatitis	HP:0010280	Stomatitis	Good	0
11.02.01	Cleft of the lower lip	HP:0010281	Cleft lower lip	Good	0
11.02.06	Thin lower lip	HP:0010282	Thin lower lip vermilion	Good	0
11.04.01	Cleft upper lip (non-midline)	HP:0100335	Non-midline cleft lip	Good	0
12.01.03	Oral pigmentation	HP:0010284	Intra-oral hyperpigmentation	OK	0
12.01.04	Oral synechia	HP:0010285	Oral synechia	Good	0
12.01.05	Salivary glands, abnormal	HP:0010286	Abnormality of the salivary glands	Good	0
12.02.01	Cleft alveolar ridges	HP:0010289	Alveolar ridge cleft	Good	0
12.04.05	Short palate	HP:0010290	Short hard palate	Good	0
12.04.06	Prominent lateral palatine ridges	HP:0010291	Prominent palatine ridges	Good	0
12.04.07	Small or absent uvula	HP:0010293	Aplasia/Hypoplasia of the uvula	Good	0
12.04.09	Fistulas of palate	HP:0010294	Palate fistula	Good	0
12.05.01	Absent or hypoplastic tongue	HP:0010295	Aplasia/Hypoplasia of the tongue	Good	0
12.05.02	Bound tongue/ankyloglossia	HP:0010296	Ankyloglossia	Good	0
12.05.03	Midline cleft tongue	HP:0010297	Bifid tongue	OK	0
12.05.10	Smooth tongue	HP:0010298	Smooth tongue	Good	0
13.01.05	Dentin abnormalities	HP:0010299	Abnormality of dentin	Good	0
14.01.05	Low-pitched voice	HP:0010300	Abnormally low-pitched voice	Good	0
16.01.08	Spinal dysraphism	HP:0010301	Spinal dysraphism	Good	0
16.01.09	Spinal tumours	HP:0010302	Spinal cord tumor	OK	0
16.01.12	Spinal meningeal diverticula	HP:0010304	Spinal meningeal diverticulum	Good	0
16.02.01	Absent sacrum	HP:0010305	Absence of the sacrum	Good	0
17.01.05	Short thorax	HP:0010306	Short thorax	Good	0
17.01.08	Stridor	HP:0010307	Stridor	Good	0
17.02.01	Absent or hypoplastic breasts	HP:0010311	Aplasia/Hypoplasia of the breasts	Good	0
17.02.02	Asymmetric breasts	HP:0010312	Asymmetry of the breasts	Good	0
17.02.04	Hypertrophied breasts	HP:0010313	Breast hypertrophy	Good	0
17.02.05	Premature development of breasts	HP:0010314	Premature thelarche	Good	0
17.04.01	Absent/hypoplastic diaphragm	HP:0010315	Aplasia/Hypoplasia of the diaphragm	Good	0
17.05.32	Ebstein anomaly	HP:0010316	Ebstein's anomaly of the tricuspid valve	Good	0
17.10.01	Scapulae, absent	HP:0010317	Scapular aplasia	Good	0
18.01.12	Abdominal muscle hypoplasia/aplasia	HP:0010318	Aplasia/Hypoplasia of the abdominal wall musculature	Good	0
17.05.05	Atrio-ventricular septal defect	HP:0006695	Atrioventricular canal defect	OK	0
17.05.19	Pulmonary incompetence	HP:0010444	Pulmonary insufficiency	OK	0
17.05.21	Septum primum defect	HP:0010445	Primum atrial septal defect	Good	0
17.05.25	Tricuspid stenosis	HP:0010446	Tricuspid stenosis	Good	0
18.02.03	Anal fistula	HP:0010447	Anal fistula	Good	0
18.03.01	Colon/caecum atresia	HP:0010448	Colonic atresia	OK	0
18.04.02	Duodenal stenosis	HP:0100867	Duodenal stenosis	Good	0
18.08.02	Absent or hypoplastic spleen	HP:0010451	Aplasia/Hypoplasia of the spleen	Good	0
18.08.03	Ectopic spleen	HP:0010452	Ectopia of the spleen	Good	0
19.01.01	Asymmetric pelvis	HP:0010453	Pelvic asymmetry	Good	0
19.02.03	Acetabular spurs	HP:0010454	Acetabular spurs	Good	0
19.02.04	Steep acetabulum	HP:0010455	Steep acetabular roof	OK	0
19.05.00	Sacrosciatic notch, general abnormalities	HP:0010456	Abnormality of the greater sacrosciatic notch	OK	0
19.05.02	Wide sacrosciatic notch	HP:0010457	Widening of the sacrosciatic notch	Good	0
20.01.02	Female pseudo hermaphroditism	HP:0010458	Female pseudohermaphroditism	Good	0
20.01.04	True hermaphroditism	HP:0010459	True hermaphroditism	Good	0
20.02.00	Female genitalia, general abnormalities	HP:0010460	Abnormality of the female genitalia	Good	0
20.03.00	Male genitalia, general abnormalities	HP:0010461	Abnormality of the male genitalia	Good	0
20.02.08	Absent ovaries	HP:0010463	Aplasia of the ovary	Good	0
20.02.09	Streak ovaries	HP:0010464	Streak ovary	Good	0
20.02.10	Early puberty in females	HP:0010465	Precocious puberty in females	Good	0
20.02.11	Late puberty in females	HP:0000823	Delayed puberty	OK	0
20.03.08	Late puberty in male	HP:0000823	Delayed puberty	OK	0
20.03.11	Absent testis	HP:0010469	Aplasia of the testes	OK	0
20.03.15	Supernumerary testes	HP:0010470	Supernumerary testes	Good	0
21.01.13	Urinary porphyrins	HP:0010473	Porphyrinuria	OK	0
21.02.05	Bladder stones	HP:0010474	Bladder stones	Good	0
21.02.06	Exstrophy of the Cloaca	HP:0010475	Cloacal exstrophy	Good	0
21.02.07	Absent bladder	HP:0010477	Aplasia of the bladder	Good	0
21.02.08	Patent urachus	HP:0010479	Patent urachus	Good	0
21.05.02	Urethral fistulae	HP:0010480	Urethral fistula	Good	0
21.05.04	Urethral valves	HP:0010481	Urethral valve	Good	0
22.01.02	Acromelia of upper limbs	HP:0010482	Acromelia of the upper limbs	Good	0
22.01.04	Constriction rings of arms	HP:0010483	Amniotic constriction rings of arms	Good	0
22.01.05	Hypertrophy of upper limb	HP:0010484	Hypertrophy of the upper limb	Good	0
22.04.05	Hyperextensibility at elbow	HP:0010485	Hyperextensibility at elbow	Good	0
23.01.04	Hypothenar hypoplasia	HP:0010487	Small hypothenar eminence	Good	0
23.03.02	Absent palmar creases	HP:0010489	Absence of the palmar creases	Good	0
23.03.03	Abnormal palmar creases	HP:0010490	Abnormality of the palmar creases	Good	0
23.04.07	Constriction rings of digits	HP:0010491	Digital constriction ring	Good	0
23.04.15	Osseous syndactyly of fingers	HP:0010492	Osseous syndactyly of the fingers	Good	0
23.05.03	Long metacarpals	HP:0010493	Long metacarpals	Good	0
25.01.02	Acromelia of lower limbs	HP:0010494	Acromelia of the lower limbs	Good	0
25.01.04	Constriction rings of lower limb	HP:0010495	Amniotic constriction rings of legs	Good	0
25.01.05	Hypertrophy of lower limb	HP:0010496	Hypertrophy of the lower limb	Good	0
25.01.12	Sirenomelia	HP:0010497	Sirenomelia	Good	0
25.04.02	Bipartite patella	HP:0010498	Bipartite patella	Good	0
25.05.05	Hyper-extensible knees	HP:0010500	Hyperextensibility of the knee	Good	0
25.05.06	Limited movement of knee	HP:0010501	Limitation of knee mobility	Good	0
25.06.01	Bowed fibula	HP:0010502	Fibular bowing	Good	0
25.06.05	Duplicated fibula	HP:0010503	Fibular duplication	Good	0
25.07.03	Long tibia	HP:0010504	Increased length of the tibia	Good	0
25.08.02	Limited movement of ankle	HP:0010505	Limitation of movement at ankles	Good	0
26.01.04	Abnormal dermatoglyphics on feet	HP:0010506	Abnormal plantar dermatoglyphics	Good	0
26.01.06	Asymmetric feet	HP:0010507	Foot asymmetry	Good	0
26.03.02	Metatarsus valgus	HP:0010508	Metatarsus valgus	Good	0
26.04.01	Absent tarsals	HP:0010509	Aplasia of the tarsal bones	Good	0
26.05.03	Hyper-mobile toes	HP:0010510	Hypermobility of toe joints	Good	0
26.05.12	Long toes	HP:0010511	Long toe	Good	0
28.02.01	Adrenal calcification	HP:0010512	Adrenal calcification	Good	0
28.05.01	Pituitary calcification	HP:0010513	Pituitary calcification	Good	0
28.06.01	Absent/hypoplastic thymus	HP:0010515	Aplasia/Hypoplasia of the thymus	Good	0
28.06.02	Enlarged thymus	HP:0010516	Thymus hyperplasia	Good	0
28.07.04	Thyroglossal cyst	HP:0010518	Thyroglossal cyst	Good	0
32.04.10	Finger agnosia	HP:0010525	Finger agnosia	Good	0
32.04.11	Dysgraphia	HP:0010526	Dysgraphia	Good	0
32.04.13	Prosopagnosia (failure to recognize faces)	HP:0010528	Prosopagnosia	Good	0
32.05.14	Echolalia	HP:0010529	Echolalia	Good	0
32.06.12	Palatal myoclonus	HP:0010530	Palatal myoclonus	Good	0
32.06.13	Spinal myoclonus	HP:0010531	Spinal myoclonus	Good	0
32.07.05	Paroxysmal vertigo	HP:0010532	Paroxysmal vertigo	Good	0
32.07.06	Spasmus nutans	HP:0010533	Spasmus nutans	Good	0
32.07.09	Amnesia, transient	HP:0010534	Transient global amnesia	OK	0
32.07.10	Sleep apnoea	HP:0010535	Sleep apnea	Good	0
32.09.07	Cranial sutures, wide	HP:0010537	Wide cranial sutures	Good	0
32.11.03	Sella turcica, small	HP:0010538	Small sella turcica	Good	0
32.12.02	Thin calvarium	HP:0010539	Thin calvarium	Good	0
32.12.06	Advanced pneumatization of cranial sinuses	HP:0010540	Advanced pneumatization of cranial sinuses	Good	0
32.13.01	Cutis gyrata of scalp	HP:0010541	Cutis gyrata of scalp	Good	0
32.15.03	Vestibular nystagmus	HP:0010542	Vestibular nystagmus	Good	0
32.15.04	Opsoclonus	HP:0010543	Opsoclonus	Good	0
32.15.05	Vertical nystagmus	HP:0010544	Vertical nystagmus	Good	0
32.15.08	Downbeat nystagmus	HP:0010545	Downbeat nystagmus	Good	0
32.19.17	Mounding or elevation after percussion	HP:0010548	Percussion myotonia	OK	0
32.17.03	Paraplegia	HP:0010550	Paraplegia	Good	0
32.17.05	Quadriplegia	HP:0002445	Tetraplegia	Good	0
32.18.10	Oculogyric crises	HP:0010553	Oculogyric crisis	Good	0
34.05.03	Keloids	HP:0010562	Keloids	Good	0
32.24.29	Phytanic acid - raised	HP:0010571	Elevated levels of phytanic acid	Good	0
33.02.09	Epiphyseal sclerosis	HP:0010583	Ivory epiphyses	OK	0
34.05.06	Pedunculated skin lesions/skin tags	HP:0010609	Skin tags	OK	0
10.04.02	Prominent malar region	HP:0010620	Malar prominence	OK	0
32.34.15	Arachnoid cyst	HP:0100702	Arachnoid cyst	Good	0
28.05.05	Absent pituitary	HP:0010626	Anterior pituitary agenesis	OK	0
32.32.11	Schizencephaly	HP:0010636	Schizencephaly	Good	0
23.04.26	Mirror image polydactyly of fingers	HP:0010690	Mirror image dupliction of fingers	Good	0
26.05.16	Mirror image polydactyly of toes.	HP:0010691	Mirror image dupliction of toes	Good	0
04.02.00	Hair texture, general abnormalities	HP:0010719	Abnormality of hair texture	Good	0
04.04.00	Hair growth pattern, general abnormalities	HP:0010720	Abnormal hair pattern	Good	0
04.04.03	Unusual hair whorl/pattern	HP:0010721	Abnormal hair whorl	Good	0
06.01.02	Asymmetric ears	HP:0010722	Asymmetry of the ears	Good	0
06.01.05	Cystic ear pinna	HP:0010723	Cystic lesions of the pinnae	Good	0
06.09.01	Advanced pneumatization of mastoids	HP:0010724	Advanced pneumatization of the mastoid process	Good	0
07.01.01	Asymmetric eyes	HP:0100887	Abnormality of globe size	Good	0
07.04.06	Visible nerve fibres on cornea	HP:0010726	Prominent corneal nerve fibers	OK	0
07.05.06	Spontaneous rupture of globe	HP:0010727	Spontaneous rupture of the globe	Good	0
07.11.04	Macular red spot, cherry red spot	HP:0010729	Cherry red spot of the macula	Good	0
08.01.04	Double eyebrows	HP:0010730	Double eyebrow	Good	0
08.01.05	Eyebrows extending to upper eyelid	HP:0010731	Extension of eyebrows towards upper eyelid	Good	0
08.03.06	Nodular eyelids	HP:0010732	Nodular changes affecting the eyelids	OK	0
08.03.05	Flame nevus of eyelids	HP:0010733	Naevus flammeus of the eyelid	Good	0
33.01.03	Fibrous dysplasia of bones	HP:0010734	Fibrous dysplasia of the bones	Good	0
33.01.05	Lytic lesions of bone	HP:0002797	Osteolysis	OK	0
33.01.09	Osteosclerosis or osteopetrosis	HP:0011001	Increased bone mineral density	OK	0
33.02.21	Osteopoikilosis	HP:0010739	Osteopoikilosis	Good	0
25.01.07	Oedema of lower limbs	HP:0010741	Edema of the lower limbs	Good	0
08.01.07	Medial eyebrow flare	HP:0010747	Medial flaring of the eyebrow	Good	0
10.03.01	Dimpled or grooved chin	HP:0010751	Chin dimple	OK	0
10.05.03	Cleft mandible	HP:0010752	Cleft mandible	Good	0
10.05.06	Temporo-mandibular joint anomaly	HP:0010754	Abnormality of the temperomandibular joint	Good	0
10.06.01	Asymmetrical maxilla	HP:0010755	Asymmetry of the maxilla	Good	0
10.06.05	Agenesis of the pre-maxilla	HP:0010757	Aplasia of the premaxilla	OK	0
10.06.04	Prominent pre-maxilla	HP:0010759	Premaxillary Prominence	Good	0
32.34.16	Chordoma	HP:0010762	Chordoma	Good	0
16.01.05	Pilonidal cyst/sinus/dimple	HP:0010767	Sacrococcygeal pilonidal abnormality	OK	0
17.05.02	Anomalous venous return	HP:0010772	Anomalous pulmonary venous return	Good	0
17.05.10	Cor triatriatum	HP:0010774	Cor triatriatrum	Good	0
17.05.30	Vascular ring	HP:0010775	Vascular ring	Good	0
17.06.03	Bronchomegaly	HP:0010777	Bronchomegaly	Good	0
19.01.02	Large pelvis	HP:0010779	Large pelvis	Good	0
34.01.04	Dimples	HP:0010781	Skin dimples	OK	0
20.02.17	Uterine tumour/fibroid	HP:0010784	Uterine neoplasm	OK	0
20.03.16	Testicular tumours	HP:0010788	Testicular neoplasm	Good	0
20.03.19	Hypoplasia of Leydig cells	HP:0010790	Hyoplasia of the Leydig cells	Good	0
20.03.20	Hyperplasia of Leydig cells	HP:0010791	Hyperplasia of the Leydig cells	Good	0
22.02.03	Synostosis of shoulder joint	HP:0006595	Scapulohumeral synostosis	OK	0
24.01.02	Bifid nails	HP:0010793	Bifid nail	Good	0
32.34.02	Gliomas (cerebellum)	HP:0010795	Cerebellar glioma	Good	0
32.34.03	Gliomas (brain stem)	HP:0010796	Brainstem glioma	Good	0
32.34.06	Haemangioblastoma	HP:0010797	Hemangioblastoma	Good	0
32.34.10	Pinealoma	HP:0010799	Pinealoma	Good	0
34.03.08	Linear sebaceous nevus	HP:0010817	Linear nevus sebaceous	Good	0
32.06.14	Tonic seizures	HP:0010818	Generalized tonic seizures	Good	0
32.06.16	Crying  /dacrystic seizures	HP:0010820	Dacrystic seizures	Good	0
32.09.08	Cranial sutures, ridged	HP:0010823	Ridged cranial sutures	Good	0
32.14.03	N.V abnormal in general	HP:0010824	Abnormality of the fifth cranial nerve	Good	0
32.14.07	N.XI abnormal	HP:0010825	Abnormality of the eleventh cranial nerve	Good	0
32.14.08	N.XII abnormal	HP:0010826	Abnormality of the twelfth cranial nerve	Good	0
32.14.04	N.VII abnormal/palsy (nerve only)	HP:0010827	Abnormality of the seventh cranial nerve	Good	0
32.18.07	Facial spasm	HP:0010828	Hemifacial spasm	OK	0
32.22.02	Loss of temperature sensation	HP:0010829	Impaired temperature sensation	OK	0
32.22.03	Loss of touch sensation	HP:0010830	Impaired tactile sensation	OK	0
