?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/HP_0002203>	"Inability to move the muscles of respiration."	"SNOMEDCT_US:64228003 MSH:D012133 UMLS:C0035232"
<http://purl.obolibrary.org/obo/HP_0000149>	"The presence of a gonadoblastoma of the ovary."	"NCIT:C3754 UMLS:C1518716 SNOMEDCT_US:716594002"
<http://purl.obolibrary.org/obo/HP_0010142>		"UMLS:C4024017"
<http://purl.obolibrary.org/obo/HP_0500028>	"Deposition of large, diffuse cotton wool amyloid plaques (CWPs) lacking a dense core and associated neuritic changes."	
<http://purl.obolibrary.org/obo/HP_0031988>		
<http://purl.obolibrary.org/obo/HP_0025381>	"Circulating antipituitary antibodies (APA) are markers of autoimmune hypophysitis, which may cause deficient pituitary function."	
<http://purl.obolibrary.org/obo/HP_0009465>	"Bending or curvature of a finger toward the ulnar side (i.e., away from the thumb). The deviation is at the metacarpal-phalangeal joint, and this finding is distinct from clinodactyly."	"UMLS:C0231679 SNOMEDCT_US:276662009 SNOMEDCT_US:367510009"
<http://purl.obolibrary.org/obo/HP_0030134>	"Complete absence of all von Willebrand factor multimers."	"UMLS:C4022614"
<http://purl.obolibrary.org/obo/HP_0040115>		"UMLS:C0262475 SNOMEDCT_US:204250005"
<http://purl.obolibrary.org/obo/HP_0008035>	"Retinitis pigmentosa inversa is form of retinal degeneration characterized by areas of retinal/chorioretinal degeneration with pigment migration in the macular area (in contrast to retinitis pigmentosa which, at early disease stages, predominantly affects the retinal periphery)."	"UMLS:C4021559"
<http://purl.obolibrary.org/obo/HP_0009340>	"Irregular radiographic opacity of the epiphysis of the distal phalanx of the 3rd finger."	"UMLS:C4024427"
<http://purl.obolibrary.org/obo/HP_0011773>	"Enlargement of the thyroid gland related to a singular nodule in the thyroid gland."	"SNOMEDCT_US:237569006 UMLS:C0342205"
<http://purl.obolibrary.org/obo/HP_0003401>	"Abnormal sensations such as tingling, pricking, or numbness of the skin with no apparent physical cause."	"MSH:D010292 UMLS:C0030554 SNOMEDCT_US:91019004"
<http://purl.obolibrary.org/obo/HP_0007370>	"Absence or underdevelopment of the corpus callosum."	"UMLS:C1861866"
<http://purl.obolibrary.org/obo/HP_0002289>	"Loss of all hair on the entire body."	"SNOMEDCT_US:86166000 UMLS:C0263505 MSH:C537055"
<http://purl.obolibrary.org/obo/HP_0000287>	"An increased amount of subcutaneous fat tissue in the face."	"UMLS:C4280649 UMLS:C4280650 UMLS:C4025868"
<http://purl.obolibrary.org/obo/HP_0500246>	"Abnormally increased levels of citrulline in cerebrospinal fluid."	
<http://purl.obolibrary.org/obo/HP_0004359>	"A deviation from the normal concentration of a fatty acid in the blood circulation."	"UMLS:C4020830 UMLS:C4021656"
<http://purl.obolibrary.org/obo/HP_0003367>	"An abnormality of the femoral neck (which is the process of bone, connecting the femoral head with the femoral shaft)."	"UMLS:C4025621"
<http://purl.obolibrary.org/obo/HP_0012135>	"An anomaly of cells involved in the formation of a granulocytes, that is, of the granulocytopoietic cell."	"UMLS:C4023031"
<http://purl.obolibrary.org/obo/HP_0009185>	"Proximal interphalangeal (PIP) flexion deformity of the little finger. That is, the PIP joint of a little finger is bent (flexed) and cannot be straightened actively or passively. It is thus a chronic loss of joint motion due to structural changes in muscle, tendons, ligaments, or skin that prevents normal movement."	"UMLS:C3554612"
<http://purl.obolibrary.org/obo/HP_0010141>		"UMLS:C4024018"
<http://purl.obolibrary.org/obo/HP_0100936>	"An elevation in bone density in the middle phalanx of the third toe. Sclerosis is normally detected on a radiograph as an area of increased opacity."	"UMLS:C4021922"
<http://purl.obolibrary.org/obo/HP_0031721>		
<http://purl.obolibrary.org/obo/HP_0002099>	"Asthma is characterized by increased responsiveness of the tracheobronchial tree to multiple stimuli, leading to narrowing of the air passages with resultant dyspnea, cough, and wheezing."	"UMLS:C0004096 SNOMEDCT_US:991000119106 SNOMEDCT_US:195967001 MSH:D001249 UMLS:C3714497"
<http://purl.obolibrary.org/obo/HP_0010542>	"Nystagmus due to disturbance of the vestibular system; eye movements are rhythmic, with slow and fast components."	"UMLS:C0155379 SNOMEDCT_US:46888001"
<http://purl.obolibrary.org/obo/HP_0012863>	"A structural anomaly of a male reproductive cell."	"UMLS:C4022703"
<http://purl.obolibrary.org/obo/HP_0011791>	"Loss-of-function thyroid-stimulating hormone receptor (TSHR) defect."	"UMLS:C4023187"
<http://purl.obolibrary.org/obo/HP_0010947>	"A first-trimester prenatal ultrasound finding of abnormal blood flow in the ductus venosus."	"UMLS:C4023632"
<http://purl.obolibrary.org/obo/HP_0010964>	"Any deviation from the normal concentration of a long-chain fatty acid in the blood circulation."	"UMLS:C4023624"
<http://purl.obolibrary.org/obo/HP_0012780>	"A tumor (abnormal growth of tissue) of the ear."	"NCIT:C3262 SNOMEDCT_US:363228008 UMLS:C0013449 MSH:D004428"
<http://purl.obolibrary.org/obo/HP_0009632>	"A deviation from the normal straight shape of the proximal phalanx of the thumb."	"UMLS:C4024265"
<http://purl.obolibrary.org/obo/HP_0009414>	"Fragmented appearance of the epiphyses of the 3rd finger."	"UMLS:C4024379"
<http://purl.obolibrary.org/obo/HP_0010273>		"UMLS:C4023928"
<http://purl.obolibrary.org/obo/HP_0006690>	"Calcium deposition in the myocardium."	"Fyler:1889 UMLS:C1096561"
<http://purl.obolibrary.org/obo/HP_0010140>		"UMLS:C4024019"
<http://purl.obolibrary.org/obo/HP_0032374>	"Presence of the Duffy Fya antigen."	
<http://purl.obolibrary.org/obo/HP_0011878>	"Presence of reduced amount of a membrane protein on the cell membrane of platelets. This feature is typically measured by flow cytometry."	"UMLS:C4023151"
<http://purl.obolibrary.org/obo/HP_0009613>	"Complete or partial duplication of the proximal phalanx of the thumb. Depending on the severity, the appearance on x-ray can vary from a notched phalanx (the duplicated bone is almost completely fused with the phalanx), a partially fused appearance of the two bones, or two separate bones appearing side to side. In contrast to the proximal phalanges of the digits 2-5, the proximal phalanx of the thumb is embryologically equivalent to the middle phalanges of the other digits, whereas the first metacarpal is embryologically of phalangeal origin and as such equivalent to the proximal phalanges of the other digits."	"UMLS:C4021424"
<http://purl.obolibrary.org/obo/HP_0004945>	"A separation (dissection) of the layers of the extracranial portion of the internal carotid artery wall."	"UMLS:C4025267"
<http://purl.obolibrary.org/obo/HP_0030729>	"A herniation of meninges through a congenital bone defect in the skull at the junction of the frontal and ethmoidal bones."	"UMLS:C4280798"
<http://purl.obolibrary.org/obo/HP_0040112>		"UMLS:C4022431"
<http://purl.obolibrary.org/obo/HP_0005574>	"A type of proximal renal tubulopathy characterized by resorption defects leading to glycosuria, aminoaciduria, tubular proteinuria, renal hypophosphatemia, and urate tubular hyporeabsorption without bicarbonate loss."	"UMLS:C4025176"
<http://purl.obolibrary.org/obo/HP_0012386>	"Aplasia of the hallux, that is, a development defect such that the big toe does not develop."	"UMLS:C1841686"
<http://purl.obolibrary.org/obo/HP_0025445>	"Any structural anomaly of the papillary muscles of the left ventricle."	
<http://purl.obolibrary.org/obo/HP_0005541>	"Congenital onset of a marked decrease in the number of granulocytes."	"UMLS:C1853118 SNOMEDCT_US:89655007 MSH:C537592"
<http://purl.obolibrary.org/obo/HP_0031653>	"Any functional abnormality of a cardiac valve."	
<http://purl.obolibrary.org/obo/HP_0009644>	"A deviation from the normal straight shape of the distal phalanx of the thumb."	"UMLS:C4024259"
<http://purl.obolibrary.org/obo/HP_0020059>	"An abnormal elevation above the normal number of red blood cells per volume in the circulation."	
<http://purl.obolibrary.org/obo/HP_0002890>	"The presence of a carcinoma of the thyroid gland."	"MSH:D013964 NCIT:C2916 UMLS:C0549473"
<http://purl.obolibrary.org/obo/HP_0008568>	"Vestibular areflexia can be measured as the absence of the caloric nystagmus response in electronystagmography."	"UMLS:C0235927 SNOMEDCT_US:22443004 UMLS:C4015052"
<http://purl.obolibrary.org/obo/HP_0011110>	"An inflammation of the tonsils."	"UMLS:C0040425 SNOMEDCT_US:90176007 MSH:D014069"
<http://purl.obolibrary.org/obo/HP_0010272>		"UMLS:C4023929"
<http://purl.obolibrary.org/obo/HP_0011243>	"An abnormality of the inferior crus of the antihelix is the lower cartilaginous ridge arising at the bifurcation of the antihelix that ends beneath the fold of the ascending helix, and separates the concha from the triangular fossa."	"UMLS:C4021191"
<http://purl.obolibrary.org/obo/HP_0040113>		"UMLS:C0033074 SNOMEDCT_US:49526009 MSH:D011304"
<http://purl.obolibrary.org/obo/HP_0005365>	"A severe form of B lymphocytopenia in which the count of B cells is very low or absent."	"UMLS:C1863715 UMLS:C4020824"
<http://purl.obolibrary.org/obo/HP_0002594>	"Hypoplasia of the pancreas."	"UMLS:C0266267 SNOMEDCT_US:68591005"
<http://purl.obolibrary.org/obo/HP_0012730>	"Absence of the tongue owing to a developmental abnormality."	"SNOMEDCT_US:74788000 UMLS:C0158663"
<http://purl.obolibrary.org/obo/HP_0030100>	"Deviation from normal in the amount of alpha sarcoglycan in muscle. The alpha, beta, gamma, and delta sarcoglycans are components of the dystrophin-complex. They are all N-glycosylated transmembrane proteins with a short intra-cellular domain, a single transmembrane region and a large extra-cellular domain containing a cluster of conserved cysteines."	"UMLS:C4022645"
<http://purl.obolibrary.org/obo/HP_0040106>		"UMLS:C4021034"
<http://purl.obolibrary.org/obo/HP_0200049>		"UMLS:C4021898"
<http://purl.obolibrary.org/obo/HP_0005263>	"The presence of inflammation of the gastric mucous membrane."	"MEDDRA:10017853 UMLS:C0017152 SNOMEDCT_US:4556007 MSH:D005756"
<http://purl.obolibrary.org/obo/HP_0002621>	"A condition characterized by patchy atheromas or atherosclerotic plaques which develop in the walls of medium-sized and large arteries and can lead to arterial stenosis with reduced or blocked blood flow."	"SNOMEDCT_US:38716007 UMLS:C0004153 MSH:D050197 UMLS:C4280569"
<http://purl.obolibrary.org/obo/HP_0032293>	"A type of monoclonal elevation of IgG in which the involved immunoglobulin has an abnormal structure with a heavy chain but not a light chain."	
<http://purl.obolibrary.org/obo/HP_0006174>	"Increase in bone denisty in the diaphyseal (shaft) region of a metacarpal bone."	"UMLS:C1840419"
<http://purl.obolibrary.org/obo/HP_0001782>	"An abnormality of the morphology of the toes, such that the tips of the toes are prominent and bulbous."	"UMLS:C4025747"
<http://purl.obolibrary.org/obo/HP_0009596>	"Absence of the proximal phalanx of the 2nd finger."	"UMLS:C4024275"
<http://purl.obolibrary.org/obo/HP_0010193>	"A partial or complete duplication of one or more distal phalanx of toe."	"UMLS:C4021322"
<http://purl.obolibrary.org/obo/HP_0001648>	"Right-sided heart failure resulting from chronic hypertension in the pulmonary arteries and right ventricle."	"MSH:D011660 UMLS:C0034072 SNOMEDCT_US:274096000 SNOMEDCT_US:83291003"
<http://purl.obolibrary.org/obo/HP_0006889>	"Borderline intellectual disability is defined as an intelligence quotient (IQ) in the range of 70-85."	"SNOMEDCT_US:77287004 UMLS:C0006009"
<http://purl.obolibrary.org/obo/HP_0000388>	"Inflammation or infection of the middle ear."	"UMLS:C0029882 MSH:D010033 SNOMEDCT_US:65363002"
<http://purl.obolibrary.org/obo/HP_0004002>		"UMLS:C4025455"
<http://purl.obolibrary.org/obo/HP_0004268>		"UMLS:C4025381"
<http://purl.obolibrary.org/obo/HP_0100449>	"A deviation from the normal straight form of the distal phalanx of the third toe."	"UMLS:C4022078"
<http://purl.obolibrary.org/obo/HP_0000600>	"An anomaly of the pharynx, i.e., of the tubular structure extending from the base of the skull superiorly to the esophageal inlet inferiorly."	"UMLS:C4025838"
<http://purl.obolibrary.org/obo/HP_0007992>		"UMLS:C0154856 SNOMEDCT_US:3577000"
<http://purl.obolibrary.org/obo/HP_0040107>		"UMLS:C4022436"
<http://purl.obolibrary.org/obo/HP_0000236>	"An abnormality of the anterior fontanelle, i.e., the cranial fontanelle that is located at the intersection of the coronal and sagittal sutures."	"UMLS:C4025875"
<http://purl.obolibrary.org/obo/HP_0005200>		"UMLS:C0035357 SNOMEDCT_US:49120005 MSH:D012185"
<http://purl.obolibrary.org/obo/HP_0000803>	"Cysts of the cortex of the kidney."	"UMLS:C1969144"
<http://purl.obolibrary.org/obo/HP_0005599>		"UMLS:C3278401"
<http://purl.obolibrary.org/obo/HP_0009276>	"Chronic loss of joint motion of the proximal interphalangeal joint of the 4th finger due to structural changes in non-bony tissue. That is, the PIP joint of a fourth finger is bent (flexed) and cannot be straightened actively or passively. It is thus a chronic loss of joint motion due to structural changes in muscle, tendons, ligaments, or skin that prevents normal movement."	"UMLS:C4021503"
<http://purl.obolibrary.org/obo/HP_0012315>	"A neoplasm containing histiocytes."	"SNOMEDCT_US:302843004 SNOMEDCT_US:128741006 MSH:D051642 UMLS:C1509147"
<http://purl.obolibrary.org/obo/HP_0032178>	"A dermatosis characterized by generalized shiny, enamel-like, hyperpigmented scales in an irregular pattern. The scales may peel or desquamate, rather like old, sun-baked blistered paint, often with areas of underlying hypopigmentation. This has led to the terms peeling paint or flaky paint dermatosis (See the Figure in PMID:24285001)."	
<http://purl.obolibrary.org/obo/HP_0001609>	"Hoarseness refers to a change in the pitch or quality of the voice, with the voice sounding weak, very breathy, scratchy, or husky."	"UMLS:C1854348 SNOMEDCT_US:50219008 MSH:D006685 UMLS:C0019825"
<http://purl.obolibrary.org/obo/HP_0410157>	"An increase in the level of N-acetylneuraminic acid in cultured fibroblasts."	
<http://purl.obolibrary.org/obo/HP_0004001>		"UMLS:C4025456"
<http://purl.obolibrary.org/obo/HP_0002448>		"UMLS:C4280575 UMLS:C1838578"
<http://purl.obolibrary.org/obo/HP_0006531>		"UMLS:C1856139"
<http://purl.obolibrary.org/obo/HP_0200034>	"A circumscribed, solid elevation of skin with no visible fluid, varying in size from a pinhead to less than 10mm in diameter at the widest point."	"SNOMEDCT_US:443871003 MEDDRA:10033733 SNOMEDCT_US:25694009 UMLS:C0332563"
<http://purl.obolibrary.org/obo/HP_0004267>		"UMLS:C4025382"
<http://purl.obolibrary.org/obo/HP_0003837>	"Formation of calcified tissue in the soft tissues surrounding the shoulder."	"UMLS:C4025561"
<http://purl.obolibrary.org/obo/HP_0001162>	"Supernumerary digits located at the ulnar side of the hand (that is, on the side with the fifth finger)."	"SNOMEDCT_US:205131007 UMLS:C0431904"
<http://purl.obolibrary.org/obo/HP_0008090>		"UMLS:C4024732"
<http://purl.obolibrary.org/obo/HP_0010931>	"An abnormal concentration of sodium."	"UMLS:C4023644"
<http://purl.obolibrary.org/obo/HP_0005463>		"UMLS:C1863311"
