hp_id,hp_label,filler_id,filler_label,type
http://purl.obolibrary.org/obo/HP_0001010,Hypopigmentation of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0001010,Hypopigmentation of the skin,http://purl.obolibrary.org/obo/GO_0043473,pigmentation,associated with
http://purl.obolibrary.org/obo/HP_0200098,Absent skin pigmentation,http://purl.obolibrary.org/obo/GO_0043473,pigmentation,associated with
http://purl.obolibrary.org/obo/HP_0200098,Absent skin pigmentation,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0040007,Absent pigmentation of chest,http://purl.obolibrary.org/obo/UBERON_0001868,skin of chest,associated with
http://purl.obolibrary.org/obo/HP_0040007,Absent pigmentation of chest,http://purl.obolibrary.org/obo/GO_0043473,pigmentation,associated with
http://purl.obolibrary.org/obo/HP_0007542,Absent pigmentation of the ventral chest,http://purl.obolibrary.org/obo/UBERON_0019200,skin of anterior chest,associated with
http://purl.obolibrary.org/obo/HP_0007542,Absent pigmentation of the ventral chest,http://purl.obolibrary.org/obo/GO_0043473,pigmentation,associated with
http://purl.obolibrary.org/obo/HP_0012320,Absent pigmentation of the limbs,http://purl.obolibrary.org/obo/GO_0043473,pigmentation,associated with
http://purl.obolibrary.org/obo/HP_0012320,Absent pigmentation of the limbs,http://purl.obolibrary.org/obo/UBERON_0001419,skin of limb,associated with
http://purl.obolibrary.org/obo/HP_0012319,Absent pigmentation of the abdomen,http://purl.obolibrary.org/obo/UBERON_0001416,skin of abdomen,associated with
http://purl.obolibrary.org/obo/HP_0012319,Absent pigmentation of the abdomen,http://purl.obolibrary.org/obo/GO_0043473,pigmentation,associated with
http://purl.obolibrary.org/obo/HP_0007513,Generalized hypopigmentation,http://purl.obolibrary.org/obo/GO_0043473,pigmentation,associated with
http://purl.obolibrary.org/obo/HP_0007513,Generalized hypopigmentation,http://purl.obolibrary.org/obo/UBERON_0000468,multicellular organism,associated with
http://purl.obolibrary.org/obo/HP_0001106,Periorbital hyperpigmentation,http://purl.obolibrary.org/obo/GO_0043473,pigmentation,associated with
http://purl.obolibrary.org/obo/HP_0001106,Periorbital hyperpigmentation,http://purl.obolibrary.org/obo/UBERON_0004090,periorbital region,associated with
http://purl.obolibrary.org/obo/HP_0000953,Hyperpigmentation of the skin,http://purl.obolibrary.org/obo/GO_0043473,pigmentation,associated with
http://purl.obolibrary.org/obo/HP_0000953,Hyperpigmentation of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0100816,Lip hyperpigmentation,http://purl.obolibrary.org/obo/UBERON_0001833,lip,associated with
http://purl.obolibrary.org/obo/HP_0100816,Lip hyperpigmentation,http://purl.obolibrary.org/obo/GO_0043473,pigmentation,associated with
http://purl.obolibrary.org/obo/HP_0005336,Forehead hyperpigmentation,http://purl.obolibrary.org/obo/UBERON_0016475,skin of forehead,associated with
http://purl.obolibrary.org/obo/HP_0005336,Forehead hyperpigmentation,http://purl.obolibrary.org/obo/GO_0043473,pigmentation,associated with
http://purl.obolibrary.org/obo/HP_0007406,Hyperpigmentation of eyelids,http://purl.obolibrary.org/obo/GO_0043473,pigmentation,associated with
http://purl.obolibrary.org/obo/HP_0007406,Hyperpigmentation of eyelids,http://purl.obolibrary.org/obo/UBERON_0001711,eyelid,associated with
http://purl.obolibrary.org/obo/HP_0007521,Irregular hyperpigmentation of back,http://purl.obolibrary.org/obo/UBERON_0001068,skin of back,associated with
http://purl.obolibrary.org/obo/HP_0007440,Generalized hyperpigmentation,http://purl.obolibrary.org/obo/GO_0043473,pigmentation,associated with
http://purl.obolibrary.org/obo/HP_0007440,Generalized hyperpigmentation,http://purl.obolibrary.org/obo/UBERON_0000468,multicellular organism,associated with
http://purl.obolibrary.org/obo/HP_0010490,Abnormality of the palmar creases,http://purl.obolibrary.org/obo/UBERON_0019246,palmar skin crease,associated with
http://purl.obolibrary.org/obo/HP_0000954,Single transverse palmar crease,http://purl.obolibrary.org/obo/UBERON_0019246,palmar skin crease,associated with
http://purl.obolibrary.org/obo/HP_0006191,Deep palmar crease,http://purl.obolibrary.org/obo/UBERON_0019246,palmar skin crease,associated with
http://purl.obolibrary.org/obo/HP_0010488,Aplasia/Hypoplasia of the palmar creases,http://purl.obolibrary.org/obo/UBERON_0019246,palmar skin crease,associated with
http://purl.obolibrary.org/obo/HP_0010489,Absent palmar crease,http://purl.obolibrary.org/obo/UBERON_0019246,palmar skin crease,associated with
http://purl.obolibrary.org/obo/HP_0006184,Decreased palmar creases,http://purl.obolibrary.org/obo/UBERON_0019246,palmar skin crease,associated with
http://purl.obolibrary.org/obo/HP_0006114,Multiple palmar creases,http://purl.obolibrary.org/obo/UBERON_0019246,palmar skin crease,associated with
http://purl.obolibrary.org/obo/HP_0006157,Prominent palmar flexion creases,http://purl.obolibrary.org/obo/UBERON_0019246,palmar skin crease,associated with
http://purl.obolibrary.org/obo/HP_0001212,Prominent fingertip pads,http://purl.obolibrary.org/obo/UBERON_0009552,distal segment of manual digit,associated with
http://purl.obolibrary.org/obo/HP_0040211,Abnormal skin morphology of the palm,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0040211,Abnormal skin morphology of the palm,http://purl.obolibrary.org/obo/UBERON_0008878,palmar part of manus,associated with
http://purl.obolibrary.org/obo/HP_0025538,Palmar edema,http://purl.obolibrary.org/obo/UBERON_0008878,palmar part of manus,associated with
http://purl.obolibrary.org/obo/HP_0009759,Neck pterygia,http://purl.obolibrary.org/obo/UBERON_0000974,neck,associated with
http://purl.obolibrary.org/obo/HP_0100872,Abnormality of the plantar skin of foot,http://purl.obolibrary.org/obo/UBERON_0008338,plantar part of pes,associated with
http://purl.obolibrary.org/obo/HP_0007403,Hypertrophy of skin of soles,http://purl.obolibrary.org/obo/UBERON_0013778,skin of sole of pes,associated with
http://purl.obolibrary.org/obo/HP_0000980,Pallor,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0001072,Thickened skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0011368,Epidermal thickening,http://purl.obolibrary.org/obo/GO_0031424,keratinization,associated with
http://purl.obolibrary.org/obo/HP_0001036,Parakeratosis,http://purl.obolibrary.org/obo/MPATH_156,parakeratosis,associated with
http://purl.obolibrary.org/obo/HP_0001036,Parakeratosis,http://purl.obolibrary.org/obo/UBERON_0006915,stratified squamous epithelium,associated with
http://purl.obolibrary.org/obo/HP_0000962,Hyperkeratosis,http://purl.obolibrary.org/obo/UBERON_0002027,stratum corneum of epidermis,associated with
http://purl.obolibrary.org/obo/HP_0000222,Gingival hyperkeratosis,http://purl.obolibrary.org/obo/UBERON_0001828,gingiva,associated with
http://purl.obolibrary.org/obo/HP_0200040,Epidermoid cyst,http://purl.obolibrary.org/obo/MPATH_62,cyst,associated with
http://purl.obolibrary.org/obo/HP_0200040,Epidermoid cyst,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0010604,Cyst of the eyelid,http://purl.obolibrary.org/obo/UBERON_0001711,eyelid,associated with
http://purl.obolibrary.org/obo/HP_0010604,Cyst of the eyelid,http://purl.obolibrary.org/obo/MPATH_62,cyst,associated with
http://purl.obolibrary.org/obo/HP_0000987,Atypical scarring of skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0007616,Nevus flammeus nuchae,http://purl.obolibrary.org/obo/UBERON_0012477,dorsal part of neck,associated with
http://purl.obolibrary.org/obo/HP_0007413,Nevus flammeus of the forehead,http://purl.obolibrary.org/obo/UBERON_0008200,forehead,associated with
http://purl.obolibrary.org/obo/HP_0008065,Aplasia/Hypoplasia of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0007515,Hypoplastic pilosebaceous units,http://purl.obolibrary.org/obo/UBERON_0011932,pilosebaceous unit,associated with
http://purl.obolibrary.org/obo/HP_0000963,Thin skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0004334,Dermal atrophy,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0007385,Aplasia cutis congenita of scalp,http://purl.obolibrary.org/obo/UBERON_0000403,scalp,associated with
http://purl.obolibrary.org/obo/HP_0000958,Dry skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0008066,Abnormal blistering of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0010647,Abnormal elasticity of skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0000974,Hyperextensible skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0000973,Cutis laxa,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0005989,Redundant neck skin,http://purl.obolibrary.org/obo/UBERON_0000974,neck,associated with
http://purl.obolibrary.org/obo/HP_0000977,Soft skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0011124,Abnormal epidermal morphology,http://purl.obolibrary.org/obo/UBERON_0001003,skin epidermis,associated with
http://purl.obolibrary.org/obo/HP_0010648,Dermal translucency,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0006739,Squamous cell carcinoma of the skin,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,associated with
http://purl.obolibrary.org/obo/HP_0009720,Adenoma sebaceum,http://purl.obolibrary.org/obo/UBERON_0001456,face,associated with
http://purl.obolibrary.org/obo/HP_0006769,Myxoid subcutaneous tumors,http://purl.obolibrary.org/obo/UBERON_0011818,superficial fascia,associated with
http://purl.obolibrary.org/obo/HP_0006769,Myxoid subcutaneous tumors,http://purl.obolibrary.org/obo/MPATH_429,myxomatous tumor,associated with
http://purl.obolibrary.org/obo/HP_0009735,Spinal neurofibroma,http://purl.obolibrary.org/obo/UBERON_0001130,vertebral column,associated with
http://purl.obolibrary.org/obo/HP_0007576,Palmar neurofibroma,http://purl.obolibrary.org/obo/UBERON_0016430,palmar branch of median nerve,associated with
http://purl.obolibrary.org/obo/HP_0040064,Abnormality of limbs,http://purl.obolibrary.org/obo/UBERON_0002101,limb,associated with
http://purl.obolibrary.org/obo/HP_0001868,Autoamputation of foot,http://purl.obolibrary.org/obo/UBERON_0002387,pes,associated with
http://purl.obolibrary.org/obo/HP_0041117,Fractured lower limb segment,http://purl.obolibrary.org/obo/UBERON_0008784,lower limb segment,associated with
http://purl.obolibrary.org/obo/HP_0041162,Metatarsal fracture,http://purl.obolibrary.org/obo/UBERON_0001445,skeleton of pes,associated with
http://purl.obolibrary.org/obo/HP_0002817,Abnormality of the upper limb,http://purl.obolibrary.org/obo/UBERON_0001460,arm,associated with
http://purl.obolibrary.org/obo/HP_0012391,Hyporeflexia of upper limbs,http://purl.obolibrary.org/obo/UBERON_0010708,pectoral complex,associated with
http://purl.obolibrary.org/obo/HP_0012391,Hyporeflexia of upper limbs,http://purl.obolibrary.org/obo/GO_0060004,reflex,associated with
http://purl.obolibrary.org/obo/HP_0100560,Upper limb asymmetry,http://purl.obolibrary.org/obo/UBERON_0010708,pectoral complex,associated with
http://purl.obolibrary.org/obo/HP_0100558,Hemiatrophy of upper limb,http://purl.obolibrary.org/obo/UBERON_0010708,pectoral complex,associated with
http://purl.obolibrary.org/obo/HP_0100554,Hemihypertrophy of upper limb,http://purl.obolibrary.org/obo/UBERON_0010708,pectoral complex,associated with
http://purl.obolibrary.org/obo/HP_0001155,Abnormality of the hand,http://purl.obolibrary.org/obo/UBERON_0002398,manus,associated with
http://purl.obolibrary.org/obo/HP_0001167,Abnormal finger morphology,http://purl.obolibrary.org/obo/UBERON_0002389,manual digit,associated with
http://purl.obolibrary.org/obo/HP_0001167,Abnormal finger morphology,http://purl.obolibrary.org/obo/UBERON_0002398,manus,associated with
http://purl.obolibrary.org/obo/HP_0004095,Curved fingers,http://purl.obolibrary.org/obo/UBERON_0002389,manual digit,associated with
http://purl.obolibrary.org/obo/HP_0009653,Curved thumb phalanx,http://purl.obolibrary.org/obo/UBERON_0003620,manual digit 1 phalanx,associated with
http://purl.obolibrary.org/obo/HP_0009644,Curved distal phalanx of the thumb,http://purl.obolibrary.org/obo/UBERON_0004337,distal phalanx of manual digit 1,associated with
http://purl.obolibrary.org/obo/HP_0009632,Curved proximal phalanx of the thumb,http://purl.obolibrary.org/obo/UBERON_0004338,proximal phalanx of manual digit 1,associated with
http://purl.obolibrary.org/obo/HP_0009549,Curved phalanges of the 2nd finger,http://purl.obolibrary.org/obo/UBERON_0003636,manual digit 2 phalanx,associated with
http://purl.obolibrary.org/obo/HP_0009583,Curved proximal phalanx of the 2nd finger,http://purl.obolibrary.org/obo/UBERON_0004328,proximal phalanx of manual digit 2,associated with
http://purl.obolibrary.org/obo/HP_0009571,Curved middle phalanx of the 2nd finger,http://purl.obolibrary.org/obo/UBERON_0004320,middle phalanx of manual digit 2,associated with
http://purl.obolibrary.org/obo/HP_0009560,Curved distal phalanx of the 2nd finger,http://purl.obolibrary.org/obo/UBERON_0004311,distal phalanx of manual digit 2,associated with
http://purl.obolibrary.org/obo/HP_0009442,Curved phalanges of the 3rd finger,http://purl.obolibrary.org/obo/UBERON_0003637,manual digit 3 phalanx,associated with
http://purl.obolibrary.org/obo/HP_0009452,Curved proximal phalanx of the 3rd finger,http://purl.obolibrary.org/obo/UBERON_0004329,proximal phalanx of manual digit 3,associated with
http://purl.obolibrary.org/obo/HP_0009432,Curved middle phalanx of the 3rd finger,http://purl.obolibrary.org/obo/UBERON_0004321,middle phalanx of manual digit 3,associated with
http://purl.obolibrary.org/obo/HP_0009428,Curved distal phalanx of the 3rd finger,http://purl.obolibrary.org/obo/UBERON_0004312,distal phalanx of manual digit 3,associated with
http://purl.obolibrary.org/obo/HP_0009285,Curved phalanges of the 4th finger,http://purl.obolibrary.org/obo/UBERON_0003638,manual digit 4 phalanx,associated with
http://purl.obolibrary.org/obo/HP_0009288,Curved proximal phalanx of the 4th finger,http://purl.obolibrary.org/obo/UBERON_0004330,proximal phalanx of manual digit 4,associated with
http://purl.obolibrary.org/obo/HP_0009287,Curved middle phalanx of the 4th finger,http://purl.obolibrary.org/obo/UBERON_0004322,middle phalanx of manual digit 4,associated with
http://purl.obolibrary.org/obo/HP_0009286,Curved distal phalanx of the 4th finger,http://purl.obolibrary.org/obo/UBERON_0004313,distal phalanx of manual digit 4,associated with
http://purl.obolibrary.org/obo/HP_0004214,Curved phalanges of the 5th finger,http://purl.obolibrary.org/obo/UBERON_0003639,manual digit 5 phalanx,associated with
http://purl.obolibrary.org/obo/HP_0009229,Curved proximal phalanx of the 5th finger,http://purl.obolibrary.org/obo/UBERON_0004331,proximal phalanx of manual digit 5,associated with
http://purl.obolibrary.org/obo/HP_0009173,Curved middle phalanx of the 5th finger,http://purl.obolibrary.org/obo/UBERON_0004323,middle phalanx of manual digit 5,associated with
http://purl.obolibrary.org/obo/HP_0004226,Curved distal phalanx of the 5th finger,http://purl.obolibrary.org/obo/UBERON_0004314,distal phalanx of manual digit 5,associated with
http://purl.obolibrary.org/obo/HP_0012785,Flexion contracture of finger,http://purl.obolibrary.org/obo/UBERON_0000043,tendon,associated with
http://purl.obolibrary.org/obo/HP_0012785,Flexion contracture of finger,http://purl.obolibrary.org/obo/UBERON_0002389,manual digit,associated with
