source_language	translation_language	subject_id	source_value	predicate_id	translation_value	translation_status
en	es	HP:0000375	Abnormal cochlea morphology	rdfs:label	Anomalía de cóclea	OFFICIAL
en	es	HP:0000376	Incomplete partition of the cochlea type II	rdfs:label	Partición incompleta del tipo cóclea II	OFFICIAL
en	es	HP:0000377	Abnormality of the pinna	rdfs:label	Anomalía del pabellón auricular	OFFICIAL
en	es	HP:0000378	Cupped ear	rdfs:label	Oreja en taza	OFFICIAL
en	es	HP:0000381	Stapes ankylosis	rdfs:label	Anquilosis del estribo	OFFICIAL
en	es	HP:0000383	Abnormality of periauricular region	rdfs:label	Anomalía de la región periauricular	OFFICIAL
en	es	HP:0000384	Preauricular skin tag	rdfs:label	Apéndice cutáneo preauricular	OFFICIAL
en	es	HP:0000385	Small earlobe	rdfs:label	Lóbulo de la oreja pequeño	OFFICIAL
en	es	HP:0000387	Absent earlobe	rdfs:label	Lóbulo de la oreja ausente	OFFICIAL
en	es	HP:0000388	Otitis media	rdfs:label	Otitis media	OFFICIAL
en	es	HP:0000389	Chronic otitis media	rdfs:label	Otitis media crónica	OFFICIAL
en	es	HP:0000391	Thickened helices	rdfs:label	Hélix grueso	OFFICIAL
en	es	HP:0000394	Lop ear	rdfs:label	Hipoplasia del tercio superior del pabellón auricular	OFFICIAL
en	es	HP:0000395	Prominent antihelix	rdfs:label	Anti-hélix prominente	OFFICIAL
en	es	HP:0000396	Overfolded helix	rdfs:label	Sobreplegamiento del hélix	OFFICIAL
en	es	HP:0000399	Prelingual sensorineural hearing impairment	rdfs:label	Discapacidad auditiva/hipoacusia neurosensorial prelingual	OFFICIAL
en	es	HP:0000400	Macrotia	rdfs:label	Macrotia	OFFICIAL
en	es	HP:0000402	Stenosis of the external auditory canal	rdfs:label	Estenosis del conducto auditivo externo	OFFICIAL
en	es	HP:0000403	Recurrent otitis media	rdfs:label	Otitis media recurrente	OFFICIAL
en	es	HP:0000405	Conductive hearing impairment	rdfs:label	Discapacidad auditiva/hipoacusia de conducción	OFFICIAL
en	es	HP:0000407	Sensorineural hearing impairment	rdfs:label	Discapacidad auditiva/hipoacusia neurosensorial	OFFICIAL
en	es	HP:0000408	Progressive sensorineural hearing impairment	rdfs:label	Discapacidad auditiva/hipoacusia neurosensorial progresiva	OFFICIAL
en	es	HP:0000410	Mixed hearing impairment	rdfs:label	Discapacidad auditiva/hipoacusia mixta	OFFICIAL
en	es	HP:0000411	Protruding ear	rdfs:label	Oreja prominente, despegada	OFFICIAL
en	es	HP:0000413	Atresia of the external auditory canal	rdfs:label	Atresia del conducto auditivo externo	OFFICIAL
en	es	HP:0000414	Bulbous nose	rdfs:label	Nariz bulbosa	OFFICIAL
en	es	HP:0000415	Abnormality of the choanae	rdfs:label	Anomalía de las coanas	OFFICIAL
en	es	HP:0000417	Slender nose	rdfs:label	Nariz fina	OFFICIAL
en	es	HP:0000418	Narrow nasal ridge	rdfs:label	Cresta nasal estrecha	OFFICIAL
en	es	HP:0000419	Abnormality of the nasal septum	rdfs:label	Anomalía del tabique nasal	OFFICIAL
en	es	HP:0000420	Short nasal septum	rdfs:label	Tabique nasal corto	OFFICIAL
en	es	HP:0000421	Epistaxis	rdfs:label	Epistaxis	OFFICIAL
en	es	HP:0000422	Abnormality of the nasal bridge	rdfs:label	Anomalía del puente nasal	OFFICIAL
en	es	HP:0000426	Prominent nasal bridge	rdfs:label	Puente nasal prominente	OFFICIAL
en	es	HP:0000429	Abnormality of the nasal alae	rdfs:label	Anomalía del alas nasales	OFFICIAL
en	es	HP:0000430	Underdeveloped nasal alae	rdfs:label	Alas nasales subdesarrolladas	OFFICIAL
en	es	HP:0000431	Wide nasal bridge	rdfs:label	Puente nasal ancho	OFFICIAL
en	es	HP:0000433	Abnormality of the nasal mucosa	rdfs:label	Anomalía de la mucosa nasal	OFFICIAL
en	es	HP:0000434	Nasal mucosa telangiectasia	rdfs:label	Telangiectasia de la mucosa nasal	OFFICIAL
en	es	HP:0000436	Abnormality of the nasal tip	rdfs:label	Anomalía de la punta nasal	OFFICIAL
en	es	HP:0000437	Depressed nasal tip	rdfs:label	Punta nasal deprimido	OFFICIAL
en	es	HP:0000444	Convex nasal ridge	rdfs:label	Cresta nasal convexa	OFFICIAL
en	es	HP:0000445	Wide nose	rdfs:label	Nariz ancha	OFFICIAL
en	es	HP:0000446	Narrow nasal bridge	rdfs:label	Puente nasal estrecho	OFFICIAL
en	es	HP:0000447	Pear-shaped nose	rdfs:label	Nariz en forma de pera	OFFICIAL
en	es	HP:0000448	Prominent nose	rdfs:label	Nariz prominente	OFFICIAL
en	es	HP:0000451	Triangular nasal tip	rdfs:label	Punta de la nariz triangular	OFFICIAL
en	es	HP:0000452	Choanal stenosis	rdfs:label	Estenosis de coanas	OFFICIAL
en	es	HP:0000453	Choanal atresia	rdfs:label	Atresia de coanas	OFFICIAL
en	es	HP:0000454	Flared nostrils	rdfs:label	Narinas anchas de forma acampanada	OFFICIAL
en	es	HP:0000455	Broad nasal tip	rdfs:label	Punta nasal ancho	OFFICIAL
en	es	HP:0000456	Bifid nasal tip	rdfs:label	Punta de la nariz bífida	OFFICIAL
en	es	HP:0000457	Depressed nasal ridge	rdfs:label	Cresta nasal deprimido	OFFICIAL
en	es	HP:0000458	Anosmia	rdfs:label	Anosmia	OFFICIAL
en	es	HP:0000460	Narrow nose	rdfs:label	Nariz estrecha	OFFICIAL
en	es	HP:0000463	Anteverted nares	rdfs:label	Narinas antevertidas	OFFICIAL
en	es	HP:0000464	Abnormality of the neck	rdfs:label	Anomalía del cuello	OFFICIAL
en	es	HP:0000465	Webbed neck	rdfs:label	Cuello alado	OFFICIAL
en	es	HP:0000466	Limited neck range of motion	rdfs:label	Movimiento del cuello limitado	OFFICIAL
en	es	HP:0000467	Neck muscle weakness	rdfs:label	Debilidad muscular del cuello	OFFICIAL
en	es	HP:0000468	Increased adipose tissue around the neck	rdfs:label	Aumento del tejido adiposo alrededor del cuello	OFFICIAL
en	es	HP:0000470	Short neck	rdfs:label	Cuello corto	OFFICIAL
en	es	HP:0000471	Gastrointestinal angiodysplasia	rdfs:label	Angiodisplasia gastrointestinal	OFFICIAL
en	es	HP:0000472	Long neck	rdfs:label	Cuello largo	OFFICIAL
en	es	HP:0000473	Torticollis	rdfs:label	Tortícolis	OFFICIAL
en	es	HP:0000474	Thickened nuchal skin fold	rdfs:label	Engrosamiento de los pliegues cutáneos de la nuca	OFFICIAL
en	es	HP:0000475	Broad neck	rdfs:label	Cuello ancho	OFFICIAL
en	es	HP:0000476	Cystic hygroma	rdfs:label	Higroma quístico	OFFICIAL
en	es	HP:0000478	Abnormality of the eye	rdfs:label	Anomalía del ojo	OFFICIAL
en	es	HP:0000479	Abnormal retinal morphology	rdfs:label	Anomalía de la retina	OFFICIAL
en	es	HP:0000480	Retinal coloboma	rdfs:label	Coloboma de retina	OFFICIAL
en	es	HP:0000481	Abnormal cornea morphology	rdfs:label	Anomalía de la córnea	OFFICIAL
en	es	HP:0000482	Microcornea	rdfs:label	Microcórnea	OFFICIAL
en	es	HP:0000483	Astigmatism	rdfs:label	Astigmatismo	OFFICIAL
en	es	HP:0000484	Hyperopic astigmatism	rdfs:label	Astigmatismo hipermétrope	OFFICIAL
en	es	HP:0000485	Megalocornea	rdfs:label	Megalocórnea	OFFICIAL
en	es	HP:0000486	Strabismus	rdfs:label	Estrabismo	OFFICIAL
en	es	HP:0000487	obsolete Congenital strabismus	rdfs:label	Estrabismo congénito	OFFICIAL
en	es	HP:0000488	Retinopathy	rdfs:label	Retinopatía	OFFICIAL
en	es	HP:0000489	obsolete Abnormality of globe location or size	rdfs:label	obsoleto Anomalía de la ubicación o tamaño del globo ocular	OFFICIAL
en	es	HP:0000490	Deeply set eye	rdfs:label	Ojos hundidos	OFFICIAL
en	es	HP:0000491	Keratitis	rdfs:label	Queratitis	OFFICIAL
en	es	HP:0000492	Abnormal eyelid morphology	rdfs:label	Anomalía del párpado	OFFICIAL
en	es	HP:0000493	Abnormal foveal morphology	rdfs:label	Anomalía de la fóvea	OFFICIAL
en	es	HP:0000494	Downslanted palpebral fissures	rdfs:label	Hendiduras palpebrales de oblicuidad descendente	OFFICIAL
en	es	HP:0000495	Recurrent corneal erosions	rdfs:label	Erosiones corneales recurrentes	OFFICIAL
en	es	HP:0000496	Abnormality of eye movement	rdfs:label	Anomalía del movimiento ocular	OFFICIAL
en	es	HP:0000497	Globe retraction and deviation on abduction	rdfs:label	Retracción del globo y desviación en abducción	OFFICIAL
en	es	HP:0000498	Blepharitis	rdfs:label	Blefaritis	OFFICIAL
en	es	HP:0000499	Abnormal eyelash morphology	rdfs:label	Anomalía de las pestañas	OFFICIAL
en	es	HP:0000501	Glaucoma	rdfs:label	Glaucoma	OFFICIAL
en	es	HP:0000502	Abnormal conjunctiva morphology	rdfs:label	Anomalía de la conjuntiva	OFFICIAL
en	es	HP:0000503	Tortuosity of conjunctival vessels	rdfs:label	Tortuosidad de los vasos conjuntivales	OFFICIAL
en	es	HP:0000504	Abnormality of vision	rdfs:label	Alteración de la visión	OFFICIAL
en	es	HP:0000505	Visual impairment	rdfs:label	Deficiencia visual	OFFICIAL
en	es	HP:0000506	Telecanthus	rdfs:label	Telecanto	OFFICIAL
en	es	HP:0000508	Ptosis	rdfs:label	Ptosis	OFFICIAL
en	es	HP:0000509	Conjunctivitis	rdfs:label	Conjuntivitis	OFFICIAL
en	es	HP:0000510	Rod-cone dystrophy	rdfs:label	Retinitis pigmentosa	OFFICIAL
en	es	HP:0000511	Vertical supranuclear gaze palsy	rdfs:label	Parálisis supranuclear vertical	OFFICIAL
en	es	HP:0000512	Abnormal electroretinogram	rdfs:label	Electrorretinograma anormal	OFFICIAL
en	es	HP:0000514	Slow saccadic eye movements	rdfs:label	Movimientos oculares sacádicos lentos	OFFICIAL
en	es	HP:0000517	Abnormality of the lens	rdfs:label	Anomalía del cristalino	OFFICIAL
en	es	HP:0000518	Cataract	rdfs:label	Catarata	OFFICIAL
en	es	HP:0000519	Developmental cataract	rdfs:label	Catarata congénita	OFFICIAL
en	es	HP:0000520	Proptosis	rdfs:label	Proptosis	OFFICIAL
en	es	HP:0000522	Alacrima	rdfs:label	Alacrimia	OFFICIAL
en	es	HP:0000523	Subcapsular cataract	rdfs:label	Catarata subcapsular	OFFICIAL
en	es	HP:0000524	Conjunctival telangiectasia	rdfs:label	Telangiectasia conjuntival	OFFICIAL
en	es	HP:0000525	Abnormality iris morphology	rdfs:label	Anomalía del iris	OFFICIAL
en	es	HP:0000526	Aniridia	rdfs:label	Aniridia	OFFICIAL
en	es	HP:0000527	Long eyelashes	rdfs:label	Pestañas largas	OFFICIAL
en	es	HP:0000528	Anophthalmia	rdfs:label	Anoftalmia	OFFICIAL
en	es	HP:0000529	Progressive visual loss	rdfs:label	Pérdida visual progresiva	OFFICIAL
en	es	HP:0000531	Corneal crystals	rdfs:label	Cristales corneales	OFFICIAL
en	es	HP:0000532	Abnormal chorioretinal morphology	rdfs:label	Anomalía coriorretiniana	OFFICIAL
en	es	HP:0000533	Chorioretinal atrophy	rdfs:label	Atrofia coriorretiniana	OFFICIAL
en	es	HP:0000534	Abnormal eyebrow morphology	rdfs:label	Anomalía de la ceja	OFFICIAL
en	es	HP:0000535	Sparse and thin eyebrow	rdfs:label	Cejas poco pobladas	OFFICIAL
en	es	HP:0000537	Epicanthus inversus	rdfs:label	Epicanto inverso	OFFICIAL
en	es	HP:0000538	Pseudopapilledema	rdfs:label	Pseudopapiledema	OFFICIAL
en	es	HP:0000539	Abnormality of refraction	rdfs:label	Alteración de refracción	OFFICIAL
en	es	HP:0000540	Hypermetropia	rdfs:label	Hipermetropía	OFFICIAL
en	es	HP:0000541	Retinal detachment	rdfs:label	Desprendimiento de retina	OFFICIAL
en	es	HP:0000542	Impaired ocular adduction	rdfs:label	Aducción ocular alterada	OFFICIAL
en	es	HP:0000543	Optic disc pallor	rdfs:label	Palidez del disco óptico	OFFICIAL
en	es	HP:0000544	External ophthalmoplegia	rdfs:label	Oftalmoplejia externa	OFFICIAL
en	es	HP:0000545	Myopia	rdfs:label	Miopía	OFFICIAL
en	es	HP:0000546	Retinal degeneration	rdfs:label	Degeneración de retina	OFFICIAL
en	es	HP:0000547	obsolete Tapetoretinal degeneration	rdfs:label	Degeneración tapetoretinal	OFFICIAL
en	es	HP:0000548	Cone/cone-rod dystrophy	rdfs:label	Distrofia de conos y bastones	OFFICIAL
en	es	HP:0000549	Abnormal conjugate eye movement	rdfs:label	Movimiento conjugado ocular anormal	OFFICIAL
en	es	HP:0000550	Undetectable electroretinogram	rdfs:label	Electrorretinograma (ERG) abolido	OFFICIAL
en	es	HP:0000551	Color vision defect	rdfs:label	Anomalía de la visión de color	OFFICIAL
en	es	HP:0000552	Tritanomaly	rdfs:label	TritAnomalía	OFFICIAL
en	es	HP:0000553	Abnormal uvea morphology	rdfs:label	Anomalía de la úvea	OFFICIAL
en	es	HP:0000554	Uveitis	rdfs:label	Uveítis	OFFICIAL
en	es	HP:0000555	Leukocoria	rdfs:label	Leucocoria	OFFICIAL
en	es	HP:0000556	Retinal dystrophy	rdfs:label	Distrofia de retina	OFFICIAL
en	es	HP:0000557	Buphthalmos	rdfs:label	Buftalmos	OFFICIAL
en	es	HP:0000558	Rieger anomaly	rdfs:label	Anomalía de Rieger	OFFICIAL
en	es	HP:0000559	Corneal scarring	rdfs:label	Cicatrización de la córnea	OFFICIAL
en	es	HP:0000561	Absent eyelashes	rdfs:label	Ausencia de pestañas	OFFICIAL
en	es	HP:0000563	Keratoconus	rdfs:label	Queratocono	OFFICIAL
en	es	HP:0000564	Lacrimal duct atresia	rdfs:label	Atresia del conducto lacrimal	OFFICIAL
en	es	HP:0000565	Esotropia	rdfs:label	Esotropia	OFFICIAL
en	es	HP:0000567	Chorioretinal coloboma	rdfs:label	Coloboma coriorretiniano	OFFICIAL
en	es	HP:0000568	Microphthalmia	rdfs:label	Microftalmos	OFFICIAL
en	es	HP:0000570	Abnormal saccadic eye movements	rdfs:label	Alteración de los movimientos oculares sacádicos	OFFICIAL
en	es	HP:0000571	Hypometric saccades	rdfs:label	Movimientos sacádicos hipométricos	OFFICIAL
en	es	HP:0000572	Visual loss	rdfs:label	Pérdida visual	OFFICIAL
en	es	HP:0000573	Retinal hemorrhage	rdfs:label	Hemorragia retiniana	OFFICIAL
en	es	HP:0000574	Thick eyebrow	rdfs:label	Ceja gruesa	OFFICIAL
en	es	HP:0000575	Scotoma	rdfs:label	Escotoma	OFFICIAL
en	es	HP:0000576	Centrocecal scotoma	rdfs:label	Escotoma centrocecal	OFFICIAL
en	es	HP:0000577	Exotropia	rdfs:label	Exotropia	OFFICIAL
en	es	HP:0000579	Nasolacrimal duct obstruction	rdfs:label	Obstrucción del conducto nasolacrimal	OFFICIAL
en	es	HP:0000580	Pigmentary retinopathy	rdfs:label	Retinopatía pigmentaria	OFFICIAL
en	es	HP:0000581	Blepharophimosis	rdfs:label	Blefarofimosis	OFFICIAL
en	es	HP:0000582	Upslanted palpebral fissure	rdfs:label	Hendidura palpebral ascendente	OFFICIAL
en	es	HP:0000584	Punctate corneal epithelial erosions	rdfs:label	Erosión punctata del epitelio corneal	OFFICIAL
en	es	HP:0000585	Band keratopathy	rdfs:label	Queratopatía en banda	OFFICIAL
en	es	HP:0000586	Shallow orbits	rdfs:label	Orbitas poco profundas	OFFICIAL
en	es	HP:0000587	Abnormality of the optic nerve	rdfs:label	Anomalía del nervio óptico	OFFICIAL
en	es	HP:0000588	Optic nerve coloboma	rdfs:label	Coloboma del nervio óptico	OFFICIAL
en	es	HP:0000589	Coloboma	rdfs:label	Coloboma	OFFICIAL
en	es	HP:0000590	Progressive external ophthalmoplegia	rdfs:label	Oftalmoplejia externa progresiva	OFFICIAL
en	es	HP:0000591	Abnormal sclera morphology	rdfs:label	Anomalía de la esclerótica	OFFICIAL
en	es	HP:0000592	Blue sclerae	rdfs:label	Escleróticas azules	OFFICIAL
en	es	HP:0000593	Abnormal anterior chamber morphology	rdfs:label	Alteración de movimientos oculares sacádicos de la cámara anterior	OFFICIAL
en	es	HP:0000594	Shallow anterior chamber	rdfs:label	Cámara anterior poco profunda	OFFICIAL
en	es	HP:0000597	Ophthalmoparesis	rdfs:label	Oftalmoparesia	OFFICIAL
en	es	HP:0000598	Abnormality of the ear	rdfs:label	Anomalía de la oreja	OFFICIAL
en	es	HP:0000599	Abnormality of the frontal hairline	rdfs:label	Anomalía de la línea de implantación frontal	OFFICIAL
en	es	HP:0000600	Abnormality of the pharynx	rdfs:label	Anomalía de la faringe	OFFICIAL
en	es	HP:0000601	Hypotelorism	rdfs:label	Hipotelorismo	OFFICIAL
en	es	HP:0000602	Ophthalmoplegia	rdfs:label	Oftalmoplegia	OFFICIAL
en	es	HP:0000603	Central scotoma	rdfs:label	Escotoma central	OFFICIAL
en	es	HP:0000605	Supranuclear gaze palsy	rdfs:label	Parálisis supranuclear	OFFICIAL
en	es	HP:0000606	Abnormality of the periorbital region	rdfs:label	Anomalía de la región periorbitaria	OFFICIAL
en	es	HP:0000607	Periorbital wrinkles	rdfs:label	Arrugas periorbitarias	OFFICIAL
en	es	HP:0000608	Macular degeneration	rdfs:label	Degeneración macular	OFFICIAL
en	es	HP:0000609	Optic nerve hypoplasia	rdfs:label	Hipoplasia del nervio óptico	OFFICIAL
en	es	HP:0000610	Abnormal choroid morphology	rdfs:label	Anomalía de la coroides	OFFICIAL
en	es	HP:0000611	obsolete Choroid coloboma	rdfs:label	Coloboma coroideo	OFFICIAL
en	es	HP:0000612	Iris coloboma	rdfs:label	Coloboma del iris	OFFICIAL
en	es	HP:0000613	Photophobia	rdfs:label	Fotofobia	OFFICIAL
en	es	HP:0000614	Abnormal nasolacrimal system morphology	rdfs:label	Anomalía del sistema nasolacrimal	OFFICIAL
en	es	HP:0000615	Abnormal pupil morphology	rdfs:label	Anomalía de la pupila	OFFICIAL
en	es	HP:0000616	Miosis	rdfs:label	Miosis	OFFICIAL
en	es	HP:0000617	Abnormality of ocular smooth pursuit	rdfs:label	Alteración del seguimiento ocular	OFFICIAL
en	es	HP:0000618	Blindness	rdfs:label	Ceguera	OFFICIAL
en	es	HP:0000619	Impaired convergence	rdfs:label	Deterioro de convergencia	OFFICIAL
en	es	HP:0000620	Dacryocystitis	rdfs:label	Dacriocistitis	OFFICIAL
en	es	HP:0000621	Entropion	rdfs:label	Entropion	OFFICIAL
en	es	HP:0000622	Blurred vision	rdfs:label	Visión borrosa	OFFICIAL
en	es	HP:0000623	Supranuclear ophthalmoplegia	rdfs:label	Oftalmoplejia supranuclear	OFFICIAL
en	es	HP:0000625	Eyelid coloboma	rdfs:label	hendidura del párpado	OFFICIAL
en	es	HP:0000627	Posterior embryotoxon	rdfs:label	Embriotoxon posterior	OFFICIAL
en	es	HP:0000629	Periorbital fullness	rdfs:label	Relleno periorbitario	OFFICIAL
en	es	HP:0000630	Abnormal retinal artery morphology	rdfs:label	Anomalía de las arterias de la retina	OFFICIAL
en	es	HP:0000631	Retinal arterial tortuosity	rdfs:label	Tortuosidad arterial retiniana	OFFICIAL
en	es	HP:0000632	Lacrimation abnormality	rdfs:label	Alteración del lagrimeo	OFFICIAL
en	es	HP:0000633	Decreased lacrimation	rdfs:label	Disminución del lagrimeo	OFFICIAL
en	es	HP:0000634	Impaired ocular abduction	rdfs:label	Abducción ocular alterada	OFFICIAL
en	es	HP:0000635	Blue irides	rdfs:label	Iris azul	OFFICIAL
en	es	HP:0000636	Upper eyelid coloboma	rdfs:label	Coloboma del párpado superior	OFFICIAL
en	es	HP:0000637	Long palpebral fissure	rdfs:label	Hendidura palpebral larga	OFFICIAL
en	es	HP:0000639	Nystagmus	rdfs:label	Nistagmo	OFFICIAL
en	es	HP:0000640	Gaze-evoked nystagmus	rdfs:label	Nistagmo evocado (Gaze)	OFFICIAL
en	es	HP:0000641	Dysmetric saccades	rdfs:label	Movimientos sacádicos dismétricos	OFFICIAL
en	es	HP:0000642	Red-green dyschromatopsia	rdfs:label	Discromatopsia rojo-verde	OFFICIAL
en	es	HP:0000643	Blepharospasm	rdfs:label	Blefaroespasmo	OFFICIAL
en	es	HP:0000646	Amblyopia	rdfs:label	Ambliopía	OFFICIAL
en	es	HP:0000647	Sclerocornea	rdfs:label	Esclerocórnea	OFFICIAL
en	es	HP:0000648	Optic atrophy	rdfs:label	Atrofia óptica	OFFICIAL
en	es	HP:0000649	Abnormality of visual evoked potentials	rdfs:label	Alteración de los potenciales evocados visuales	OFFICIAL
en	es	HP:0000650	Abnormal amplitude of pattern reversal visual evoked potentials	rdfs:label	Amplitud reducida de los patrones en los potenciales evocados visuales	OFFICIAL
en	es	HP:0000651	Diplopia	rdfs:label	Diplopia	OFFICIAL
en	es	HP:0000652	Lower eyelid coloboma	rdfs:label	Coloboma del párpado inferior	OFFICIAL
en	es	HP:0000653	Sparse eyelashes	rdfs:label	Pestañas escasas	OFFICIAL
en	es	HP:0000654	Decreased light- and dark-adapted electroretinogram amplitude	rdfs:label	Disminución de la amplitud en electrorretinograma (ERG)	OFFICIAL
en	es	HP:0000655	obsolete Vitreoretinal degeneration	rdfs:label	Degeneración vitreorretiniana	OFFICIAL
en	es	HP:0000656	Ectropion	rdfs:label	Ectropion o eversión del párpado	OFFICIAL
en	es	HP:0000657	Oculomotor apraxia	rdfs:label	Apraxia oculomotora	OFFICIAL
en	es	HP:0000658	Eyelid apraxia	rdfs:label	Apraxia del párpado	OFFICIAL
en	es	HP:0000659	Peters anomaly	rdfs:label	Anomalía de Peters	OFFICIAL
en	es	HP:0000660	Lipemia retinalis	rdfs:label	Lipemia retiniana	OFFICIAL
en	es	HP:0000661	Palpebral fissure narrowing on adduction	rdfs:label	Estrechamiento de la hendidura palpebral en aducción	OFFICIAL
en	es	HP:0000662	Nyctalopia	rdfs:label	Ceguera nocturna (nictalopia)	OFFICIAL
en	es	HP:0000664	Synophrys	rdfs:label	Sinofridia	OFFICIAL
en	es	HP:0000666	Horizontal nystagmus	rdfs:label	Nistagmo horizontal	OFFICIAL
en	es	HP:0000667	Phthisis bulbi	rdfs:label	Ptisis bulbi	OFFICIAL
en	es	HP:0000668	Hypodontia	rdfs:label	Hipodoncia	OFFICIAL
en	es	HP:0000670	Carious teeth	rdfs:label	Dientes cariados	OFFICIAL
en	es	HP:0000674	Anodontia	rdfs:label	Anodoncia	OFFICIAL
en	es	HP:0000675	Macrodontia of permanent maxillary central incisor	rdfs:label	Macrodoncia del incisivo central superior permanente	OFFICIAL
en	es	HP:0000676	Abnormality of the incisor	rdfs:label	Anomalía del incisivo	OFFICIAL
en	es	HP:0000677	Oligodontia	rdfs:label	Oligodoncia	OFFICIAL
en	es	HP:0000678	Dental crowding	rdfs:label	Apiñamiento dental	OFFICIAL
en	es	HP:0000679	Taurodontia	rdfs:label	Taurodoncia	OFFICIAL
en	es	HP:0000680	Delayed eruption of primary teeth	rdfs:label	Retraso en la erupción de los dientes primarios	OFFICIAL
en	es	HP:0000682	Abnormality of dental enamel	rdfs:label	Anomalía del esmalte dental	OFFICIAL
en	es	HP:0000683	Grayish enamel	rdfs:label	Esmalte dental grisáceo o descolorido	OFFICIAL
en	es	HP:0000684	Delayed eruption of teeth	rdfs:label	Retraso en la erupción de los dientes	OFFICIAL
en	es	HP:0000685	Hypoplasia of teeth	rdfs:label	Hipoplasia de los dientes	OFFICIAL
en	es	HP:0000687	Widely spaced teeth	rdfs:label	Dientes separados	OFFICIAL
en	es	HP:0000689	Dental malocclusion	rdfs:label	Maloclusión dental	OFFICIAL
en	es	HP:0000690	Agenesis of maxillary lateral incisor	rdfs:label	Agenesia del incisivo lateral superior	OFFICIAL
en	es	HP:0000691	Microdontia	rdfs:label	Microdoncia	OFFICIAL
en	es	HP:0000692	Misalignment of teeth	rdfs:label	Dientes mal alineados	OFFICIAL
