subject_id	source_language	translation_language	predicate_id	source_value	translation_status	translation_value
HP:0000317	en	fr	rdfs:label	Facial myokymia	OFFICIAL	Myokymie faciale
HP:0000319	en	fr	rdfs:label	Smooth philtrum	OFFICIAL	Philtrum plat
HP:0000319	en	fr	rdfs:label	Smooth philtrum	OFFICIAL	Philtrum plat
HP:0000320	en	fr	rdfs:label	Bird-like facies	OFFICIAL	Faciès d'oiseau
HP:0000321	en	fr	rdfs:label	Square face	OFFICIAL	Face carrée
HP:0000322	en	fr	rdfs:label	Short philtrum	OFFICIAL	Philtrum court
HP:0000324	en	fr	rdfs:label	Facial asymmetry	OFFICIAL	Asymétrie faciale
HP:0000325	en	fr	rdfs:label	Triangular face	OFFICIAL	Faciès triangulaire
HP:0000325	en	fr	rdfs:label	Triangular face	OFFICIAL	Faciès triangulaire
HP:0000325	en	fr	rdfs:label	Triangular face	OFFICIAL	Faciès triangulaire
HP:0000326	en	fr	rdfs:label	Abnormality of the maxilla	OFFICIAL	Anomalie du maxillaire
HP:0000327	en	fr	rdfs:label	Hypoplasia of the maxilla	OFFICIAL	Hypoplasie maxillaire
HP:0000329	en	fr	rdfs:label	Facial hemangioma	OFFICIAL	Hémangiome facial
HP:0000331	en	fr	rdfs:label	Short chin	OFFICIAL	Menton court
HP:0000336	en	fr	rdfs:label	Prominent supraorbital ridges	OFFICIAL	Rebord orbitaire saillant
HP:0000337	en	fr	rdfs:label	Broad forehead	OFFICIAL	Front large
HP:0000338	en	fr	rdfs:label	Hypomimic face	OFFICIAL	Hypomimie faciale
HP:0000339	en	fr	rdfs:label	Pugilistic facies	OFFICIAL	Facies pugilistique
HP:0000340	en	fr	rdfs:label	Sloping forehead	OFFICIAL	front étroit, fuyant
HP:0000340	en	fr	rdfs:label	Sloping forehead	OFFICIAL	front étroit, fuyant
HP:0000340	en	fr	rdfs:label	Sloping forehead	OFFICIAL	front étroit, fuyant
HP:0000341	en	fr	rdfs:label	Narrow forehead	OFFICIAL	front étroit
HP:0000341	en	fr	rdfs:label	Narrow forehead	OFFICIAL	front étroit
HP:0000341	en	fr	rdfs:label	Narrow forehead	OFFICIAL	front étroit
HP:0000343	en	fr	rdfs:label	Long philtrum	OFFICIAL	Philtrum long
HP:0000346	en	fr	rdfs:label	Whistling appearance	OFFICIAL	face de siffleur
HP:0000347	en	fr	rdfs:label	Micrognathia	OFFICIAL	micrognathie
HP:0000347	en	fr	rdfs:label	Micrognathia	OFFICIAL	micrognathie
HP:0000347	en	fr	rdfs:label	Micrognathia	OFFICIAL	micrognathie
HP:0000348	en	fr	rdfs:label	High forehead	OFFICIAL	Front haut
HP:0000349	en	fr	rdfs:label	Widow's peak	OFFICIAL	implantation capillaire antérieure en pic de veuve
HP:0000350	en	fr	rdfs:label	Small forehead	OFFICIAL	Petit front
HP:0000356	en	fr	rdfs:label	Abnormality of the outer ear	OFFICIAL	Anomalie de l'oreille externe
HP:0000357	en	fr	rdfs:label	Abnormal location of ears	OFFICIAL	Localisation anormale des oreilles
HP:0000358	en	fr	rdfs:label	Posteriorly rotated ears	OFFICIAL	oreilles en rotation postérieure
HP:0000359	en	fr	rdfs:label	Abnormality of the inner ear	OFFICIAL	Anomalie de l'oreille interne
HP:0000360	en	fr	rdfs:label	Tinnitus	OFFICIAL	Acouphène
HP:0000362	en	fr	rdfs:label	Otosclerosis	OFFICIAL	Otosclérose
HP:0000363	en	fr	rdfs:label	Abnormality of earlobe	OFFICIAL	Anomalie du lobe de l'oreille
HP:0000364	en	fr	rdfs:label	Hearing abnormality	OFFICIAL	Anomalie de l'ouïe
HP:0000365	en	fr	rdfs:label	Hearing impairment	OFFICIAL	Hypoacousie
HP:0000365	en	fr	rdfs:label	Hearing impairment	OFFICIAL	Hypoacousie
HP:0000365	en	fr	rdfs:label	Hearing impairment	OFFICIAL	Hypoacousie
HP:0000365	en	fr	rdfs:label	Hearing impairment	OFFICIAL	Hypoacousie
HP:0000366	en	fr	rdfs:label	Abnormality of the nose	OFFICIAL	Anomalie du nez
HP:0000368	en	fr	rdfs:label	Low-set, posteriorly rotated ears	OFFICIAL	Oreilles bas implantées en rotation postérieure
HP:0000369	en	fr	rdfs:label	Low-set ears	OFFICIAL	Implantation basse des oreilles
HP:0000370	en	fr	rdfs:label	Abnormality of the middle ear	OFFICIAL	Anomalie de l'oreille moyenne
HP:0000371	en	fr	rdfs:label	Acute otitis media	OFFICIAL	Otite moyenne aiguë
HP:0000372	en	fr	rdfs:label	Abnormality of the auditory canal	OFFICIAL	Anomalie du canal auditif
HP:0000375	en	fr	rdfs:label	Abnormal cochlea morphology	OFFICIAL	Anomalie de la cochlée
HP:0000376	en	fr	rdfs:label	Incomplete partition of the cochlea type II	OFFICIAL	Malformation de Mondini
HP:0000377	en	fr	rdfs:label	Abnormality of the pinna	OFFICIAL	Anomalie de l'auricule de l'oreille
HP:0000378	en	fr	rdfs:label	Cupped ear	OFFICIAL	Oreilles coupées
HP:0000381	en	fr	rdfs:label	Stapes ankylosis	OFFICIAL	Ankylose de l'étrier
HP:0000383	en	fr	rdfs:label	Abnormality of periauricular region	OFFICIAL	Anomalie de la région péri-auriculaire
HP:0000384	en	fr	rdfs:label	Preauricular skin tag	OFFICIAL	Acrochordon périauriculaire
HP:0000385	en	fr	rdfs:label	Small earlobe	OFFICIAL	Hypoplasie des lobes de l'oreille
HP:0000387	en	fr	rdfs:label	Absent earlobe	OFFICIAL	Oreilles sans lobe
HP:0000388	en	fr	rdfs:label	Otitis media	OFFICIAL	Otite moyenne
HP:0000389	en	fr	rdfs:label	Chronic otitis media	OFFICIAL	Otite moyenne chronique
HP:0000391	en	fr	rdfs:label	Thickened helices	OFFICIAL	Hélix épaissis
HP:0000394	en	fr	rdfs:label	Lop ear	OFFICIAL	Oreille tombante
HP:0000395	en	fr	rdfs:label	Prominent antihelix	OFFICIAL	Antihélix proéminent
HP:0000396	en	fr	rdfs:label	Overfolded helix	OFFICIAL	Oreilles trop ourlées
HP:0000399	en	fr	rdfs:label	Prelingual sensorineural hearing impairment	OFFICIAL	Déficience auditive neurosensorielle prélinguale
HP:0000400	en	fr	rdfs:label	Macrotia	OFFICIAL	Macrotie
HP:0000400	en	fr	rdfs:label	Macrotia	OFFICIAL	Macrotie
HP:0000400	en	fr	rdfs:label	Macrotia	OFFICIAL	Macrotie
HP:0000400	en	fr	rdfs:label	Macrotia	OFFICIAL	Macrotie
HP:0000400	en	fr	rdfs:label	Macrotia	OFFICIAL	Macrotie
HP:0000402	en	fr	rdfs:label	Stenosis of the external auditory canal	OFFICIAL	Sténose du canal auditif externe
HP:0000403	en	fr	rdfs:label	Recurrent otitis media	OFFICIAL	Otite moyenne récidivante
HP:0000403	en	fr	rdfs:label	Recurrent otitis media	OFFICIAL	Otite moyenne récidivante
HP:0000403	en	fr	rdfs:label	Recurrent otitis media	OFFICIAL	Otite moyenne récidivante
HP:0000405	en	fr	rdfs:label	Conductive hearing impairment	OFFICIAL	Hypoacousie de transmission
HP:0000405	en	fr	rdfs:label	Conductive hearing impairment	OFFICIAL	Hypoacousie de transmission
HP:0000407	en	fr	rdfs:label	Sensorineural hearing impairment	OFFICIAL	Hypoacousie de perception
HP:0000407	en	fr	rdfs:label	Sensorineural hearing impairment	OFFICIAL	Hypoacousie de perception
HP:0000408	en	fr	rdfs:label	Progressive sensorineural hearing impairment	OFFICIAL	Hypoacousie de perception progressive
HP:0000410	en	fr	rdfs:label	Mixed hearing impairment	OFFICIAL	Hypacousie mixte
HP:0000411	en	fr	rdfs:label	Protruding ear	OFFICIAL	Oreille proéminente
HP:0000413	en	fr	rdfs:label	Atresia of the external auditory canal	OFFICIAL	Atrésie du canal auditif externe
HP:0000413	en	fr	rdfs:label	Atresia of the external auditory canal	OFFICIAL	Aplasie/hypoplasie du conduit auditif externe
HP:0000414	en	fr	rdfs:label	Bulbous nose	OFFICIAL	Nez bulbeux
HP:0000415	en	fr	rdfs:label	Abnormality of the choanae	OFFICIAL	Anomalie des choanes
HP:0000417	en	fr	rdfs:label	Slender nose	OFFICIAL	Nez mince
HP:0000418	en	fr	rdfs:label	Narrow nasal ridge	OFFICIAL	Arête nasale étroite
HP:0000419	en	fr	rdfs:label	Abnormality of the nasal septum	OFFICIAL	Anomalie du septum nasal
HP:0000420	en	fr	rdfs:label	Short nasal septum	OFFICIAL	Cloison nasale courte
HP:0000421	en	fr	rdfs:label	Epistaxis	OFFICIAL	Épistaxis
HP:0000422	en	fr	rdfs:label	Abnormality of the nasal bridge	OFFICIAL	Anomalie de l'arête nasale
HP:0000426	en	fr	rdfs:label	Prominent nasal bridge	OFFICIAL	Arête nasale proéminente
HP:0000426	en	fr	rdfs:label	Prominent nasal bridge	OFFICIAL	Arête nasale proéminente
HP:0000426	en	fr	rdfs:label	Prominent nasal bridge	OFFICIAL	Arête nasale proéminente
HP:0000429	en	fr	rdfs:label	Abnormality of the nasal alae	OFFICIAL	Anomalie de l'aile du nez
HP:0000430	en	fr	rdfs:label	Underdeveloped nasal alae	OFFICIAL	Aile du nez hypoplasique
HP:0000430	en	fr	rdfs:label	Underdeveloped nasal alae	OFFICIAL	Aile du nez hypoplasique
HP:0000430	en	fr	rdfs:label	Underdeveloped nasal alae	OFFICIAL	Aile du nez hypoplasique
HP:0000431	en	fr	rdfs:label	Wide nasal bridge	OFFICIAL	Arête nasale large
HP:0000431	en	fr	rdfs:label	Wide nasal bridge	OFFICIAL	Arête nasale large
HP:0000431	en	fr	rdfs:label	Wide nasal bridge	OFFICIAL	Arête nasale large
HP:0000431	en	fr	rdfs:label	Wide nasal bridge	OFFICIAL	Arête nasale large
HP:0000433	en	fr	rdfs:label	Abnormality of the nasal mucosa	OFFICIAL	Anomalie de la muqueuse nasale
HP:0000434	en	fr	rdfs:label	Nasal mucosa telangiectasia	OFFICIAL	Télangiectasies de la muqueuse nasale
HP:0000436	en	fr	rdfs:label	Abnormality of the nasal tip	OFFICIAL	Anomalie de l'apex du nez
HP:0000437	en	fr	rdfs:label	Depressed nasal tip	OFFICIAL	Apex du nez aplati
HP:0000444	en	fr	rdfs:label	Convex nasal ridge	OFFICIAL	Arête nasale convexe
HP:0000445	en	fr	rdfs:label	Wide nose	OFFICIAL	Nez large
HP:0000446	en	fr	rdfs:label	Narrow nasal bridge	OFFICIAL	Racine du nez étroite
HP:0000447	en	fr	rdfs:label	Pear-shaped nose	OFFICIAL	Nez en forme de poire
HP:0000448	en	fr	rdfs:label	Prominent nose	OFFICIAL	Nez proéminent
HP:0000448	en	fr	rdfs:label	Prominent nose	OFFICIAL	Nez proéminent
HP:0000451	en	fr	rdfs:label	Triangular nasal tip	OFFICIAL	Apex du nez triangulaire
HP:0000452	en	fr	rdfs:label	Choanal stenosis	OFFICIAL	Sténose des choanes
HP:0000453	en	fr	rdfs:label	Choanal atresia	OFFICIAL	Atrésie des choanes
HP:0000453	en	fr	rdfs:label	Choanal atresia	OFFICIAL	Atrésie des choanes
HP:0000454	en	fr	rdfs:label	Flared nostrils	OFFICIAL	Narines évasées
HP:0000455	en	fr	rdfs:label	Broad nasal tip	OFFICIAL	Apex du nez élargi
HP:0000455	en	fr	rdfs:label	Broad nasal tip	OFFICIAL	Apex du nez élargi
HP:0000456	en	fr	rdfs:label	Bifid nasal tip	OFFICIAL	Apex du nez bifide
HP:0000457	en	fr	rdfs:label	Depressed nasal ridge	OFFICIAL	Dépression de l'arête nasale
HP:0000458	en	fr	rdfs:label	Anosmia	OFFICIAL	Anosmie
HP:0000460	en	fr	rdfs:label	Narrow nose	OFFICIAL	Nez étroit
HP:0000463	en	fr	rdfs:label	Anteverted nares	OFFICIAL	Narines antéversées
HP:0000463	en	fr	rdfs:label	Anteverted nares	OFFICIAL	Narines antéversées
HP:0000464	en	fr	rdfs:label	Abnormality of the neck	OFFICIAL	Anomalie du cou
HP:0000465	en	fr	rdfs:label	Webbed neck	OFFICIAL	Cou palmé
HP:0000466	en	fr	rdfs:label	Limited neck range of motion	OFFICIAL	Limitation de l'amplitude des mouvements du cou
HP:0000467	en	fr	rdfs:label	Neck muscle weakness	OFFICIAL	Faiblesse des muscles du cou
HP:0000468	en	fr	rdfs:label	Increased adipose tissue around the neck	OFFICIAL	Tissu adipeux normal ou augmenté autour du cou
HP:0000470	en	fr	rdfs:label	Short neck	OFFICIAL	Cou court
HP:0000471	en	fr	rdfs:label	Gastrointestinal angiodysplasia	OFFICIAL	Angiodysplasie gastro-intestinale
HP:0000472	en	fr	rdfs:label	Long neck	OFFICIAL	Cou long
HP:0000473	en	fr	rdfs:label	Torticollis	OFFICIAL	Torticolis
HP:0000474	en	fr	rdfs:label	Thickened nuchal skin fold	OFFICIAL	Epaississement des plis cutanés de la nuque
HP:0000475	en	fr	rdfs:label	Broad neck	OFFICIAL	Cou large
HP:0000476	en	fr	rdfs:label	Cystic hygroma	OFFICIAL	Hygroma kystique
HP:0000478	en	fr	rdfs:label	Abnormality of the eye	OFFICIAL	Anomalie oculaire
HP:0000479	en	fr	rdfs:label	Abnormal retinal morphology	OFFICIAL	Anomalie de la rétine
HP:0000480	en	fr	rdfs:label	Retinal coloboma	OFFICIAL	Colobome rétinien
HP:0000481	en	fr	rdfs:label	Abnormal cornea morphology	OFFICIAL	Morphologie de la cornée anormale
HP:0000481	en	fr	rdfs:label	Abnormal cornea morphology	OFFICIAL	Morphologie de la cornée anormale
HP:0000482	en	fr	rdfs:label	Microcornea	OFFICIAL	Microcornée
HP:0000483	en	fr	rdfs:label	Astigmatism	OFFICIAL	Astigmatisme
HP:0000484	en	fr	rdfs:label	Hyperopic astigmatism	OFFICIAL	Astigmatisme hyperopique
HP:0000485	en	fr	rdfs:label	Megalocornea	OFFICIAL	Mégacornée
HP:0000486	en	fr	rdfs:label	Strabismus	OFFICIAL	Strabisme
HP:0000488	en	fr	rdfs:label	Retinopathy	OFFICIAL	Rétinopathie
HP:0000490	en	fr	rdfs:label	Deeply set eye	OFFICIAL	Enophtalmie
HP:0000491	en	fr	rdfs:label	Keratitis	OFFICIAL	Kératite
HP:0000492	en	fr	rdfs:label	Abnormal eyelid morphology	OFFICIAL	Anomalie morphologique de la paupière
HP:0000493	en	fr	rdfs:label	Abnormal foveal morphology	OFFICIAL	Anomalie morphologique de la fovea
HP:0000494	en	fr	rdfs:label	Downslanted palpebral fissures	OFFICIAL	Fissures palpébrales inclinées vers le bas
HP:0000494	en	fr	rdfs:label	Downslanted palpebral fissures	OFFICIAL	Fissures palpébrales inclinées vers le bas
HP:0000495	en	fr	rdfs:label	Recurrent corneal erosions	OFFICIAL	Erosions cornéenes récurrentes
HP:0000496	en	fr	rdfs:label	Abnormality of eye movement	OFFICIAL	Anomalie des mouvements oculaires
HP:0000497	en	fr	rdfs:label	Globe retraction and deviation on abduction	OFFICIAL	Rétraction du globe et déviation en abduction
HP:0000498	en	fr	rdfs:label	Blepharitis	OFFICIAL	Blépharite
HP:0000499	en	fr	rdfs:label	Abnormal eyelash morphology	OFFICIAL	Anomalie morphologique des cils
HP:0000501	en	fr	rdfs:label	Glaucoma	OFFICIAL	Glaucome
HP:0000502	en	fr	rdfs:label	Abnormal conjunctiva morphology	OFFICIAL	Anomalie morphologique de la conjonctive
HP:0000503	en	fr	rdfs:label	Tortuosity of conjunctival vessels	OFFICIAL	Tortuosité des vaisseaux conjonctivaux
HP:0000504	en	fr	rdfs:label	Abnormality of vision	OFFICIAL	Anomalie de la vision
HP:0000505	en	fr	rdfs:label	Visual impairment	OFFICIAL	Vision altérée
HP:0000505	en	fr	rdfs:label	Visual impairment	OFFICIAL	Vision altérée
HP:0000505	en	fr	rdfs:label	Visual impairment	OFFICIAL	Vision altérée
HP:0000506	en	fr	rdfs:label	Telecanthus	OFFICIAL	Télécanthus
HP:0000508	en	fr	rdfs:label	Ptosis	OFFICIAL	Ptosis
HP:0000509	en	fr	rdfs:label	Conjunctivitis	OFFICIAL	Conjonctivite
HP:0000510	en	fr	rdfs:label	Rod-cone dystrophy	OFFICIAL	Dystrophie des bâtonnets rétiniens
HP:0000510	en	fr	rdfs:label	Rod-cone dystrophy	OFFICIAL	Dystrophie des bâtonnets rétiniens
HP:0000510	en	fr	rdfs:label	Rod-cone dystrophy	OFFICIAL	Dystrophie des bâtonnets rétiniens
HP:0000510	en	fr	rdfs:label	Rod-cone dystrophy	OFFICIAL	Dystrophie des bâtonnets rétiniens
HP:0000510	en	fr	rdfs:label	Rod-cone dystrophy	OFFICIAL	Dystrophie des bâtonnets rétiniens
HP:0000511	en	fr	rdfs:label	Vertical supranuclear gaze palsy	OFFICIAL	Paralysie supranucléaire du regard vertical (syndrome de Parinaud)
HP:0000511	en	fr	rdfs:label	Vertical supranuclear gaze palsy	OFFICIAL	Paralysie supranucléaire du regard vertical (syndrome de Parinaud)
HP:0000512	en	fr	rdfs:label	Abnormal electroretinogram	OFFICIAL	Electrorétinogramme anormal
HP:0000514	en	fr	rdfs:label	Slow saccadic eye movements	OFFICIAL	Mouvements oculaires saccadés lents
HP:0000517	en	fr	rdfs:label	Abnormality of the lens	OFFICIAL	Anomalie du cristallin
HP:0000518	en	fr	rdfs:label	Cataract	OFFICIAL	Opacité du cristallin
HP:0000519	en	fr	rdfs:label	Developmental cataract	OFFICIAL	Cataracte congénitale
HP:0000520	en	fr	rdfs:label	Proptosis	OFFICIAL	Proptose
HP:0000520	en	fr	rdfs:label	Proptosis	OFFICIAL	Proptose
HP:0000520	en	fr	rdfs:label	Proptosis	OFFICIAL	Proptose
HP:0000520	en	fr	rdfs:label	Proptosis	OFFICIAL	Proptose
HP:0000522	en	fr	rdfs:label	Alacrima	OFFICIAL	Alacrimie
HP:0000523	en	fr	rdfs:label	Subcapsular cataract	OFFICIAL	Cataracte sous-capsulaire
HP:0000524	en	fr	rdfs:label	Conjunctival telangiectasia	OFFICIAL	Télangiectasie de la conjonctive
HP:0000525	en	fr	rdfs:label	Abnormality iris morphology	OFFICIAL	Anomalie de l'iris
HP:0000526	en	fr	rdfs:label	Aniridia	OFFICIAL	Aniridie
HP:0000527	en	fr	rdfs:label	Long eyelashes	OFFICIAL	Cils anormalement longs
HP:0000528	en	fr	rdfs:label	Anophthalmia	OFFICIAL	Anophtalmie
HP:0000528	en	fr	rdfs:label	Anophthalmia	OFFICIAL	Anophtalmie
HP:0000529	en	fr	rdfs:label	Progressive visual loss	OFFICIAL	Perte progressive de la vision
HP:0000529	en	fr	rdfs:label	Progressive visual loss	OFFICIAL	Perte progressive de la vision
HP:0000531	en	fr	rdfs:label	Corneal crystals	OFFICIAL	Cristaux cornéens
HP:0000532	en	fr	rdfs:label	Abnormal chorioretinal morphology	OFFICIAL	Choriorétinopathie bilatérale
HP:0000532	en	fr	rdfs:label	Abnormal chorioretinal morphology	OFFICIAL	Choriorétinopathie bilatérale
HP:0000533	en	fr	rdfs:label	Chorioretinal atrophy	OFFICIAL	Atrophie choriorétinienne
HP:0000533	en	fr	rdfs:label	Chorioretinal atrophy	OFFICIAL	Atrophie choriorétinienne
HP:0000533	en	fr	rdfs:label	Chorioretinal atrophy	OFFICIAL	Atrophie choriorétinienne
HP:0000533	en	fr	rdfs:label	Chorioretinal atrophy	OFFICIAL	Atrophie choriorétinienne
HP:0000534	en	fr	rdfs:label	Abnormal eyebrow morphology	OFFICIAL	Anomalie morphogique du sourcil
HP:0000535	en	fr	rdfs:label	Sparse and thin eyebrow	OFFICIAL	Fins sourcils clairsemés
HP:0000535	en	fr	rdfs:label	Sparse and thin eyebrow	OFFICIAL	Fins sourcils clairsemés
HP:0000535	en	fr	rdfs:label	Sparse and thin eyebrow	OFFICIAL	Fins sourcils clairsemés
HP:0000535	en	fr	rdfs:label	Sparse and thin eyebrow	OFFICIAL	Fins sourcils clairsemés
HP:0000537	en	fr	rdfs:label	Epicanthus inversus	OFFICIAL	Epicanthus inversus
HP:0000538	en	fr	rdfs:label	Pseudopapilledema	OFFICIAL	Pseudo-oedème papillaire
HP:0000539	en	fr	rdfs:label	Abnormality of refraction	OFFICIAL	Anomalie de la réfraction
HP:0000540	en	fr	rdfs:label	Hypermetropia	OFFICIAL	Hypermétropie
HP:0000541	en	fr	rdfs:label	Retinal detachment	OFFICIAL	Décollement de rétine
HP:0000541	en	fr	rdfs:label	Retinal detachment	OFFICIAL	Décollement de rétine
HP:0000541	en	fr	rdfs:label	Retinal detachment	OFFICIAL	Décollement de rétine
HP:0000542	en	fr	rdfs:label	Impaired ocular adduction	OFFICIAL	Adduction oculaire altérée
HP:0000543	en	fr	rdfs:label	Optic disc pallor	OFFICIAL	Disques optiques pâles
HP:0000544	en	fr	rdfs:label	External ophthalmoplegia	OFFICIAL	Ophtalmoplégie externe
HP:0000545	en	fr	rdfs:label	Myopia	OFFICIAL	Myopie
HP:0000546	en	fr	rdfs:label	Retinal degeneration	OFFICIAL	Dégénérescence rétinienne
HP:0000548	en	fr	rdfs:label	Cone/cone-rod dystrophy	OFFICIAL	Dystrophie des cônes et des bâtonnets
HP:0000549	en	fr	rdfs:label	Abnormal conjugate eye movement	OFFICIAL	Mouvement oculaire conjugué anormal
HP:0000550	en	fr	rdfs:label	Undetectable electroretinogram	OFFICIAL	Electrorétinogramme aboli
HP:0000551	en	fr	rdfs:label	Abnormality of color vision	OFFICIAL	Vision des couleurs anormale
HP:0000552	en	fr	rdfs:label	Tritanomaly	OFFICIAL	Dyschromatopsie bleu-jaune
HP:0000553	en	fr	rdfs:label	Abnormal uvea morphology	OFFICIAL	Anomalie morphologique de l'uvée
HP:0000554	en	fr	rdfs:label	Uveitis	OFFICIAL	Uvéite
HP:0000555	en	fr	rdfs:label	Leukocoria	OFFICIAL	Leucocorie
HP:0000556	en	fr	rdfs:label	Retinal dystrophy	OFFICIAL	Dystrophie rétinienne
HP:0000556	en	fr	rdfs:label	Retinal dystrophy	OFFICIAL	Dystrophie rétinienne
HP:0000556	en	fr	rdfs:label	Retinal dystrophy	OFFICIAL	Dystrophie rétinienne
HP:0000556	en	fr	rdfs:label	Retinal dystrophy	OFFICIAL	Dystrophie rétinienne
HP:0000557	en	fr	rdfs:label	Buphthalmos	OFFICIAL	Buphtalmie
HP:0000558	en	fr	rdfs:label	Rieger anomaly	OFFICIAL	Anomalie de Rieger
HP:0000559	en	fr	rdfs:label	Corneal scarring	OFFICIAL	Cicatrice de la cornée
HP:0000561	en	fr	rdfs:label	Absent eyelashes	OFFICIAL	Absence des cils, sourcils
HP:0000561	en	fr	rdfs:label	Absent eyelashes	OFFICIAL	Absence des cils, sourcils
HP:0000561	en	fr	rdfs:label	Absent eyelashes	OFFICIAL	Absence des cils, sourcils
HP:0000561	en	fr	rdfs:label	Absent eyelashes	OFFICIAL	Absence des cils, sourcils
HP:0000563	en	fr	rdfs:label	Keratoconus	OFFICIAL	Kératocône
HP:0000564	en	fr	rdfs:label	Lacrimal duct atresia	OFFICIAL	Atrésie du canal lacrymal
HP:0000565	en	fr	rdfs:label	Esotropia	OFFICIAL	Esotropie
HP:0000567	en	fr	rdfs:label	Chorioretinal coloboma	OFFICIAL	Colobome choriorétinien
HP:0000568	en	fr	rdfs:label	Microphthalmia	OFFICIAL	Microphtalmie
HP:0000568	en	fr	rdfs:label	Microphthalmia	OFFICIAL	Microphtalmie
HP:0000570	en	fr	rdfs:label	Abnormal saccadic eye movements	OFFICIAL	Saccades oculaires altérées
HP:0000571	en	fr	rdfs:label	Hypometric saccades	OFFICIAL	Saccades hypométriques
HP:0000572	en	fr	rdfs:label	Visual loss	OFFICIAL	Cécité
HP:0000573	en	fr	rdfs:label	Retinal hemorrhage	OFFICIAL	Hémorragie rétinienne
HP:0000574	en	fr	rdfs:label	Thick eyebrow	OFFICIAL	Sourcils épais
HP:0000575	en	fr	rdfs:label	Scotoma	OFFICIAL	Scotome
HP:0000576	en	fr	rdfs:label	Centrocecal scotoma	OFFICIAL	Scotome centrocaecal
HP:0000577	en	fr	rdfs:label	Exotropia	OFFICIAL	Exotropie
HP:0000579	en	fr	rdfs:label	Nasolacrimal duct obstruction	OFFICIAL	Obstruction du conduit lacrymal
HP:0000580	en	fr	rdfs:label	Pigmentary retinopathy	OFFICIAL	Rétinopathie pigmentaire
HP:0000581	en	fr	rdfs:label	Blepharophimosis	OFFICIAL	Blépharophimosis
HP:0000582	en	fr	rdfs:label	Upslanted palpebral fissure	OFFICIAL	inclinaison vers le haut des fentes palpébrales
